date,start_time,end_time,event_title,recurring,category,attendees,leader_attending,status
2026-01-05,15:15,16:15,Conflicting Commitment,No,customer,CRO;Revenue Ops,yes,tentative
2026-01-05,08:30,09:30,Conflicting Commitment,No,team,CRO;Marketing VP,yes,confirmed
2026-01-05,08:15,08:45,Conflicting Commitment,No,leadership,Regional VP;Account Team,yes,confirmed
2026-01-05,08:00,08:30,Team Coaching,No,team,Regional VP,yes,confirmed
2026-01-05,08:40,09:40,Customer / Account Review,No,customer,Customer;East Sales Director;Regional VP,yes,confirmed
2026-01-05,09:50,10:35,Forecast Review,No,forecast,Sales Ops,yes,confirmed
2026-01-05,11:05,11:35,Team Coaching,No,team,Sales Rep;Regional VP;Revenue Ops,yes,cancelled
2026-01-05,11:45,12:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-05,12:45,13:45,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-05,14:00,14:30,Forecast Review,No,forecast,East Sales Director;Account Team,yes,confirmed
2026-01-05,15:00,16:00,Pipeline Review,No,pipeline,Revenue Ops;Sales Rep;Regional VP,yes,confirmed
2026-01-05,16:15,16:45,Customer / Account Review,No,customer,Customer;Enablement Lead,yes,cancelled
2026-01-06,08:30,09:00,Conflicting Commitment,No,leadership,Account Team;Marketing VP,yes,confirmed
2026-01-06,14:30,15:15,Conflicting Commitment,No,customer,East Sales Director;Account Team,yes,confirmed
2026-01-06,08:00,09:00,Team Coaching,No,team,Revenue Ops;Sales Rep,yes,confirmed
2026-01-06,09:00,09:30,Internal Working Session,No,internal,Product VP;Marketing VP;Sales Ops,yes,declined
2026-01-06,09:45,10:45,Pipeline Review,No,pipeline,Revenue Ops;Regional VP;Sales Ops,yes,confirmed
2026-01-06,10:45,11:15,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-06,11:45,12:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-06,12:45,13:15,Internal Working Session,No,internal,Product VP;CRO,yes,confirmed
2026-01-06,13:30,14:00,Customer / Account Review,No,customer,Customer;Revenue Ops;Enablement Lead,yes,confirmed
