date,start_time,end_time,event_title,recurring,category,attendees,leader_attending,status
2026-01-05,08:00,09:00,Customer / Account Review,No,customer,Customer;Account Team;West Sales Director,yes,confirmed
2026-01-05,09:30,10:30,Customer / Account Review,No,customer,Customer;West Sales Director;East Sales Director,yes,confirmed
2026-01-05,11:00,11:45,Customer / Account Review,No,customer,Customer;East Sales Director,no,confirmed
2026-01-05,11:45,12:30,Customer / Account Review,No,customer,Customer;Sales Rep;West Sales Director,yes,confirmed
2026-01-05,12:30,13:00,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-05,13:00,13:45,Customer / Account Review,No,customer,Customer;Revenue Ops;West Sales Director,yes,confirmed
2026-01-05,14:15,14:45,Customer / Account Review,No,customer,Customer;West Sales Director,yes,confirmed
2026-01-05,15:15,16:15,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-06,08:00,08:45,Team Coaching,No,team,Enablement Lead;East Sales Director,yes,confirmed
2026-01-06,09:15,09:45,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-06,10:15,11:00,Team Coaching,No,team,Account Team;Revenue Ops;East Sales Director,yes,confirmed
2026-01-06,11:00,12:00,Customer / Account Review,No,customer,Customer;Sales Ops;Revenue Ops,yes,confirmed
2026-01-06,12:00,13:00,Customer / Account Review,No,customer,Customer;East Sales Director,yes,confirmed
2026-01-06,13:30,14:30,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-06,14:30,15:15,Customer / Account Review,No,customer,Customer;East Sales Director;Regional VP,yes,declined
2026-01-07,08:00,08:45,Customer / Account Review,No,customer,Customer;Account Team,yes,confirmed
2026-01-07,08:55,09:25,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-07,09:25,10:10,Customer / Account Review,No,customer,Customer;East Sales Director,yes,confirmed
2026-01-07,10:20,11:20,Customer / Account Review,No,customer,Customer;Regional VP,yes,confirmed
2026-01-07,11:30,12:30,Customer / Account Review,No,customer,Customer;Sales Rep,yes,confirmed
2026-01-07,12:30,13:15,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-07,13:25,14:10,Team Coaching,No,team,Sales Ops,yes,declined
2026-01-07,14:40,15:10,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-08,08:00,08:30,Customer / Account Review,No,customer,Customer;Enablement Lead,yes,confirmed
2026-01-08,08:40,09:40,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-08,09:55,10:25,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-08,10:40,11:25,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-08,11:25,12:25,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-08,12:25,13:10,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-08,13:20,13:50,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-08,13:50,14:20,Customer / Account Review,No,customer,Customer;Regional VP;West Sales Director,yes,confirmed
2026-01-09,08:00,08:45,Customer / Account Review,No,customer,Customer,no,confirmed
2026-01-09,09:15,09:45,Customer / Account Review,No,customer,Customer;Sales Ops;East Sales Director,yes,confirmed
2026-01-09,10:00,10:30,Pipeline Review,No,pipeline,West Sales Director;Account Team,yes,confirmed
2026-01-09,10:30,11:00,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-09,11:00,12:00,Pipeline Review,No,pipeline,Account Team;East Sales Director,yes,confirmed
2026-01-09,12:00,12:45,Team Coaching,No,team,Revenue Ops;East Sales Director;West Sales Director,yes,confirmed
2026-01-09,12:45,13:15,Customer / Account Review,No,customer,Customer;Sales Ops,yes,confirmed
2026-01-12,08:00,09:00,Team Coaching,No,team,Revenue Ops,yes,declined
2026-01-12,09:10,09:55,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-12,09:55,10:55,Customer / Account Review,No,customer,Customer;Account Team;Sales Rep,yes,confirmed
2026-01-12,11:05,11:35,Team Coaching,No,team,West Sales Director;Revenue Ops;Enablement Lead,yes,confirmed
2026-01-12,11:50,12:50,Customer / Account Review,No,customer,Customer;Account Team;Enablement Lead,yes,confirmed
2026-01-12,13:05,13:50,Customer / Account Review,No,customer,Customer;Enablement Lead;East Sales Director,yes,confirmed
2026-01-12,13:50,14:50,Customer / Account Review,No,customer,Customer;Sales Ops;Account Team,no,confirmed
2026-01-12,14:50,15:35,Customer / Account Review,No,customer,Customer;Enablement Lead;Sales Ops,yes,confirmed
2026-01-13,08:00,08:30,Customer / Account Review,No,customer,Customer;West Sales Director,yes,cancelled
2026-01-13,08:30,09:30,Customer / Account Review,No,customer,Customer;Account Team;West Sales Director,yes,confirmed
2026-01-13,09:45,10:45,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-13,10:55,11:25,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-13,11:55,12:40,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-13,12:50,13:20,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-14,08:00,08:45,Customer / Account Review,No,customer,Customer;Enablement Lead,yes,confirmed
2026-01-14,08:45,09:45,Pipeline Review,No,pipeline,Account Team,yes,confirmed
2026-01-14,09:55,10:25,Pipeline Review,No,pipeline,Account Team;Enablement Lead;Sales Rep,yes,confirmed
2026-01-14,10:35,11:05,Customer / Account Review,No,customer,Customer;East Sales Director,yes,confirmed
2026-01-14,11:20,11:50,Customer / Account Review,No,customer,Customer;East Sales Director,yes,confirmed
2026-01-14,11:50,12:20,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-15,08:00,08:45,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-15,08:45,09:45,Customer / Account Review,No,customer,Customer;West Sales Director;Sales Rep,yes,confirmed
2026-01-15,10:15,11:00,Team Coaching,No,team,Sales Rep;Sales Ops,yes,confirmed
2026-01-15,11:00,11:30,Customer / Account Review,No,customer,Customer;Sales Ops;Revenue Ops,yes,confirmed
2026-01-15,11:40,12:25,Customer / Account Review,No,customer,Customer;West Sales Director,yes,confirmed
2026-01-15,12:55,13:55,Customer / Account Review,No,customer,Customer,no,confirmed
2026-01-15,13:55,14:25,Customer / Account Review,No,customer,Customer;Sales Ops,no,confirmed
2026-01-16,08:00,08:45,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-16,08:45,09:45,Team Coaching,No,team,Account Team,yes,confirmed
2026-01-16,09:45,10:45,Pipeline Review,No,pipeline,Revenue Ops;West Sales Director;Regional VP,yes,confirmed
2026-01-16,10:55,11:55,Customer / Account Review,No,customer,Customer;Regional VP;Account Team,yes,confirmed
2026-01-16,12:05,12:50,Customer / Account Review,No,customer,Customer;Sales Ops;Regional VP,yes,confirmed
