date,start_time,end_time,event_title,recurring,category,attendees,leader_attending,status
2026-01-05,08:00,08:45,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-05,08:55,09:25,Customer / Account Review,No,customer,Customer;Sales Rep,yes,declined
2026-01-05,09:55,10:55,Customer / Account Review,No,customer,Customer;East Sales Director,yes,confirmed
2026-01-05,10:55,11:25,Customer / Account Review,No,customer,Customer;Account Team;Enablement Lead,yes,confirmed
2026-01-05,11:55,12:55,Customer / Account Review,No,customer,Customer;Sales Rep,yes,confirmed
2026-01-05,13:05,13:50,Team Coaching,No,team,West Sales Director;Sales Rep;East Sales Director,yes,confirmed
2026-01-05,14:20,15:20,Customer / Account Review,No,customer,Customer;Revenue Ops;Sales Ops,yes,confirmed
2026-01-05,15:50,16:20,Customer / Account Review,No,customer,Customer;Account Team;Enablement Lead,yes,confirmed
2026-01-06,08:00,09:00,Customer / Account Review,No,customer,Customer;Sales Rep,yes,confirmed
2026-01-06,09:10,09:40,Customer / Account Review,No,customer,Customer;Sales Ops;Regional VP,yes,confirmed
2026-01-06,09:40,10:10,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-06,10:20,11:20,Pipeline Review,No,pipeline,West Sales Director;Sales Rep;Regional VP,yes,confirmed
2026-01-06,11:30,12:30,Pipeline Review,No,pipeline,Sales Ops;Regional VP;Revenue Ops,yes,confirmed
2026-01-06,12:45,13:15,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-06,13:15,14:15,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-06,14:30,15:00,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-07,08:00,08:30,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-07,08:30,09:15,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-07,09:25,09:55,Pipeline Review,No,pipeline,Sales Rep;East Sales Director;Revenue Ops,yes,confirmed
2026-01-07,10:10,11:10,Customer / Account Review,No,customer,Customer;West Sales Director;Enablement Lead,yes,confirmed
2026-01-07,11:20,11:50,Team Coaching,No,team,East Sales Director,yes,confirmed
2026-01-07,11:50,12:50,Customer / Account Review,No,customer,Customer;West Sales Director,yes,confirmed
2026-01-07,13:00,13:30,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-08,08:00,08:45,Pipeline Review,No,pipeline,Sales Rep;Revenue Ops,yes,confirmed
2026-01-08,08:45,09:15,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-08,09:15,09:45,Customer / Account Review,No,customer,Customer;West Sales Director,yes,declined
2026-01-08,10:15,10:45,Customer / Account Review,No,customer,Customer;Enablement Lead;East Sales Director,yes,confirmed
2026-01-08,10:55,11:40,Pipeline Review,No,pipeline,West Sales Director;Enablement Lead;East Sales Director,yes,confirmed
2026-01-08,11:40,12:40,Pipeline Review,No,pipeline,Regional VP,yes,declined
2026-01-08,12:40,13:10,Pipeline Review,No,pipeline,Account Team,yes,confirmed
2026-01-08,13:25,14:25,Team Coaching,No,team,Revenue Ops,yes,confirmed
2026-01-09,08:00,09:00,Customer / Account Review,No,customer,Customer;Regional VP,yes,confirmed
2026-01-09,09:00,10:00,Customer / Account Review,No,customer,Customer,yes,cancelled
2026-01-09,10:00,10:30,Team Coaching,No,team,Enablement Lead,yes,confirmed
2026-01-09,10:45,11:45,Pipeline Review,No,pipeline,Sales Ops;Revenue Ops;Enablement Lead,yes,confirmed
2026-01-09,12:15,12:45,Team Coaching,No,team,Account Team;Enablement Lead;Revenue Ops,yes,confirmed
2026-01-09,13:15,14:00,Pipeline Review,No,pipeline,Regional VP;Sales Rep;Enablement Lead,yes,confirmed
2026-01-09,14:10,14:40,Customer / Account Review,No,customer,Customer;Account Team;West Sales Director,yes,confirmed
2026-01-12,08:00,08:30,Customer / Account Review,No,customer,Customer;Revenue Ops;Enablement Lead,yes,confirmed
2026-01-12,08:40,09:10,Pipeline Review,No,pipeline,Enablement Lead,yes,confirmed
2026-01-12,09:40,10:40,Customer / Account Review,No,customer,Customer;Sales Ops;Regional VP,yes,confirmed
2026-01-12,10:40,11:40,Customer / Account Review,No,customer,Customer;Revenue Ops,yes,confirmed
2026-01-12,11:50,12:35,Pipeline Review,No,pipeline,Account Team;Revenue Ops;West Sales Director,yes,confirmed
2026-01-12,12:45,13:15,Pipeline Review,No,pipeline,West Sales Director,no,confirmed
2026-01-12,13:45,14:30,Team Coaching,No,team,Account Team;Sales Rep;Revenue Ops,yes,confirmed
2026-01-13,08:00,09:00,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-13,09:30,10:30,Customer / Account Review,No,customer,Customer,yes,cancelled
2026-01-13,10:45,11:45,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-13,11:45,12:45,Customer / Account Review,No,customer,Customer;Account Team,yes,confirmed
2026-01-13,12:45,13:15,Pipeline Review,No,pipeline,Sales Ops;Account Team;Regional VP,yes,confirmed
2026-01-13,13:15,14:15,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-14,08:00,08:30,Pipeline Review,No,pipeline,East Sales Director;Account Team,yes,confirmed
2026-01-14,08:45,09:15,Customer / Account Review,No,customer,Customer,yes,confirmed
