date,start_time,end_time,event_title,recurring,category,attendees,leader_attending,status
2026-01-05,08:00,09:00,AI Capability Development,No,learning,,yes,confirmed
2026-01-05,09:10,10:10,AI Capability Development,No,learning,,yes,confirmed
2026-01-05,10:20,10:50,Team Coaching,No,team,Regional VP;West Sales Director,yes,confirmed
2026-01-05,10:50,11:50,Forecast Review,No,forecast,Regional VP,yes,confirmed
2026-01-05,12:20,13:20,AI Capability Development,No,learning,,yes,confirmed
2026-01-06,08:00,08:30,Team Coaching,No,team,Revenue Ops;Account Team;West Sales Director,yes,confirmed
2026-01-06,08:45,09:30,AI Capability Development,No,learning,,yes,confirmed
2026-01-06,09:40,10:25,Leadership Sync,No,leadership,CRO;Finance,yes,confirmed
2026-01-06,10:25,11:25,Pipeline Review,No,pipeline,West Sales Director;Regional VP,yes,confirmed
2026-01-06,11:55,12:25,AI Capability Development,No,learning,,yes,confirmed
2026-01-06,12:25,13:25,Team Coaching,No,team,East Sales Director;Regional VP;Sales Rep,yes,confirmed
2026-01-07,08:00,09:00,Pipeline Review,No,pipeline,East Sales Director;Sales Ops;Enablement Lead,yes,confirmed
2026-01-07,09:15,10:00,AI Capability Development,No,learning,,yes,confirmed
2026-01-07,10:30,11:15,AI Capability Development,No,learning,,yes,confirmed
2026-01-07,11:45,12:45,Internal Working Session,No,internal,Enablement Lead;Legal;Account Team,yes,declined
2026-01-07,12:45,13:45,AI Capability Development,No,learning,,yes,confirmed
2026-01-07,14:00,14:45,AI Capability Development,No,learning,,yes,cancelled
2026-01-07,14:45,15:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-08,08:00,09:00,Team Coaching,No,team,Account Team,yes,confirmed
2026-01-08,09:10,09:55,AI Capability Development,No,learning,,yes,confirmed
2026-01-08,10:10,11:10,Pipeline Review,No,pipeline,East Sales Director,yes,confirmed
2026-01-08,11:25,12:25,Pipeline Review,No,pipeline,Enablement Lead;Account Team;Sales Rep,yes,confirmed
2026-01-08,12:40,13:25,AI Capability Development,No,learning,,yes,confirmed
2026-01-09,08:00,08:30,Forecast Review,No,forecast,Regional VP;Sales Rep,yes,confirmed
2026-01-09,08:30,09:00,AI Capability Development,No,learning,,yes,confirmed
2026-01-09,09:15,10:00,Customer / Account Review,No,customer,Customer;Enablement Lead;Regional VP,yes,confirmed
2026-01-09,10:00,11:00,Customer / Account Review,No,customer,Customer;Enablement Lead,yes,confirmed
2026-01-09,11:00,11:45,AI Capability Development,No,learning,,yes,confirmed
2026-01-09,11:45,12:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-09,13:00,14:00,Internal Working Session,No,internal,CRO;Sales Ops,no,declined
2026-01-12,08:00,08:45,Internal Working Session,No,internal,Sales Ops;CFO,yes,confirmed
2026-01-12,09:00,09:45,AI Capability Development,No,learning,,yes,confirmed
2026-01-12,09:45,10:15,AI Capability Development,No,learning,,yes,confirmed
2026-01-12,10:25,11:25,Internal Working Session,No,internal,Product VP,yes,confirmed
2026-01-12,11:55,12:40,AI Capability Development,No,learning,,yes,confirmed
2026-01-13,08:00,08:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-13,08:45,09:15,AI Capability Development,No,learning,,yes,confirmed
2026-01-13,09:25,09:55,Team Coaching,No,team,Sales Rep,yes,confirmed
2026-01-13,10:10,10:55,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-13,10:55,11:25,AI Capability Development,No,learning,,yes,confirmed
2026-01-13,11:55,12:55,Team Coaching,No,team,West Sales Director;East Sales Director,yes,confirmed
2026-01-14,08:00,09:00,Pipeline Review,No,pipeline,Account Team;East Sales Director;Sales Rep,yes,confirmed
2026-01-14,09:00,09:30,AI Capability Development,No,learning,,yes,confirmed
2026-01-14,10:00,10:45,AI Capability Development,No,learning,,yes,confirmed
2026-01-14,10:55,11:40,AI Capability Development,No,learning,,yes,confirmed
2026-01-14,11:40,12:10,AI Capability Development,No,learning,,yes,confirmed
2026-01-14,12:20,13:05,Pipeline Review,No,pipeline,East Sales Director;Regional VP,yes,declined
2026-01-14,13:20,14:05,Team Coaching,No,team,Account Team,no,confirmed
2026-01-15,08:00,08:45,Internal Working Session,No,internal,Sales Rep;Legal;East Sales Director,yes,confirmed
2026-01-15,08:45,09:15,AI Capability Development,No,learning,,yes,confirmed
2026-01-15,09:15,10:00,Team Coaching,No,team,Revenue Ops;Account Team,yes,confirmed
2026-01-15,10:15,10:45,Forecast Review,No,forecast,Enablement Lead,no,confirmed
2026-01-15,10:45,11:15,AI Capability Development,No,learning,,yes,confirmed
2026-01-15,11:30,12:30,Internal Working Session,No,internal,Sales Ops;Account Team;Legal,yes,confirmed
2026-01-15,13:00,13:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-16,08:00,08:30,Customer / Account Review,No,customer,Customer;Sales Ops;Account Team,yes,confirmed
2026-01-16,08:40,09:25,AI Capability Development,No,learning,,yes,confirmed
2026-01-16,09:25,10:10,Customer / Account Review,No,customer,Customer;Account Team,yes,confirmed
2026-01-16,10:10,10:55,Customer / Account Review,No,customer,Customer;Revenue Ops;Enablement Lead,yes,cancelled
2026-01-16,11:25,11:55,AI Capability Development,No,learning,,yes,confirmed
2026-01-16,11:55,12:55,Pipeline Review,No,pipeline,Account Team;East Sales Director,yes,confirmed
2026-01-16,13:25,13:55,Customer / Account Review,No,customer,Customer;East Sales Director;Revenue Ops,yes,confirmed
2026-01-19,08:00,08:45,Internal Working Session,No,internal,Product VP;Sales Ops;Account Team,yes,confirmed
2026-01-19,09:00,09:30,AI Capability Development,No,learning,,yes,confirmed
2026-01-19,09:40,10:40,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-19,10:40,11:40,Internal Working Session,No,internal,Finance,yes,declined
2026-01-19,11:40,12:40,AI Capability Development,No,learning,,yes,confirmed
2026-01-19,12:40,13:10,Forecast Review,No,forecast,Enablement Lead;Revenue Ops,yes,confirmed
2026-01-19,13:10,13:55,Internal Working Session,No,internal,Enablement Lead,yes,confirmed
2026-01-20,08:00,08:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-20,09:00,09:45,AI Capability Development,No,learning,,yes,confirmed
2026-01-20,10:15,10:45,Leadership Sync,No,leadership,CFO,yes,confirmed
2026-01-20,10:55,11:40,Customer / Account Review,No,customer,Customer;Sales Rep,yes,confirmed
2026-01-20,11:40,12:25,AI Capability Development,No,learning,,yes,confirmed
2026-01-20,12:40,13:10,Leadership Sync,No,leadership,Finance;Marketing VP,yes,confirmed
2026-01-21,08:00,09:00,Forecast Review,No,forecast,West Sales Director,yes,confirmed
2026-01-21,09:15,10:00,AI Capability Development,No,learning,,no,confirmed
