date,start_time,end_time,event_title,recurring,category,attendees,leader_attending,status
2026-01-05,08:00,09:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-05,09:00,10:00,Leadership Sync,No,leadership,Marketing VP,yes,confirmed
2026-01-05,10:00,11:00,Customer / Account Review,No,customer,Customer;Sales Ops,yes,confirmed
2026-01-05,11:00,12:00,Internal Working Session,No,internal,Legal;Regional VP,yes,confirmed
2026-01-05,12:00,13:00,Forecast Review,No,forecast,West Sales Director;Enablement Lead;Regional VP,yes,confirmed
2026-01-05,13:00,14:00,Leadership Sync,No,leadership,CFO;Marketing VP,yes,confirmed
2026-01-05,14:00,15:00,Leadership Sync,No,leadership,Product VP,yes,confirmed
2026-01-05,15:00,16:00,Learning Block,No,learning,,yes,cancelled
2026-01-06,08:00,09:00,Forecast Review,No,forecast,Regional VP,yes,confirmed
2026-01-06,09:00,10:00,Leadership Sync,No,leadership,Finance;Product VP,yes,confirmed
2026-01-06,10:00,11:00,Forecast Review,No,forecast,West Sales Director;East Sales Director,no,confirmed
2026-01-06,11:00,12:00,Internal Working Session,No,internal,Account Team;Sales Rep,yes,confirmed
2026-01-06,12:00,13:00,Customer / Account Review,No,customer,Customer;Revenue Ops;Sales Ops,yes,confirmed
2026-01-06,13:00,14:00,Customer / Account Review,No,customer,Customer;Revenue Ops,yes,confirmed
2026-01-06,14:00,15:00,Leadership Sync,No,leadership,CFO,yes,confirmed
2026-01-06,15:00,16:00,Internal Working Session,No,internal,Regional VP,yes,confirmed
2026-01-07,08:00,09:00,Learning Block,No,learning,,yes,confirmed
2026-01-07,09:00,10:00,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-07,10:00,11:00,Leadership Sync,No,leadership,CRO;Product VP,yes,confirmed
2026-01-07,11:00,12:00,Team Coaching,No,team,Revenue Ops;Regional VP,yes,confirmed
2026-01-07,12:00,13:00,Learning Block,No,learning,,yes,confirmed
2026-01-07,13:00,14:00,Customer / Account Review,No,customer,Customer;Sales Ops;Enablement Lead,yes,confirmed
2026-01-07,14:00,15:00,Team Coaching,No,team,Sales Ops,yes,confirmed
2026-01-07,15:00,16:00,Learning Block,No,learning,,yes,confirmed
2026-01-08,08:00,09:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-08,09:00,10:00,Team Coaching,No,team,Enablement Lead;Sales Rep,no,confirmed
2026-01-08,10:00,11:00,Customer / Account Review,No,customer,Customer;Revenue Ops;Account Team,yes,confirmed
2026-01-08,11:00,12:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-08,12:00,13:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-08,13:00,14:00,Forecast Review,No,forecast,East Sales Director;Revenue Ops,yes,confirmed
2026-01-08,14:00,15:00,Customer / Account Review,No,customer,Customer;West Sales Director,yes,confirmed
2026-01-08,15:00,16:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-09,08:00,09:00,Leadership Sync,No,leadership,Product VP;Finance,yes,confirmed
2026-01-09,09:00,10:00,Pipeline Review,No,pipeline,Regional VP,yes,confirmed
2026-01-09,10:00,11:00,Pipeline Review,No,pipeline,Account Team;Regional VP,yes,confirmed
2026-01-09,11:00,12:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-09,12:00,13:00,Internal Working Session,No,internal,CRO;Regional VP;Sales Ops,no,confirmed
2026-01-09,13:00,14:00,Forecast Review,No,forecast,Sales Ops;Sales Rep,yes,confirmed
2026-01-09,14:00,15:00,Learning Block,No,learning,,yes,confirmed
2026-01-09,15:00,16:00,Pipeline Review,No,pipeline,Revenue Ops;Sales Rep,yes,confirmed
2026-01-12,08:00,09:00,Forecast Review,No,forecast,Sales Ops,yes,confirmed
2026-01-12,09:00,10:00,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-12,10:00,11:00,Customer / Account Review,No,customer,Customer;Sales Ops;Account Team,yes,confirmed
2026-01-12,11:00,12:00,Pipeline Review,No,pipeline,East Sales Director;Sales Ops;Sales Rep,yes,confirmed
2026-01-12,12:00,13:00,Team Coaching,No,team,East Sales Director,yes,confirmed
2026-01-12,13:00,14:00,Forecast Review,No,forecast,Account Team,yes,cancelled
2026-01-12,14:00,15:00,Internal Working Session,No,internal,East Sales Director,yes,confirmed
2026-01-12,15:00,16:00,Forecast Review,No,forecast,Sales Rep,yes,confirmed
2026-01-13,08:00,09:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-13,09:00,10:00,Learning Block,No,learning,,no,confirmed
2026-01-13,10:00,11:00,Internal Working Session,No,internal,Regional VP,yes,confirmed
2026-01-13,11:00,12:00,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-13,12:00,13:00,Leadership Sync,No,leadership,Legal;Marketing VP,yes,confirmed
2026-01-13,13:00,14:00,Team Coaching,No,team,Account Team,yes,confirmed
2026-01-13,14:00,15:00,Internal Working Session,No,internal,Revenue Ops;East Sales Director;Account Team,yes,confirmed
2026-01-13,15:00,16:00,Learning Block,No,learning,,yes,confirmed
2026-01-14,08:00,09:00,Leadership Sync,No,leadership,Legal;Product VP,yes,confirmed
2026-01-14,09:00,10:00,Forecast Review,No,forecast,West Sales Director;Sales Rep;Sales Ops,yes,confirmed
2026-01-14,10:00,11:00,Leadership Sync,No,leadership,Finance,yes,confirmed
2026-01-14,11:00,12:00,Learning Block,No,learning,,yes,confirmed
2026-01-14,12:00,13:00,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-14,13:00,14:00,Leadership Sync,No,leadership,CFO,yes,confirmed
2026-01-14,14:00,15:00,Learning Block,No,learning,,yes,confirmed
2026-01-14,15:00,16:00,Pipeline Review,No,pipeline,Regional VP;East Sales Director;Account Team,yes,confirmed
2026-01-15,08:00,09:00,Learning Block,No,learning,,no,confirmed
2026-01-15,09:00,10:00,Internal Working Session,No,internal,Finance;Enablement Lead,yes,declined
2026-01-15,10:00,11:00,Leadership Sync,No,leadership,CFO,yes,confirmed
2026-01-15,11:00,12:00,Learning Block,No,learning,,yes,confirmed
2026-01-15,12:00,13:00,Leadership Sync,No,leadership,Legal,yes,confirmed
2026-01-15,13:00,14:00,Internal Working Session,No,internal,CFO,yes,confirmed
2026-01-15,14:00,15:00,Forecast Review,No,forecast,Enablement Lead,yes,confirmed
2026-01-15,15:00,16:00,Pipeline Review,No,pipeline,Sales Ops;West Sales Director,yes,confirmed
2026-01-16,08:00,09:00,Learning Block,No,learning,,yes,confirmed
2026-01-16,09:00,10:00,Strategy & Planning,No,strategy,,no,confirmed
2026-01-16,10:00,11:00,Internal Working Session,No,internal,Sales Rep;Account Team;Regional VP,yes,confirmed
2026-01-16,11:00,12:00,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-16,12:00,13:00,Leadership Sync,No,leadership,CRO;Product VP,yes,confirmed
2026-01-16,13:00,14:00,Pipeline Review,No,pipeline,Enablement Lead;Sales Ops,yes,confirmed
2026-01-16,14:00,15:00,Forecast Review,No,forecast,Enablement Lead;Account Team;Sales Ops,yes,confirmed
2026-01-16,15:00,16:00,Learning Block,No,learning,,yes,confirmed
2026-01-19,08:00,09:00,Customer / Account Review,No,customer,Customer;Enablement Lead,yes,confirmed
2026-01-19,09:00,10:00,Forecast Review,No,forecast,West Sales Director,yes,confirmed
2026-01-19,10:00,11:00,Learning Block,No,learning,,yes,confirmed
2026-01-19,11:00,12:00,Customer / Account Review,No,customer,Customer;Sales Ops;Revenue Ops,yes,confirmed
2026-01-19,12:00,13:00,Customer / Account Review,No,customer,Customer,yes,declined
2026-01-19,13:00,14:00,Leadership Sync,No,leadership,Marketing VP,yes,confirmed
2026-01-19,14:00,15:00,Internal Working Session,No,internal,Marketing VP;Product VP,yes,confirmed
2026-01-19,15:00,16:00,Team Coaching,No,team,West Sales Director;Sales Rep,no,confirmed
2026-01-20,08:00,09:00,Leadership Sync,No,leadership,Finance;Legal,yes,confirmed
2026-01-20,09:00,10:00,Pipeline Review,No,pipeline,Sales Ops,yes,confirmed
2026-01-20,10:00,11:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-20,11:00,12:00,Internal Working Session,No,internal,Account Team;Enablement Lead;East Sales Director,yes,confirmed
2026-01-20,12:00,13:00,Customer / Account Review,No,customer,Customer;Account Team;Regional VP,yes,confirmed
2026-01-20,13:00,14:00,Internal Working Session,No,internal,CRO;Account Team,yes,confirmed
2026-01-20,14:00,15:00,Team Coaching,No,team,East Sales Director,yes,confirmed
2026-01-20,15:00,16:00,Learning Block,No,learning,,yes,confirmed
2026-01-21,08:00,09:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-21,09:00,10:00,Learning Block,No,learning,,yes,confirmed
2026-01-21,10:00,11:00,Learning Block,No,learning,,yes,confirmed
2026-01-21,11:00,12:00,Forecast Review,No,forecast,Regional VP;West Sales Director;Sales Ops,no,confirmed
2026-01-21,12:00,13:00,Customer / Account Review,No,customer,Customer;Sales Rep,yes,confirmed
2026-01-21,13:00,14:00,Customer / Account Review,No,customer,Customer;Sales Ops;East Sales Director,yes,confirmed
2026-01-21,14:00,15:00,Leadership Sync,No,leadership,Legal,yes,confirmed
2026-01-21,15:00,16:00,Pipeline Review,No,pipeline,Sales Ops;West Sales Director,yes,confirmed
2026-01-22,08:00,09:00,Internal Working Session,No,internal,Sales Rep;Product VP;Finance,yes,confirmed
2026-01-22,09:00,10:00,Learning Block,No,learning,,yes,confirmed
2026-01-22,10:00,11:00,Learning Block,No,learning,,yes,declined
2026-01-22,11:00,12:00,Internal Working Session,No,internal,Regional VP;West Sales Director;Sales Rep,yes,confirmed
2026-01-22,12:00,13:00,Leadership Sync,No,leadership,CRO,yes,confirmed
2026-01-22,13:00,14:00,Leadership Sync,No,leadership,Legal;Finance,yes,confirmed
2026-01-22,14:00,15:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-22,15:00,16:00,Team Coaching,No,team,Enablement Lead,yes,confirmed
2026-01-23,08:00,09:00,Forecast Review,No,forecast,Sales Rep;West Sales Director;Revenue Ops,yes,confirmed
2026-01-23,09:00,10:00,Team Coaching,No,team,East Sales Director;West Sales Director,yes,confirmed
2026-01-23,10:00,11:00,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-23,11:00,12:00,Customer / Account Review,No,customer,Customer;Revenue Ops,yes,confirmed
2026-01-23,12:00,13:00,Team Coaching,No,team,Sales Ops,yes,confirmed
2026-01-23,13:00,14:00,Pipeline Review,No,pipeline,West Sales Director;Revenue Ops,yes,confirmed
2026-01-23,14:00,15:00,Pipeline Review,No,pipeline,Revenue Ops;Enablement Lead;Account Team,yes,confirmed
2026-01-23,15:00,16:00,Pipeline Review,No,pipeline,East Sales Director;Sales Ops,yes,confirmed
2026-01-26,08:00,09:00,Learning Block,No,learning,,yes,confirmed
2026-01-26,09:00,10:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-26,10:00,11:00,Learning Block,No,learning,,yes,confirmed
2026-01-26,11:00,12:00,Learning Block,No,learning,,yes,confirmed
2026-01-26,12:00,13:00,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-26,13:00,14:00,Forecast Review,No,forecast,Account Team;Regional VP;Revenue Ops,yes,confirmed
2026-01-26,14:00,15:00,Team Coaching,No,team,Enablement Lead;Revenue Ops;Sales Ops,yes,confirmed
2026-01-26,15:00,16:00,Team Coaching,No,team,Regional VP,yes,confirmed
2026-01-27,08:00,09:00,Pipeline Review,No,pipeline,East Sales Director,yes,declined
2026-01-27,09:00,10:00,Pipeline Review,No,pipeline,Sales Ops;Enablement Lead;Account Team,yes,confirmed
2026-01-27,10:00,11:00,Leadership Sync,No,leadership,CRO,yes,confirmed
2026-01-27,11:00,12:00,Strategy & Planning,No,strategy,,no,confirmed
2026-01-27,12:00,13:00,Forecast Review,No,forecast,East Sales Director;Revenue Ops,yes,confirmed
2026-01-27,13:00,14:00,Leadership Sync,No,leadership,Marketing VP,yes,declined
2026-01-27,14:00,15:00,Team Coaching,No,team,West Sales Director;Sales Ops;East Sales Director,yes,confirmed
2026-01-27,15:00,16:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-28,08:00,09:00,Team Coaching,No,team,Account Team;East Sales Director,yes,cancelled
2026-01-28,09:00,10:00,Customer / Account Review,No,customer,Customer;West Sales Director,no,confirmed
2026-01-28,10:00,11:00,Customer / Account Review,No,customer,Customer;Regional VP,yes,confirmed
2026-01-28,11:00,12:00,Learning Block,No,learning,,yes,confirmed
2026-01-28,12:00,13:00,Leadership Sync,No,leadership,CRO,yes,confirmed
2026-01-28,13:00,14:00,Leadership Sync,No,leadership,Legal;Finance,yes,cancelled
2026-01-28,14:00,15:00,Internal Working Session,No,internal,Sales Ops;CFO,yes,confirmed
2026-01-28,15:00,16:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-29,08:00,09:00,Leadership Sync,No,leadership,Product VP,yes,confirmed
2026-01-29,09:00,10:00,Learning Block,No,learning,,no,confirmed
2026-01-29,10:00,11:00,Pipeline Review,No,pipeline,Sales Ops;Account Team,yes,confirmed
2026-01-29,11:00,12:00,Forecast Review,No,forecast,Revenue Ops;Sales Ops,yes,confirmed
2026-01-29,12:00,13:00,Customer / Account Review,No,customer,Customer;Sales Ops;East Sales Director,yes,confirmed
2026-01-29,13:00,14:00,Team Coaching,No,team,Revenue Ops,yes,confirmed
2026-01-29,14:00,15:00,Team Coaching,No,team,Regional VP,yes,confirmed
2026-01-29,15:00,16:00,Leadership Sync,No,leadership,Legal;Finance,yes,confirmed
2026-01-30,08:00,09:00,Forecast Review,No,forecast,Regional VP,yes,confirmed
2026-01-30,09:00,10:00,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-30,10:00,11:00,Team Coaching,No,team,West Sales Director,yes,confirmed
2026-01-30,11:00,12:00,Leadership Sync,No,leadership,Finance,yes,confirmed
2026-01-30,12:00,13:00,Learning Block,No,learning,,yes,confirmed
2026-01-30,13:00,14:00,Internal Working Session,No,internal,Legal;Revenue Ops,yes,confirmed
2026-01-30,14:00,15:00,Forecast Review,No,forecast,Regional VP;Account Team,yes,confirmed
2026-01-30,15:00,16:00,Customer / Account Review,No,customer,Customer;Account Team,yes,confirmed
