date,start_time,end_time,event_title,recurring,category,attendees,leader_attending,status
2026-01-05,12:30,13:15,Conflicting Commitment,No,team,Revenue Ops;CRO,yes,tentative
2026-01-05,12:15,13:00,Conflicting Commitment,No,team,Legal;Enablement Lead,yes,tentative
2026-01-05,08:00,08:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-05,08:55,09:25,Internal Working Session,No,internal,Enablement Lead,yes,confirmed
2026-01-05,09:35,10:35,Internal Working Session,No,internal,Legal;Finance;Revenue Ops,yes,confirmed
2026-01-05,10:35,11:20,Internal Working Session,No,internal,Finance;CFO,yes,confirmed
2026-01-05,11:30,12:00,Team Coaching,No,team,East Sales Director;Regional VP;Account Team,yes,confirmed
2026-01-05,12:15,13:00,Customer / Account Review,No,customer,Customer;East Sales Director,yes,confirmed
2026-01-05,13:10,13:55,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-06,11:30,12:15,Conflicting Commitment,No,customer,Legal;Finance,yes,confirmed
2026-01-06,13:30,14:30,Conflicting Commitment,No,leadership,East Sales Director;Finance,yes,tentative
2026-01-06,08:00,08:45,Learning Block,No,learning,,yes,confirmed
2026-01-06,08:45,09:45,Internal Working Session,No,internal,Revenue Ops;Marketing VP;East Sales Director,yes,declined
2026-01-06,10:00,11:00,Team Coaching,No,team,Sales Ops,yes,confirmed
2026-01-06,11:00,11:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-06,12:00,13:00,Internal Working Session,No,internal,CFO;Finance,yes,declined
2026-01-06,13:15,14:00,Learning Block,No,learning,,yes,confirmed
2026-01-06,14:10,14:55,Leadership Sync,No,leadership,CRO;Finance,yes,confirmed
2026-01-07,08:45,09:45,Conflicting Commitment,No,team,CFO;Finance,yes,confirmed
2026-01-07,10:00,11:00,Conflicting Commitment,No,customer,CRO;Account Team,yes,tentative
2026-01-07,14:30,15:00,Conflicting Commitment,No,team,Regional VP;Sales Rep,yes,confirmed
2026-01-07,08:00,08:45,Forecast Review,No,forecast,Account Team;Enablement Lead;Sales Rep,yes,confirmed
2026-01-07,08:45,09:45,Learning Block,No,learning,,yes,confirmed
2026-01-07,09:45,10:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-07,11:15,12:15,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-07,12:15,13:15,Learning Block,No,learning,,yes,confirmed
2026-01-07,13:15,14:00,Pipeline Review,No,pipeline,West Sales Director,yes,confirmed
2026-01-07,14:15,15:00,Internal Working Session,No,internal,Regional VP;East Sales Director;CRO,yes,confirmed
2026-01-08,14:30,15:15,Conflicting Commitment,No,customer,CFO;Legal,yes,tentative
2026-01-08,08:00,08:45,Pipeline Review,No,pipeline,Enablement Lead;Sales Ops,yes,confirmed
2026-01-08,09:15,09:45,Team Coaching,No,team,Revenue Ops;Enablement Lead,yes,confirmed
2026-01-08,10:00,10:30,Forecast Review,No,forecast,Revenue Ops,yes,confirmed
2026-01-08,11:00,12:00,Forecast Review,No,forecast,East Sales Director,no,confirmed
2026-01-08,12:15,13:00,Forecast Review,No,forecast,Revenue Ops,yes,confirmed
2026-01-08,13:15,13:45,Team Coaching,No,team,Sales Ops;Revenue Ops,yes,confirmed
2026-01-08,14:15,14:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-08,15:00,15:30,Forecast Review,No,forecast,Sales Ops;Sales Rep;Revenue Ops,yes,confirmed
2026-01-08,16:00,16:45,Team Coaching,No,team,East Sales Director;Sales Rep;Revenue Ops,yes,declined
2026-01-09,10:55,11:55,Conflicting Commitment,No,customer,Product VP;Sales Rep,yes,tentative
2026-01-09,08:00,08:45,Internal Working Session,No,internal,West Sales Director,yes,confirmed
2026-01-09,08:45,09:30,Leadership Sync,No,leadership,Finance;Marketing VP,yes,confirmed
2026-01-09,09:45,10:15,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-09,10:25,11:10,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-09,11:25,12:10,Learning Block,No,learning,,yes,confirmed
2026-01-09,12:10,12:40,Learning Block,No,learning,,yes,confirmed
2026-01-09,12:55,13:55,Leadership Sync,No,leadership,Finance;CFO,yes,confirmed
2026-01-12,16:00,17:00,Conflicting Commitment,No,customer,Sales Rep;Revenue Ops,yes,tentative
2026-01-12,08:00,09:00,Strategy & Planning,No,strategy,,no,confirmed
2026-01-12,09:15,10:00,Pipeline Review,No,pipeline,East Sales Director;Enablement Lead,yes,confirmed
2026-01-12,10:30,11:30,Forecast Review,No,forecast,Sales Rep;West Sales Director,yes,confirmed
2026-01-12,12:00,12:45,Customer / Account Review,No,customer,Customer;Revenue Ops,yes,confirmed
2026-01-12,12:45,13:15,Leadership Sync,No,leadership,Marketing VP,yes,confirmed
