date,start_time,end_time,event_title,recurring,category,attendees,leader_attending,status
2026-01-05,08:00,08:45,Pipeline Review,No,pipeline,Regional VP,yes,confirmed
2026-01-05,09:00,09:45,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-05,09:55,10:40,Team Coaching,No,team,Account Team,no,confirmed
2026-01-05,10:40,11:40,Customer / Account Review,No,customer,Customer;Regional VP,yes,confirmed
2026-01-05,11:40,12:40,Pipeline Review,No,pipeline,Revenue Ops,yes,confirmed
2026-01-05,12:50,13:50,Team Coaching,No,team,Sales Ops;Revenue Ops;Enablement Lead,yes,confirmed
2026-01-06,08:00,09:00,Customer / Account Review,No,customer,Customer;Sales Rep,yes,confirmed
2026-01-06,09:00,09:45,Customer / Account Review,No,customer,Customer;West Sales Director,yes,confirmed
2026-01-06,09:45,10:45,Customer / Account Review,No,customer,Customer;Revenue Ops,yes,confirmed
2026-01-06,10:45,11:45,Customer / Account Review,No,customer,Customer;Sales Rep;Account Team,yes,confirmed
2026-01-06,11:45,12:30,Pipeline Review,No,pipeline,Sales Ops,yes,confirmed
2026-01-06,13:00,13:30,Pipeline Review,No,pipeline,West Sales Director;Sales Rep,yes,confirmed
2026-01-07,08:00,08:45,Team Coaching,No,team,West Sales Director;Sales Rep,yes,confirmed
2026-01-07,09:15,10:15,Customer / Account Review,No,customer,Customer;East Sales Director;Sales Ops,yes,declined
2026-01-07,10:25,10:55,Customer / Account Review,No,customer,Customer;Account Team;Sales Rep,yes,confirmed
2026-01-07,11:05,11:35,Pipeline Review,No,pipeline,Sales Ops;West Sales Director,yes,confirmed
2026-01-07,11:50,12:50,Pipeline Review,No,pipeline,West Sales Director,yes,confirmed
2026-01-07,13:00,14:00,Customer / Account Review,No,customer,Customer;Account Team,yes,confirmed
2026-01-07,14:10,14:40,Pipeline Review,No,pipeline,Sales Ops;Enablement Lead;Account Team,yes,confirmed
2026-01-07,15:10,15:55,Pipeline Review,No,pipeline,Account Team;Revenue Ops;West Sales Director,yes,cancelled
2026-01-08,08:00,08:30,Pipeline Review,No,pipeline,Enablement Lead;Account Team,yes,confirmed
2026-01-08,09:00,10:00,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-08,10:15,10:45,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-08,10:55,11:25,Customer / Account Review,No,customer,Customer;Sales Ops,yes,confirmed
2026-01-08,11:35,12:05,Customer / Account Review,No,customer,Customer;Sales Ops;Account Team,yes,confirmed
2026-01-08,12:20,12:50,Pipeline Review,No,pipeline,East Sales Director;West Sales Director,yes,confirmed
2026-01-09,08:00,08:30,Customer / Account Review,No,customer,Customer;Enablement Lead,yes,confirmed
2026-01-09,08:45,09:30,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-09,09:40,10:25,Pipeline Review,No,pipeline,Regional VP;West Sales Director,yes,confirmed
2026-01-09,10:25,11:25,Pipeline Review,No,pipeline,Account Team,yes,confirmed
2026-01-09,11:55,12:55,Pipeline Review,No,pipeline,Enablement Lead,yes,confirmed
2026-01-09,13:05,13:35,Customer / Account Review,No,customer,Customer,no,confirmed
2026-01-12,08:00,08:30,Customer / Account Review,No,customer,Customer;Enablement Lead;Sales Ops,yes,confirmed
2026-01-12,08:40,09:25,Pipeline Review,No,pipeline,Revenue Ops;Account Team,yes,cancelled
2026-01-12,09:25,09:55,Customer / Account Review,No,customer,Customer;East Sales Director,yes,confirmed
2026-01-12,09:55,10:55,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-12,11:05,11:35,Customer / Account Review,No,customer,Customer;West Sales Director;Sales Rep,yes,confirmed
2026-01-12,12:05,13:05,Pipeline Review,No,pipeline,Sales Rep;West Sales Director,yes,confirmed
2026-01-13,08:00,08:30,Pipeline Review,No,pipeline,West Sales Director,yes,confirmed
2026-01-13,08:30,09:15,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-13,09:15,10:00,Team Coaching,No,team,West Sales Director;Enablement Lead,yes,confirmed
2026-01-13,10:00,10:45,Customer / Account Review,No,customer,Customer,yes,confirmed
