date,start_time,end_time,event_title,recurring,category,attendees,leader_attending,status
2026-01-05,08:30,09:15,Conflicting Commitment,No,customer,Regional VP;Revenue Ops,yes,tentative
2026-01-05,13:50,14:20,Conflicting Commitment,No,leadership,East Sales Director;Enablement Lead,yes,tentative
2026-01-05,08:00,09:00,Pipeline Review,No,pipeline,Regional VP,no,confirmed
2026-01-05,09:00,09:30,Team Coaching,No,team,Sales Ops;West Sales Director,no,confirmed
2026-01-05,09:40,10:25,Learning Block,No,learning,,yes,declined
2026-01-05,10:25,11:10,Pipeline Review,No,pipeline,Revenue Ops;Account Team,yes,confirmed
2026-01-05,11:20,12:05,Pipeline Review,No,pipeline,East Sales Director;West Sales Director,yes,confirmed
2026-01-05,12:05,12:35,Team Coaching,No,team,Enablement Lead;East Sales Director;West Sales Director,yes,confirmed
2026-01-05,12:35,13:20,Leadership Sync,No,leadership,CFO;Marketing VP,yes,confirmed
2026-01-05,13:20,14:20,Pipeline Review,No,pipeline,Sales Ops;Sales Rep,yes,confirmed
2026-01-05,14:35,15:20,Customer / Account Review,No,customer,Customer;Sales Rep,no,confirmed
2026-01-05,15:20,16:20,Pipeline Review,No,pipeline,Account Team,yes,confirmed
2026-01-06,14:55,15:55,Conflicting Commitment,No,team,CFO;Revenue Ops,yes,tentative
2026-01-06,13:30,14:00,Conflicting Commitment,No,customer,Sales Ops;Account Team,yes,confirmed
2026-01-06,12:15,12:45,Conflicting Commitment,No,leadership,Sales Ops;Revenue Ops,yes,tentative
2026-01-06,08:00,08:45,Forecast Review,No,forecast,Sales Rep,yes,confirmed
2026-01-06,09:00,09:45,Customer / Account Review,No,customer,Customer;Account Team;Regional VP,yes,confirmed
2026-01-06,10:00,10:45,Learning Block,No,learning,,yes,confirmed
2026-01-06,11:00,12:00,Leadership Sync,No,leadership,Finance,yes,confirmed
2026-01-06,12:15,13:00,Internal Working Session,No,internal,Regional VP;Finance;Sales Ops,yes,confirmed
2026-01-06,13:30,14:30,Learning Block,No,learning,,yes,confirmed
2026-01-06,14:40,15:10,Forecast Review,No,forecast,West Sales Director;East Sales Director;Account Team,yes,confirmed
2026-01-06,15:40,16:40,Forecast Review,No,forecast,Regional VP;Sales Rep;Sales Ops,yes,confirmed
2026-01-06,16:55,17:30,Pipeline Review,No,pipeline,Account Team;East Sales Director,yes,confirmed
2026-01-07,11:00,12:00,Conflicting Commitment,No,leadership,Sales Rep;Legal,yes,confirmed
2026-01-07,08:00,08:45,Pipeline Review,No,pipeline,East Sales Director;Enablement Lead;West Sales Director,yes,confirmed
2026-01-07,08:45,09:45,Internal Working Session,No,internal,Finance;Marketing VP,yes,confirmed
2026-01-07,10:00,10:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-07,11:00,11:30,Pipeline Review,No,pipeline,East Sales Director;Enablement Lead;West Sales Director,yes,cancelled
2026-01-07,11:30,12:30,Internal Working Session,No,internal,Legal,yes,confirmed
2026-01-07,12:30,13:30,Team Coaching,No,team,Sales Ops;Regional VP,yes,confirmed
2026-01-07,13:40,14:10,Forecast Review,No,forecast,Enablement Lead,yes,confirmed
2026-01-07,14:10,15:10,Leadership Sync,No,leadership,CRO,yes,confirmed
2026-01-07,15:20,15:50,Learning Block,No,learning,,yes,confirmed
2026-01-08,12:15,13:15,Conflicting Commitment,No,customer,West Sales Director;Product VP,yes,confirmed
2026-01-08,08:30,09:15,Conflicting Commitment,No,customer,Sales Ops;Product VP,yes,confirmed
2026-01-08,12:30,13:15,Conflicting Commitment,No,customer,Revenue Ops;Legal,yes,confirmed
2026-01-08,08:00,08:30,Team Coaching,No,team,Sales Ops;East Sales Director,no,confirmed
2026-01-08,08:30,09:30,Learning Block,No,learning,,yes,confirmed
2026-01-08,09:30,10:15,Leadership Sync,No,leadership,Legal,yes,confirmed
2026-01-08,10:30,11:15,Internal Working Session,No,internal,Sales Ops,yes,confirmed
2026-01-08,11:30,12:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-08,12:00,12:45,Learning Block,No,learning,,yes,confirmed
2026-01-08,12:45,13:45,Team Coaching,No,team,West Sales Director;Enablement Lead,yes,confirmed
2026-01-09,09:15,10:00,Conflicting Commitment,No,leadership,West Sales Director;Marketing VP,yes,confirmed
2026-01-09,08:00,08:30,Team Coaching,No,team,Account Team;Enablement Lead;Regional VP,yes,confirmed
2026-01-09,09:00,10:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-09,10:00,11:00,Leadership Sync,No,leadership,Legal,yes,confirmed
2026-01-09,11:00,11:45,Learning Block,No,learning,,yes,confirmed
2026-01-09,12:00,12:45,Leadership Sync,No,leadership,Legal,yes,confirmed
2026-01-09,13:00,14:00,Internal Working Session,No,internal,Marketing VP;East Sales Director;CRO,yes,confirmed
2026-01-09,14:00,14:30,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-09,14:45,15:30,Customer / Account Review,No,customer,Customer;Account Team,yes,confirmed
2026-01-09,16:00,16:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-09,16:40,17:25,Learning Block,No,learning,,yes,confirmed
2026-01-12,09:25,09:55,Conflicting Commitment,No,customer,Enablement Lead;Regional VP,yes,confirmed
2026-01-12,09:10,09:55,Conflicting Commitment,No,team,Sales Ops;Enablement Lead,yes,confirmed
2026-01-12,11:40,12:40,Conflicting Commitment,No,team,Finance;Account Team,yes,tentative
2026-01-12,08:00,08:45,Learning Block,No,learning,,yes,confirmed
2026-01-12,08:55,09:55,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-12,10:10,11:10,Pipeline Review,No,pipeline,Enablement Lead,yes,confirmed
2026-01-12,11:10,12:10,Leadership Sync,No,leadership,CRO;CFO,yes,confirmed
2026-01-12,12:10,12:40,Internal Working Session,No,internal,East Sales Director,yes,confirmed
2026-01-12,12:55,13:55,Learning Block,No,learning,,yes,confirmed
2026-01-12,14:25,14:55,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-13,12:00,12:45,Conflicting Commitment,No,leadership,Account Team;Legal,yes,confirmed
2026-01-13,11:00,12:00,Conflicting Commitment,No,leadership,East Sales Director;Sales Rep,yes,confirmed
2026-01-13,08:00,08:45,Internal Working Session,No,internal,East Sales Director;Sales Rep,yes,confirmed
2026-01-13,08:45,09:15,Learning Block,No,learning,,yes,confirmed
2026-01-13,09:15,10:15,Pipeline Review,No,pipeline,Revenue Ops;West Sales Director,yes,confirmed
2026-01-13,10:45,11:15,Learning Block,No,learning,,no,confirmed
2026-01-13,11:45,12:15,Leadership Sync,No,leadership,Product VP,yes,confirmed
2026-01-13,12:15,13:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-13,13:00,14:00,Customer / Account Review,No,customer,Customer;Account Team;Sales Ops,yes,confirmed
2026-01-14,11:45,12:15,Conflicting Commitment,No,team,Enablement Lead;Marketing VP,yes,tentative
2026-01-14,12:40,13:40,Conflicting Commitment,No,customer,Finance;CFO,yes,confirmed
2026-01-14,12:55,13:40,Conflicting Commitment,No,customer,CFO;Enablement Lead,yes,tentative
2026-01-14,08:00,09:00,Internal Working Session,No,internal,Revenue Ops,yes,confirmed
2026-01-14,09:00,10:00,Team Coaching,No,team,Sales Ops,yes,confirmed
2026-01-14,10:00,10:30,Pipeline Review,No,pipeline,Revenue Ops;Enablement Lead;Regional VP,yes,confirmed
2026-01-14,10:30,11:30,Learning Block,No,learning,,yes,confirmed
2026-01-14,11:30,12:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-14,12:10,12:55,Leadership Sync,No,leadership,Product VP,yes,confirmed
2026-01-14,12:55,13:25,Forecast Review,No,forecast,Revenue Ops,no,confirmed
2026-01-14,13:55,14:25,Pipeline Review,No,pipeline,Sales Ops;Account Team,yes,confirmed
2026-01-15,15:20,16:20,Conflicting Commitment,No,customer,Account Team;CRO,yes,tentative
2026-01-15,08:30,09:15,Conflicting Commitment,No,customer,Product VP;CRO,yes,confirmed
2026-01-15,08:00,08:30,Internal Working Session,No,internal,Product VP,yes,confirmed
2026-01-15,08:30,09:30,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-15,09:30,10:15,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-15,10:15,11:15,Pipeline Review,No,pipeline,Sales Ops,yes,confirmed
2026-01-15,11:25,11:55,Customer / Account Review,No,customer,Customer;Sales Ops;Account Team,yes,confirmed
2026-01-15,12:25,12:55,Forecast Review,No,forecast,West Sales Director,yes,cancelled
2026-01-15,13:05,14:05,Internal Working Session,No,internal,Regional VP,yes,confirmed
2026-01-15,14:05,14:50,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-15,15:20,15:50,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-15,15:50,16:20,Learning Block,No,learning,,yes,confirmed
2026-01-16,12:55,13:25,Conflicting Commitment,No,team,Revenue Ops;CRO,yes,tentative
2026-01-16,13:10,13:55,Conflicting Commitment,No,leadership,Regional VP;West Sales Director,yes,tentative
2026-01-16,08:00,08:30,Team Coaching,No,team,East Sales Director,yes,cancelled
2026-01-16,08:30,09:00,Leadership Sync,No,leadership,Marketing VP;Finance,yes,confirmed
2026-01-16,09:10,09:55,Forecast Review,No,forecast,Account Team;Enablement Lead;Revenue Ops,yes,confirmed
2026-01-16,09:55,10:55,Learning Block,No,learning,,yes,confirmed
2026-01-16,10:55,11:55,Internal Working Session,No,internal,Account Team,yes,confirmed
2026-01-16,12:25,12:55,Forecast Review,No,forecast,West Sales Director;Regional VP;East Sales Director,yes,cancelled
