date,start_time,end_time,event_title,recurring,category,attendees,leader_attending,status
2026-01-05,11:30,12:30,Conflicting Commitment,No,leadership,Marketing VP;Legal,yes,confirmed
2026-01-05,09:30,10:30,Conflicting Commitment,No,leadership,CRO;East Sales Director,yes,tentative
2026-01-05,08:00,08:30,Conflicting Commitment,No,leadership,Enablement Lead;Sales Rep,yes,confirmed
2026-01-05,08:00,09:00,Pipeline Review,No,pipeline,Regional VP,yes,confirmed
2026-01-05,09:30,10:30,Forecast Review,No,forecast,West Sales Director;East Sales Director;Sales Rep,yes,confirmed
2026-01-05,10:30,11:30,Forecast Review,No,forecast,Enablement Lead;Sales Ops;East Sales Director,yes,confirmed
2026-01-05,11:30,12:00,Internal Working Session,No,internal,CRO,yes,confirmed
2026-01-05,12:30,13:00,Pipeline Review,No,pipeline,East Sales Director,yes,cancelled
2026-01-05,13:10,13:40,Learning Block,No,learning,,no,confirmed
2026-01-05,13:40,14:10,Leadership Sync,No,leadership,CRO,yes,confirmed
2026-01-05,14:20,15:05,Learning Block,No,learning,,yes,confirmed
2026-01-05,15:20,15:50,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-06,09:00,10:00,Conflicting Commitment,No,team,Regional VP;West Sales Director,yes,tentative
2026-01-06,08:00,08:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-06,08:45,09:15,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-06,09:25,10:10,Leadership Sync,No,leadership,Finance;CFO,yes,confirmed
2026-01-06,10:20,10:50,Team Coaching,No,team,East Sales Director,yes,confirmed
2026-01-06,10:50,11:50,Team Coaching,No,team,West Sales Director;Sales Rep;Regional VP,yes,confirmed
2026-01-06,11:50,12:50,Pipeline Review,No,pipeline,Sales Ops,yes,confirmed
2026-01-06,12:50,13:50,Pipeline Review,No,pipeline,Account Team;Revenue Ops,yes,confirmed
2026-01-06,13:50,14:35,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-06,14:35,15:35,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-07,09:55,10:40,Conflicting Commitment,No,leadership,Regional VP;CRO,yes,tentative
2026-01-07,14:10,14:55,Conflicting Commitment,No,leadership,CFO;Revenue Ops,yes,confirmed
2026-01-07,08:00,09:00,Learning Block,No,learning,,no,confirmed
2026-01-07,09:00,09:30,Team Coaching,No,team,Sales Rep,yes,cancelled
2026-01-07,09:40,10:40,Internal Working Session,No,internal,Sales Ops,yes,confirmed
2026-01-07,10:40,11:40,Team Coaching,No,team,Account Team,yes,declined
2026-01-07,11:40,12:40,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-07,12:40,13:25,Leadership Sync,No,leadership,CRO,yes,confirmed
2026-01-07,13:55,14:40,Forecast Review,No,forecast,Account Team;Sales Ops;Sales Rep,yes,confirmed
2026-01-07,14:55,15:40,Learning Block,No,learning,,yes,confirmed
2026-01-07,15:55,16:55,Learning Block,No,learning,,yes,confirmed
2026-01-07,16:55,17:30,Team Coaching,No,team,Regional VP,yes,confirmed
2026-01-08,13:10,13:40,Conflicting Commitment,No,customer,CRO;Enablement Lead,yes,tentative
2026-01-08,11:00,11:45,Conflicting Commitment,No,team,Finance;Regional VP,yes,confirmed
2026-01-08,08:00,08:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-08,08:45,09:45,Forecast Review,No,forecast,Revenue Ops;Enablement Lead,yes,confirmed
2026-01-08,09:45,10:15,Pipeline Review,No,pipeline,West Sales Director;Account Team;Sales Ops,yes,confirmed
2026-01-08,10:45,11:45,Customer / Account Review,No,customer,Customer;West Sales Director,yes,confirmed
2026-01-08,11:55,12:40,Leadership Sync,No,leadership,Finance;Product VP,yes,confirmed
2026-01-08,12:40,13:25,Pipeline Review,No,pipeline,Enablement Lead;Regional VP;Revenue Ops,yes,declined
2026-01-08,13:25,14:25,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-09,16:25,17:10,Conflicting Commitment,No,customer,Regional VP;Enablement Lead,yes,confirmed
2026-01-09,15:10,15:55,Conflicting Commitment,No,customer,Sales Ops;Legal,yes,tentative
2026-01-09,14:55,15:55,Conflicting Commitment,No,customer,Sales Ops;East Sales Director,yes,confirmed
2026-01-09,08:00,09:00,Learning Block,No,learning,,yes,confirmed
2026-01-09,09:00,09:30,Learning Block,No,learning,,yes,confirmed
2026-01-09,09:45,10:45,Leadership Sync,No,leadership,Product VP,yes,confirmed
2026-01-09,11:15,12:00,Leadership Sync,No,leadership,Legal,yes,confirmed
2026-01-09,12:30,13:00,Team Coaching,No,team,West Sales Director;Sales Rep,yes,confirmed
2026-01-09,13:10,14:10,Forecast Review,No,forecast,Enablement Lead;Regional VP,yes,confirmed
2026-01-09,14:40,15:25,Customer / Account Review,No,customer,Customer;Sales Ops,no,confirmed
2026-01-09,15:25,15:55,Internal Working Session,No,internal,Product VP,yes,confirmed
2026-01-09,15:55,16:40,Learning Block,No,learning,,yes,confirmed
2026-01-09,16:50,17:30,Leadership Sync,No,leadership,CRO;Finance,yes,confirmed
2026-01-12,15:35,16:35,Conflicting Commitment,No,team,Finance;Sales Ops,yes,confirmed
2026-01-12,09:30,10:30,Conflicting Commitment,No,team,Sales Rep;Marketing VP,yes,tentative
2026-01-12,13:30,14:15,Conflicting Commitment,No,customer,CRO;Enablement Lead,yes,confirmed
2026-01-12,08:00,08:30,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-12,08:30,09:00,Team Coaching,No,team,Account Team;Sales Ops;West Sales Director,yes,confirmed
2026-01-12,09:30,10:00,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-12,10:00,10:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-12,10:45,11:45,Learning Block,No,learning,,yes,confirmed
2026-01-12,11:45,12:45,Forecast Review,No,forecast,Revenue Ops;Account Team;Sales Ops,yes,declined
2026-01-12,13:15,14:00,Team Coaching,No,team,Enablement Lead;Regional VP,yes,confirmed
2026-01-12,14:10,14:40,Forecast Review,No,forecast,Sales Ops;East Sales Director,yes,confirmed
2026-01-12,14:40,15:25,Learning Block,No,learning,,yes,confirmed
2026-01-12,15:35,16:35,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-13,08:30,09:15,Conflicting Commitment,No,customer,CRO;Sales Ops,yes,tentative
2026-01-13,08:00,08:45,Team Coaching,No,team,Sales Ops;East Sales Director;Sales Rep,yes,confirmed
2026-01-13,09:00,10:00,Forecast Review,No,forecast,Sales Ops;Regional VP;Revenue Ops,yes,cancelled
2026-01-13,10:00,10:45,Forecast Review,No,forecast,Account Team;East Sales Director;West Sales Director,yes,confirmed
2026-01-13,10:45,11:15,Leadership Sync,No,leadership,Marketing VP;Finance,yes,confirmed
2026-01-13,11:15,12:00,Leadership Sync,No,leadership,Product VP,yes,confirmed
2026-01-13,12:15,13:00,Internal Working Session,No,internal,Revenue Ops;Account Team;Marketing VP,yes,confirmed
2026-01-13,13:30,14:00,Internal Working Session,No,internal,Sales Ops;CFO;Account Team,yes,confirmed
2026-01-13,14:30,15:15,Leadership Sync,No,leadership,Legal;Finance,yes,confirmed
2026-01-13,15:30,16:30,Internal Working Session,No,internal,Legal;Marketing VP,yes,confirmed
2026-01-14,13:55,14:55,Conflicting Commitment,No,leadership,CRO;Finance,yes,tentative
2026-01-14,09:30,10:30,Conflicting Commitment,No,customer,Sales Ops;West Sales Director,yes,tentative
2026-01-14,10:30,11:30,Conflicting Commitment,No,team,East Sales Director;Enablement Lead,yes,confirmed
2026-01-14,08:00,08:45,Pipeline Review,No,pipeline,East Sales Director,yes,confirmed
2026-01-14,09:15,09:45,Internal Working Session,No,internal,Legal;CRO;West Sales Director,yes,confirmed
2026-01-14,09:45,10:15,Forecast Review,No,forecast,West Sales Director,no,confirmed
2026-01-14,10:15,11:00,Leadership Sync,No,leadership,Product VP;CRO,no,confirmed
2026-01-14,11:00,11:30,Internal Working Session,No,internal,Finance,yes,confirmed
2026-01-14,12:00,12:45,Leadership Sync,No,leadership,Legal,yes,confirmed
2026-01-14,12:55,13:55,Internal Working Session,No,internal,Finance;Legal,yes,confirmed
2026-01-14,13:55,14:55,Internal Working Session,No,internal,Finance,yes,confirmed
2026-01-14,14:55,15:40,Internal Working Session,No,internal,Account Team;Finance,no,confirmed
2026-01-15,15:30,16:15,Conflicting Commitment,No,leadership,East Sales Director;Enablement Lead,yes,confirmed
2026-01-15,08:00,09:00,Forecast Review,No,forecast,East Sales Director,yes,confirmed
2026-01-15,09:00,10:00,Pipeline Review,No,pipeline,Sales Rep;West Sales Director,yes,confirmed
2026-01-15,10:30,11:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-15,11:15,12:15,Internal Working Session,No,internal,Regional VP,yes,confirmed
2026-01-15,12:15,12:45,Forecast Review,No,forecast,Revenue Ops;West Sales Director,no,confirmed
2026-01-15,12:45,13:15,Team Coaching,No,team,Sales Ops;East Sales Director,yes,confirmed
2026-01-15,13:25,14:25,Leadership Sync,No,leadership,CFO;CRO,yes,cancelled
2026-01-15,14:35,15:20,Team Coaching,No,team,Sales Ops;Regional VP,yes,confirmed
2026-01-15,15:30,16:15,Customer / Account Review,No,customer,Customer;Account Team;Revenue Ops,yes,declined
