date,start_time,end_time,event_title,recurring,category,attendees,leader_attending,status
2026-01-05,08:00,08:45,Customer / Account Review,No,customer,Customer;Account Team,yes,confirmed
2026-01-05,09:15,10:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-05,10:00,10:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-05,11:00,11:45,Leadership Sync,No,leadership,Finance;Product VP,yes,confirmed
2026-01-05,11:45,12:45,Internal Working Session,No,internal,West Sales Director;Product VP;Regional VP,yes,confirmed
2026-01-06,08:00,09:00,Forecast Review,No,forecast,Enablement Lead;Regional VP;Revenue Ops,yes,confirmed
2026-01-06,09:00,09:45,Leadership Sync,No,leadership,CRO;CFO,yes,confirmed
2026-01-06,09:45,10:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-06,11:00,11:30,Team Coaching,No,team,Revenue Ops;Enablement Lead,yes,confirmed
2026-01-06,12:00,12:45,Customer / Account Review,No,customer,Customer;East Sales Director,yes,confirmed
2026-01-07,08:00,08:45,Learning Block,No,learning,,yes,confirmed
2026-01-07,08:55,09:25,Internal Working Session,No,internal,CFO,yes,confirmed
2026-01-07,09:40,10:10,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-07,10:10,11:10,Pipeline Review,No,pipeline,Regional VP;West Sales Director,yes,confirmed
2026-01-07,11:20,11:50,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-08,08:00,08:30,Team Coaching,No,team,Sales Ops;Regional VP,yes,confirmed
2026-01-08,08:30,09:00,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-08,09:10,09:40,Internal Working Session,No,internal,CFO;Account Team;Revenue Ops,no,declined
2026-01-08,09:50,10:35,Team Coaching,No,team,Regional VP;West Sales Director;Revenue Ops,yes,confirmed
2026-01-08,11:05,11:50,Leadership Sync,No,leadership,Finance;Legal,yes,confirmed
2026-01-08,12:20,12:50,Team Coaching,No,team,Account Team;West Sales Director;Sales Rep,yes,confirmed
2026-01-09,08:00,08:30,Customer / Account Review,No,customer,Customer;Account Team,yes,confirmed
2026-01-09,09:00,10:00,Leadership Sync,No,leadership,Product VP,yes,confirmed
2026-01-09,10:30,11:30,Learning Block,No,learning,,yes,confirmed
2026-01-09,11:40,12:10,Internal Working Session,No,internal,Finance;Regional VP,yes,confirmed
2026-01-12,08:00,09:00,Forecast Review,No,forecast,Regional VP;Sales Ops,yes,confirmed
2026-01-12,09:10,09:55,Team Coaching,No,team,West Sales Director;Enablement Lead,yes,confirmed
2026-01-12,09:55,10:40,Learning Block,No,learning,,yes,confirmed
2026-01-12,10:50,11:35,Pipeline Review,No,pipeline,East Sales Director;West Sales Director;Account Team,yes,confirmed
2026-01-12,11:35,12:05,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-13,08:00,08:45,Forecast Review,No,forecast,Revenue Ops,yes,confirmed
2026-01-13,08:45,09:45,Internal Working Session,No,internal,Revenue Ops;Sales Rep,yes,confirmed
2026-01-13,10:15,11:00,Internal Working Session,No,internal,Regional VP;Revenue Ops;Marketing VP,yes,confirmed
2026-01-13,11:15,12:15,Team Coaching,No,team,Revenue Ops;Sales Ops,yes,confirmed
2026-01-13,12:15,13:15,Team Coaching,No,team,Sales Rep,yes,confirmed
2026-01-14,08:00,09:00,Team Coaching,No,team,West Sales Director;Revenue Ops;Regional VP,yes,confirmed
2026-01-14,09:00,09:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-14,09:45,10:30,Forecast Review,No,forecast,East Sales Director,yes,confirmed
2026-01-14,10:30,11:30,Customer / Account Review,No,customer,Customer;Regional VP;West Sales Director,yes,confirmed
2026-01-14,11:30,12:30,Leadership Sync,No,leadership,CRO,yes,confirmed
2026-01-14,12:45,13:30,Internal Working Session,No,internal,East Sales Director,yes,confirmed
2026-01-15,08:00,09:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-15,09:15,10:00,Pipeline Review,No,pipeline,East Sales Director;Regional VP;Revenue Ops,yes,confirmed
2026-01-15,10:30,11:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-15,11:30,12:15,Forecast Review,No,forecast,Enablement Lead;Account Team;Sales Rep,yes,confirmed
2026-01-15,12:45,13:30,Learning Block,No,learning,,yes,confirmed
2026-01-16,08:00,09:00,Pipeline Review,No,pipeline,Account Team;Sales Rep;West Sales Director,yes,confirmed
2026-01-16,09:30,10:15,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-16,10:30,11:30,Forecast Review,No,forecast,Revenue Ops;Account Team,yes,confirmed
2026-01-16,11:45,12:45,Pipeline Review,No,pipeline,Regional VP,yes,confirmed
2026-01-16,12:55,13:25,Team Coaching,No,team,Revenue Ops;Regional VP;Account Team,yes,confirmed
2026-01-19,08:00,09:00,Internal Working Session,No,internal,Regional VP;CFO,yes,confirmed
2026-01-19,09:30,10:30,Customer / Account Review,No,customer,Customer;East Sales Director;Revenue Ops,yes,confirmed
2026-01-19,10:40,11:40,Forecast Review,No,forecast,East Sales Director,yes,confirmed
2026-01-19,12:10,13:10,Internal Working Session,No,internal,Product VP;Regional VP,yes,confirmed
2026-01-19,13:20,14:05,Leadership Sync,No,leadership,CRO;CFO,yes,confirmed
2026-01-20,08:00,09:00,Pipeline Review,No,pipeline,West Sales Director;Revenue Ops;Regional VP,yes,confirmed
2026-01-20,09:30,10:15,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-20,10:30,11:00,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-20,11:10,11:40,Customer / Account Review,No,customer,Customer;Sales Ops;West Sales Director,no,confirmed
2026-01-20,11:55,12:25,Team Coaching,No,team,Account Team;West Sales Director;Enablement Lead,yes,confirmed
2026-01-20,12:25,13:25,Learning Block,No,learning,,yes,confirmed
2026-01-21,08:00,08:30,Learning Block,No,learning,,no,confirmed
2026-01-21,09:00,10:00,Pipeline Review,No,pipeline,Sales Ops,yes,confirmed
2026-01-21,10:00,10:30,Team Coaching,No,team,West Sales Director;Revenue Ops;Sales Ops,yes,confirmed
2026-01-21,10:40,11:10,Learning Block,No,learning,,yes,confirmed
2026-01-22,08:00,09:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-22,09:15,10:15,Pipeline Review,No,pipeline,Sales Ops;Sales Rep;East Sales Director,yes,cancelled
2026-01-22,10:25,10:55,Pipeline Review,No,pipeline,Sales Rep;Enablement Lead,yes,confirmed
2026-01-22,11:05,12:05,Team Coaching,No,team,Sales Rep;Account Team;Enablement Lead,yes,confirmed
2026-01-23,08:00,08:30,Customer / Account Review,No,customer,Customer;Sales Rep;Enablement Lead,yes,confirmed
2026-01-23,09:00,10:00,Forecast Review,No,forecast,Sales Rep,yes,confirmed
2026-01-23,10:10,11:10,Leadership Sync,No,leadership,Product VP,yes,confirmed
2026-01-23,11:10,11:40,Pipeline Review,No,pipeline,East Sales Director;Revenue Ops,yes,confirmed
2026-01-26,08:00,09:00,Team Coaching,No,team,Regional VP;Sales Ops,yes,confirmed
2026-01-26,09:10,09:40,Internal Working Session,No,internal,Enablement Lead,yes,confirmed
2026-01-26,09:55,10:40,Customer / Account Review,No,customer,Customer;Sales Rep;Revenue Ops,yes,confirmed
2026-01-26,10:40,11:25,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-26,11:25,12:10,Forecast Review,No,forecast,Sales Ops,no,confirmed
2026-01-26,12:40,13:25,Leadership Sync,No,leadership,Product VP,yes,confirmed
2026-01-27,08:00,08:45,Internal Working Session,No,internal,CRO;Marketing VP;Product VP,yes,confirmed
2026-01-27,08:55,09:40,Internal Working Session,No,internal,CFO;Account Team;Product VP,yes,confirmed
2026-01-27,10:10,10:40,Pipeline Review,No,pipeline,Account Team,yes,confirmed
2026-01-27,10:40,11:40,Forecast Review,No,forecast,Enablement Lead,yes,confirmed
2026-01-28,08:00,09:00,Internal Working Session,No,internal,Regional VP,yes,confirmed
2026-01-28,09:15,09:45,Internal Working Session,No,internal,West Sales Director,yes,cancelled
2026-01-28,10:15,11:00,Team Coaching,No,team,Regional VP,yes,confirmed
2026-01-28,11:15,11:45,Team Coaching,No,team,Account Team;East Sales Director;Sales Rep,yes,confirmed
2026-01-28,11:45,12:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-29,08:00,08:30,Pipeline Review,No,pipeline,East Sales Director;Regional VP;Enablement Lead,yes,confirmed
2026-01-29,08:40,09:40,Customer / Account Review,No,customer,Customer;Sales Ops,yes,confirmed
2026-01-29,09:55,10:40,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-29,11:10,11:40,Leadership Sync,No,leadership,Product VP,yes,confirmed
2026-01-29,12:10,12:55,Internal Working Session,No,internal,Product VP,yes,confirmed
2026-01-29,13:10,13:55,Pipeline Review,No,pipeline,Sales Ops;Revenue Ops,yes,confirmed
2026-01-30,08:00,09:00,Leadership Sync,No,leadership,Legal;Marketing VP,yes,confirmed
2026-01-30,09:30,10:15,Pipeline Review,No,pipeline,West Sales Director;Revenue Ops;Regional VP,yes,confirmed
2026-01-30,10:25,11:25,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-30,11:25,11:55,Learning Block,No,learning,,yes,confirmed
2026-01-30,11:55,12:40,Pipeline Review,No,pipeline,Sales Ops;East Sales Director;Enablement Lead,yes,confirmed
