date,start_time,end_time,event_title,recurring,category,attendees,leader_attending,status
2026-01-05,08:00,08:30,Internal Working Session,No,internal,Product VP;Regional VP,yes,cancelled
2026-01-05,09:00,09:45,Internal Working Session,No,internal,CFO;Revenue Ops,yes,confirmed
2026-01-05,09:45,10:30,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-05,11:00,11:30,Forecast Review,No,forecast,Regional VP,yes,confirmed
2026-01-06,08:00,08:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-06,08:55,09:25,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-06,09:25,10:25,Leadership Sync,No,leadership,Product VP;Marketing VP,yes,confirmed
2026-01-06,10:25,11:25,Internal Working Session,No,internal,Regional VP,yes,confirmed
2026-01-07,08:00,08:30,Internal Working Session,No,internal,Legal;Sales Ops,yes,confirmed
2026-01-07,08:45,09:45,Forecast Review,No,forecast,West Sales Director;Account Team;Enablement Lead,yes,confirmed
2026-01-07,09:55,10:55,Learning Block,No,learning,,yes,confirmed
2026-01-07,11:05,12:05,Internal Working Session,No,internal,Revenue Ops;Product VP;Legal,yes,confirmed
2026-01-08,08:00,08:45,Learning Block,No,learning,,yes,confirmed
2026-01-08,08:55,09:40,Customer / Account Review,No,customer,Customer;Enablement Lead,yes,confirmed
2026-01-08,09:55,10:25,Internal Working Session,No,internal,Enablement Lead,yes,confirmed
2026-01-08,10:40,11:10,Internal Working Session,No,internal,East Sales Director,yes,confirmed
2026-01-08,11:40,12:25,Pipeline Review,No,pipeline,Revenue Ops,yes,confirmed
2026-01-08,12:40,13:40,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-09,08:00,08:45,Leadership Sync,No,leadership,Finance;CFO,yes,confirmed
2026-01-09,09:15,10:15,Learning Block,No,learning,,yes,confirmed
2026-01-09,10:30,11:15,Internal Working Session,No,internal,Marketing VP;Enablement Lead;Account Team,yes,confirmed
2026-01-09,11:45,12:15,Learning Block,No,learning,,yes,confirmed
2026-01-12,08:00,08:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-12,08:30,09:30,Forecast Review,No,forecast,Revenue Ops;Sales Rep,yes,confirmed
2026-01-12,09:30,10:00,Team Coaching,No,team,Account Team,yes,confirmed
2026-01-12,10:10,10:55,Customer / Account Review,No,customer,Customer;Sales Rep,no,confirmed
2026-01-12,10:55,11:55,Learning Block,No,learning,,yes,confirmed
2026-01-12,11:55,12:55,Internal Working Session,No,internal,Legal;CFO;Sales Ops,yes,declined
2026-01-13,08:00,08:45,Leadership Sync,No,leadership,Product VP,yes,confirmed
2026-01-13,09:15,09:45,Leadership Sync,No,leadership,Legal,yes,confirmed
2026-01-13,09:45,10:30,Forecast Review,No,forecast,West Sales Director;Regional VP,yes,confirmed
2026-01-13,10:45,11:15,Forecast Review,No,forecast,Sales Rep,yes,confirmed
2026-01-13,11:45,12:30,Team Coaching,No,team,Sales Ops;Account Team;Regional VP,yes,confirmed
2026-01-14,08:00,08:30,Leadership Sync,No,leadership,CRO;Product VP,yes,confirmed
2026-01-14,08:30,09:30,Forecast Review,No,forecast,Regional VP;Revenue Ops,yes,confirmed
2026-01-14,09:45,10:15,Customer / Account Review,No,customer,Customer;West Sales Director;Sales Rep,yes,confirmed
2026-01-14,10:15,10:45,Internal Working Session,No,internal,Finance;CRO;Product VP,yes,confirmed
2026-01-14,10:45,11:45,Learning Block,No,learning,,yes,confirmed
2026-01-15,08:00,09:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-15,09:30,10:15,Learning Block,No,learning,,yes,confirmed
2026-01-15,10:15,11:00,Leadership Sync,No,leadership,Finance;Marketing VP,yes,confirmed
2026-01-15,11:30,12:30,Leadership Sync,No,leadership,Legal,yes,confirmed
2026-01-16,08:00,09:00,Learning Block,No,learning,,yes,confirmed
2026-01-16,09:30,10:30,Learning Block,No,learning,,yes,confirmed
2026-01-16,10:30,11:15,Learning Block,No,learning,,yes,confirmed
2026-01-16,11:15,11:45,Forecast Review,No,forecast,West Sales Director;Account Team;Revenue Ops,yes,confirmed
2026-01-19,08:00,08:45,Learning Block,No,learning,,yes,confirmed
2026-01-19,09:15,10:00,Learning Block,No,learning,,yes,confirmed
2026-01-19,10:15,11:15,Team Coaching,No,team,Account Team;Sales Ops,yes,confirmed
2026-01-19,11:30,12:15,Pipeline Review,No,pipeline,Enablement Lead,yes,confirmed
2026-01-19,12:15,12:45,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-20,08:00,09:00,Learning Block,No,learning,,yes,confirmed
2026-01-20,09:10,09:55,Strategy & Planning,No,strategy,,yes,cancelled
2026-01-20,10:10,11:10,Team Coaching,No,team,Revenue Ops,yes,cancelled
2026-01-20,11:25,12:25,Internal Working Session,No,internal,CRO;Revenue Ops;CFO,yes,declined
2026-01-21,08:00,08:30,Pipeline Review,No,pipeline,Sales Ops,yes,confirmed
