date,start_time,end_time,event_title,recurring,category,attendees,leader_attending,status
2026-01-05,11:35,12:35,Conflicting Commitment,No,customer,Finance;CRO,yes,tentative
2026-01-05,08:30,09:30,Conflicting Commitment,No,leadership,Enablement Lead;Revenue Ops,yes,tentative
2026-01-05,10:50,11:20,Conflicting Commitment,No,team,West Sales Director;Revenue Ops,yes,tentative
2026-01-05,08:00,08:45,Learning Block,No,learning,,yes,confirmed
2026-01-05,08:45,09:15,Customer / Account Review,No,customer,Customer;Revenue Ops,yes,confirmed
2026-01-05,09:25,10:25,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-05,10:35,11:20,Team Coaching,No,team,Account Team,yes,confirmed
2026-01-05,11:20,11:50,Team Coaching,No,team,Revenue Ops;East Sales Director,yes,confirmed
2026-01-05,12:00,13:00,Leadership Sync,No,leadership,Finance;Marketing VP,yes,confirmed
2026-01-05,13:00,13:45,Forecast Review,No,forecast,Regional VP,yes,confirmed
2026-01-06,10:50,11:35,Conflicting Commitment,No,leadership,Regional VP;West Sales Director,yes,tentative
2026-01-06,08:00,08:30,Team Coaching,No,team,Sales Ops;Sales Rep;Account Team,yes,confirmed
2026-01-06,08:45,09:45,Pipeline Review,No,pipeline,Regional VP;Sales Ops,yes,confirmed
2026-01-06,09:55,10:25,Forecast Review,No,forecast,Sales Ops,yes,confirmed
2026-01-06,10:35,11:05,Leadership Sync,No,leadership,Product VP;Legal,yes,confirmed
2026-01-06,11:20,11:50,Pipeline Review,No,pipeline,Account Team;Sales Ops,yes,cancelled
2026-01-06,12:20,13:05,Pipeline Review,No,pipeline,East Sales Director;Sales Ops;West Sales Director,yes,confirmed
2026-01-06,13:05,13:35,Team Coaching,No,team,Sales Ops;Revenue Ops;East Sales Director,yes,confirmed
2026-01-06,13:45,14:30,Pipeline Review,No,pipeline,Sales Rep,yes,confirmed
2026-01-07,10:30,11:15,Conflicting Commitment,No,customer,Enablement Lead;Revenue Ops,yes,tentative
2026-01-07,08:00,08:30,Internal Working Session,No,internal,CRO,yes,confirmed
2026-01-07,08:30,09:30,Learning Block,No,learning,,yes,confirmed
2026-01-07,09:30,10:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-07,10:15,10:45,Strategy & Planning,No,strategy,,yes,confirmed
