date,start_time,end_time,event_title,recurring,category,attendees,leader_attending,status
2026-01-05,08:00,08:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-05,08:55,09:55,Leadership Sync,No,leadership,Finance;Product VP,yes,confirmed
2026-01-05,10:25,11:25,Internal Working Session,No,internal,West Sales Director;Account Team,yes,confirmed
2026-01-05,11:25,12:10,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-05,12:10,13:10,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-06,08:00,08:30,Strategy & Planning,No,strategy,,no,confirmed
2026-01-06,08:30,09:00,Team Coaching,No,team,Enablement Lead;Regional VP;Sales Rep,yes,confirmed
2026-01-06,09:00,09:45,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-06,10:15,11:15,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-06,11:15,11:45,Forecast Review,No,forecast,Revenue Ops;Regional VP,no,confirmed
2026-01-07,08:00,09:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-07,09:15,10:00,Forecast Review,No,forecast,Sales Ops,no,confirmed
2026-01-07,10:00,10:30,Customer / Account Review,No,customer,Customer;Enablement Lead;Revenue Ops,yes,confirmed
2026-01-07,10:30,11:15,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-07,11:15,12:15,Customer / Account Review,No,customer,Customer;Sales Ops,yes,confirmed
2026-01-08,08:00,09:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-08,09:00,09:45,Leadership Sync,No,leadership,CFO;Marketing VP,yes,confirmed
2026-01-08,10:00,10:30,Learning Block,No,learning,,yes,confirmed
2026-01-08,11:00,11:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-08,11:40,12:25,Internal Working Session,No,internal,Sales Ops;Product VP;Legal,yes,confirmed
2026-01-09,08:00,09:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-09,09:00,09:45,Customer / Account Review,No,customer,Customer;Sales Rep;Sales Ops,yes,confirmed
2026-01-09,09:55,10:40,Pipeline Review,No,pipeline,Revenue Ops;Regional VP;East Sales Director,yes,confirmed
2026-01-09,10:40,11:10,Strategy & Planning,No,strategy,,no,confirmed
2026-01-09,11:10,11:40,Team Coaching,No,team,West Sales Director,no,confirmed
2026-01-12,08:00,08:45,Strategy & Planning,No,strategy,,yes,declined
2026-01-12,08:55,09:40,Forecast Review,No,forecast,Sales Rep,yes,confirmed
2026-01-12,10:10,10:55,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-12,11:10,12:10,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-12,12:10,12:55,Leadership Sync,No,leadership,CFO,yes,confirmed
2026-01-12,13:05,13:50,Learning Block,No,learning,,yes,confirmed
2026-01-13,08:00,08:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-13,08:40,09:40,Internal Working Session,No,internal,Enablement Lead,yes,confirmed
2026-01-13,09:50,10:35,Learning Block,No,learning,,yes,confirmed
2026-01-13,10:50,11:50,Strategy & Planning,No,strategy,,yes,declined
2026-01-13,12:00,13:00,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-13,13:00,13:45,Customer / Account Review,No,customer,Customer;Regional VP;Sales Ops,yes,confirmed
2026-01-14,08:00,08:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-14,08:30,09:30,Leadership Sync,No,leadership,Product VP;CFO,yes,confirmed
2026-01-14,09:45,10:15,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-14,10:30,11:15,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-14,11:45,12:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-14,13:00,14:00,Pipeline Review,No,pipeline,East Sales Director;Sales Rep,no,confirmed
2026-01-15,08:00,08:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-15,08:45,09:15,Learning Block,No,learning,,yes,confirmed
2026-01-15,09:15,10:00,Pipeline Review,No,pipeline,East Sales Director;West Sales Director;Enablement Lead,yes,confirmed
2026-01-15,10:30,11:15,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-15,11:15,12:00,Forecast Review,No,forecast,East Sales Director;Sales Rep,yes,confirmed
2026-01-16,08:00,08:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-16,08:30,09:00,Customer / Account Review,No,customer,Customer;Revenue Ops,yes,confirmed
2026-01-16,09:15,10:00,Internal Working Session,No,internal,Revenue Ops;Sales Ops;Account Team,yes,confirmed
2026-01-16,10:00,10:45,Strategy & Planning,No,strategy,,no,confirmed
2026-01-16,10:45,11:15,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-16,11:15,12:15,Pipeline Review,No,pipeline,Account Team,yes,confirmed
2026-01-16,12:15,13:15,Learning Block,No,learning,,yes,confirmed
2026-01-19,08:00,08:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-19,09:00,09:30,Internal Working Session,No,internal,West Sales Director;Product VP;CRO,yes,confirmed
2026-01-19,09:30,10:30,Leadership Sync,No,leadership,Legal;Marketing VP,yes,confirmed
2026-01-19,10:30,11:15,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-19,11:15,11:45,Leadership Sync,No,leadership,Finance;Product VP,yes,confirmed
2026-01-19,11:45,12:15,Pipeline Review,No,pipeline,Revenue Ops,yes,confirmed
2026-01-20,08:00,08:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-20,08:55,09:25,Learning Block,No,learning,,yes,confirmed
2026-01-20,09:40,10:25,Team Coaching,No,team,West Sales Director;Sales Rep;Account Team,yes,confirmed
2026-01-20,10:25,10:55,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-20,11:10,11:55,Team Coaching,No,team,Account Team;East Sales Director,yes,confirmed
2026-01-20,11:55,12:25,Pipeline Review,No,pipeline,Revenue Ops;West Sales Director,yes,confirmed
2026-01-20,12:25,13:10,Pipeline Review,No,pipeline,East Sales Director;Account Team,yes,confirmed
2026-01-21,08:00,08:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-21,09:00,09:30,Learning Block,No,learning,,yes,confirmed
2026-01-21,09:40,10:40,Internal Working Session,No,internal,Regional VP,yes,confirmed
2026-01-21,10:50,11:50,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-21,11:50,12:50,Pipeline Review,No,pipeline,Sales Ops;Enablement Lead,yes,confirmed
2026-01-21,12:50,13:20,Team Coaching,No,team,Sales Ops;Enablement Lead;West Sales Director,yes,confirmed
2026-01-22,08:00,08:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-22,09:00,10:00,Customer / Account Review,No,customer,Customer;Account Team;Sales Rep,yes,confirmed
2026-01-22,10:30,11:30,Leadership Sync,No,leadership,CRO,yes,confirmed
2026-01-22,12:00,13:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-22,13:15,14:15,Team Coaching,No,team,West Sales Director;Sales Ops,yes,confirmed
2026-01-22,14:45,15:45,Customer / Account Review,No,customer,Customer;Revenue Ops;Sales Ops,yes,confirmed
2026-01-23,08:00,08:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-23,08:45,09:15,Customer / Account Review,No,customer,Customer;West Sales Director,yes,confirmed
2026-01-23,09:15,10:00,Forecast Review,No,forecast,Regional VP;Revenue Ops,yes,declined
2026-01-23,10:00,11:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-23,11:00,11:45,Internal Working Session,No,internal,Revenue Ops;Regional VP,yes,confirmed
2026-01-23,11:55,12:25,Learning Block,No,learning,,yes,confirmed
2026-01-26,08:00,08:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-26,08:45,09:30,Forecast Review,No,forecast,Regional VP;Revenue Ops,yes,confirmed
2026-01-26,09:45,10:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-26,10:30,11:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-26,11:00,11:45,Customer / Account Review,No,customer,Customer;West Sales Director;Sales Ops,yes,confirmed
2026-01-26,12:15,12:45,Learning Block,No,learning,,yes,declined
2026-01-27,08:00,09:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-27,09:30,10:15,Learning Block,No,learning,,no,confirmed
