date,start_time,end_time,event_title,recurring,category,attendees,leader_attending,status
2026-01-05,08:00,08:45,Strategy & Planning,No,strategy,,no,confirmed
2026-01-05,08:45,09:45,Customer / Account Review,No,customer,Customer;Revenue Ops,yes,confirmed
2026-01-05,09:55,10:25,Leadership Sync,No,leadership,CFO;Product VP,yes,confirmed
2026-01-05,10:35,11:35,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-05,11:35,12:20,Internal Working Session,No,internal,Account Team;Finance,yes,confirmed
2026-01-06,08:00,08:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-06,08:30,09:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-06,09:40,10:10,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-06,10:40,11:25,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-06,11:25,12:10,Forecast Review,No,forecast,Enablement Lead,yes,confirmed
2026-01-07,08:00,09:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-07,09:30,10:30,Pipeline Review,No,pipeline,Enablement Lead;West Sales Director,yes,cancelled
2026-01-07,11:00,12:00,Learning Block,No,learning,,yes,declined
2026-01-07,12:00,13:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-07,13:30,14:00,Learning Block,No,learning,,yes,confirmed
2026-01-07,14:15,15:00,Internal Working Session,No,internal,West Sales Director,yes,declined
2026-01-07,15:00,15:30,Leadership Sync,No,leadership,Legal;Marketing VP,no,confirmed
2026-01-08,08:00,08:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-08,08:45,09:30,Learning Block,No,learning,,yes,confirmed
2026-01-08,09:45,10:15,Pipeline Review,No,pipeline,Enablement Lead;East Sales Director;Revenue Ops,yes,confirmed
2026-01-08,10:45,11:45,Strategy & Planning,No,strategy,,yes,declined
2026-01-08,12:15,13:15,Customer / Account Review,No,customer,Customer;Enablement Lead,yes,confirmed
2026-01-09,08:00,08:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-09,09:00,10:00,Learning Block,No,learning,,yes,confirmed
2026-01-09,10:30,11:15,Internal Working Session,No,internal,West Sales Director,yes,confirmed
2026-01-09,11:30,12:15,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-09,12:45,13:45,Team Coaching,No,team,Regional VP;Sales Rep,no,confirmed
2026-01-09,14:15,15:00,Internal Working Session,No,internal,West Sales Director;CFO,yes,confirmed
2026-01-12,08:00,08:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-12,08:45,09:30,Leadership Sync,No,leadership,Finance;CFO,yes,confirmed
2026-01-12,09:30,10:00,Learning Block,No,learning,,yes,confirmed
2026-01-12,10:00,11:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-12,11:15,12:00,Team Coaching,No,team,East Sales Director,yes,declined
2026-01-12,12:10,12:55,Forecast Review,No,forecast,West Sales Director;Sales Rep,yes,confirmed
2026-01-12,13:25,14:10,Leadership Sync,No,leadership,Finance,yes,confirmed
2026-01-13,08:00,08:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-13,08:30,09:15,Internal Working Session,No,internal,Regional VP,yes,confirmed
2026-01-13,09:15,10:15,Forecast Review,No,forecast,Sales Rep;West Sales Director,yes,confirmed
2026-01-13,10:25,10:55,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-13,11:10,11:55,Pipeline Review,No,pipeline,East Sales Director,yes,confirmed
2026-01-13,12:05,12:50,Forecast Review,No,forecast,Sales Ops;Revenue Ops,yes,confirmed
2026-01-13,13:05,14:05,Internal Working Session,No,internal,Regional VP,yes,confirmed
2026-01-14,08:00,09:00,Strategy & Planning,No,strategy,,yes,confirmed
