date,start_time,end_time,event_title,recurring,category,attendees,leader_attending,status
2026-01-05,08:00,08:45,Forecast Review,No,forecast,Sales Ops;East Sales Director,yes,confirmed
2026-01-05,08:45,09:30,Team Coaching,No,team,East Sales Director;Enablement Lead;Sales Ops,yes,confirmed
2026-01-07,08:00,08:45,Leadership Sync,No,leadership,Finance;CFO,yes,confirmed
2026-01-07,09:15,10:00,Forecast Review,No,forecast,Sales Ops,yes,confirmed
2026-01-09,08:00,09:00,Forecast Review,No,forecast,Sales Rep,yes,confirmed
2026-01-09,09:00,10:00,Team Coaching,No,team,West Sales Director;Sales Ops;Revenue Ops,yes,confirmed
2026-01-09,10:15,11:00,Customer / Account Review,No,customer,Customer;Regional VP,yes,confirmed
2026-01-12,08:00,08:45,Customer / Account Review,No,customer,Customer;Account Team;Sales Ops,yes,confirmed
2026-01-14,08:00,09:00,Customer / Account Review,No,customer,Customer;Revenue Ops;West Sales Director,yes,confirmed
2026-01-16,08:00,08:30,Forecast Review,No,forecast,Sales Ops;Revenue Ops,yes,confirmed
2026-01-16,08:30,09:30,Forecast Review,No,forecast,Sales Rep;Enablement Lead,yes,confirmed
2026-01-16,09:30,10:30,Internal Working Session,No,internal,Marketing VP,yes,confirmed
2026-01-19,08:00,09:00,Learning Block,No,learning,,yes,confirmed
2026-01-21,08:00,08:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-26,08:00,09:00,Team Coaching,No,team,Regional VP;East Sales Director,yes,confirmed
2026-01-26,09:15,10:00,Customer / Account Review,No,customer,Customer;West Sales Director,yes,confirmed
2026-01-28,08:00,08:45,Team Coaching,No,team,Regional VP;Enablement Lead,yes,confirmed
2026-01-28,08:45,09:45,Customer / Account Review,No,customer,Customer;Account Team;Enablement Lead,yes,confirmed
2026-01-30,08:00,08:45,Pipeline Review,No,pipeline,Sales Ops,yes,confirmed
2026-01-30,08:55,09:40,Customer / Account Review,No,customer,Customer;Regional VP,yes,confirmed
2026-01-30,09:40,10:40,Customer / Account Review,No,customer,Customer;Enablement Lead;Account Team,no,confirmed
