date,start_time,end_time,event_title,recurring,category,attendees,leader_attending,status
2026-01-05,08:00,08:45,Pipeline Review,No,pipeline,West Sales Director;East Sales Director,yes,confirmed
2026-01-05,09:00,10:00,Team Coaching,No,team,East Sales Director,yes,confirmed
2026-01-05,10:00,10:45,Team Coaching,No,team,Enablement Lead;Revenue Ops,yes,confirmed
2026-01-05,10:45,11:45,Team Coaching,No,team,Revenue Ops;Sales Ops,no,confirmed
2026-01-05,12:00,12:45,Pipeline Review,No,pipeline,West Sales Director,yes,confirmed
2026-01-05,12:45,13:15,Leadership Sync,No,leadership,CFO,yes,confirmed
2026-01-05,13:15,14:00,Team Coaching,No,team,Enablement Lead,yes,confirmed
2026-01-05,14:00,15:00,Pipeline Review,No,pipeline,Regional VP;East Sales Director;Sales Ops,yes,confirmed
2026-01-06,08:00,09:00,Pipeline Review,No,pipeline,Regional VP;West Sales Director;Enablement Lead,yes,confirmed
2026-01-06,09:15,10:15,Pipeline Review,No,pipeline,West Sales Director;Sales Rep,yes,confirmed
2026-01-06,10:30,11:15,Team Coaching,No,team,Enablement Lead;Sales Rep;East Sales Director,yes,confirmed
2026-01-06,11:15,11:45,Team Coaching,No,team,Enablement Lead,no,confirmed
2026-01-06,11:45,12:45,Team Coaching,No,team,Enablement Lead;Sales Ops;Account Team,yes,confirmed
2026-01-06,12:45,13:45,Pipeline Review,No,pipeline,Regional VP,yes,confirmed
2026-01-06,13:55,14:40,Team Coaching,No,team,Sales Ops;Revenue Ops,yes,confirmed
2026-01-06,14:40,15:25,Team Coaching,No,team,West Sales Director;East Sales Director;Enablement Lead,yes,confirmed
2026-01-06,15:40,16:10,Pipeline Review,No,pipeline,Sales Ops,yes,confirmed
2026-01-07,08:00,09:00,Team Coaching,No,team,Regional VP,yes,confirmed
2026-01-07,09:00,10:00,Team Coaching,No,team,Account Team;West Sales Director;East Sales Director,yes,declined
2026-01-07,10:00,10:30,Team Coaching,No,team,Revenue Ops;Account Team,yes,confirmed
2026-01-07,11:00,11:45,Team Coaching,No,team,East Sales Director,yes,confirmed
2026-01-07,12:15,13:00,Pipeline Review,No,pipeline,Sales Rep,yes,confirmed
2026-01-07,13:10,13:40,Team Coaching,No,team,East Sales Director;Enablement Lead,yes,confirmed
2026-01-07,13:50,14:35,Team Coaching,No,team,Sales Rep;Enablement Lead;West Sales Director,yes,confirmed
2026-01-08,08:00,08:30,Leadership Sync,No,leadership,Marketing VP,yes,confirmed
2026-01-08,08:30,09:15,Pipeline Review,No,pipeline,East Sales Director;Sales Rep;Revenue Ops,yes,confirmed
2026-01-08,09:15,10:15,Leadership Sync,No,leadership,Product VP,no,confirmed
2026-01-08,10:25,10:55,Team Coaching,No,team,West Sales Director,yes,confirmed
2026-01-08,10:55,11:25,Team Coaching,No,team,Enablement Lead,no,confirmed
2026-01-08,11:35,12:20,Team Coaching,No,team,Regional VP,yes,confirmed
2026-01-08,12:35,13:05,Team Coaching,No,team,Account Team,yes,confirmed
2026-01-09,08:00,09:00,Team Coaching,No,team,Account Team;West Sales Director;Revenue Ops,yes,confirmed
2026-01-09,09:10,09:40,Leadership Sync,No,leadership,CFO,yes,confirmed
2026-01-09,09:55,10:25,Leadership Sync,No,leadership,Finance;CFO,yes,confirmed
2026-01-09,10:40,11:40,Team Coaching,No,team,West Sales Director;Sales Ops;Revenue Ops,yes,confirmed
2026-01-09,11:40,12:40,Pipeline Review,No,pipeline,Sales Ops;Enablement Lead,yes,confirmed
2026-01-09,12:55,13:25,Team Coaching,No,team,Sales Ops;Enablement Lead;Revenue Ops,yes,confirmed
2026-01-09,13:40,14:40,Team Coaching,No,team,Regional VP;West Sales Director;East Sales Director,yes,declined
2026-01-12,08:00,08:45,Leadership Sync,No,leadership,CRO;Product VP,yes,confirmed
2026-01-12,09:00,09:45,Team Coaching,No,team,Sales Ops;Enablement Lead;Regional VP,yes,confirmed
2026-01-12,10:15,11:00,Team Coaching,No,team,West Sales Director;Enablement Lead;Account Team,yes,confirmed
2026-01-12,11:15,12:15,Leadership Sync,No,leadership,Marketing VP,yes,confirmed
2026-01-12,12:30,13:15,Pipeline Review,No,pipeline,East Sales Director;Revenue Ops,yes,confirmed
2026-01-12,13:15,14:00,Team Coaching,No,team,Revenue Ops;Sales Ops;Regional VP,yes,confirmed
2026-01-12,14:00,14:45,Leadership Sync,No,leadership,Product VP,yes,confirmed
2026-01-12,14:45,15:30,Pipeline Review,No,pipeline,Regional VP,yes,confirmed
2026-01-13,08:00,09:00,Team Coaching,No,team,Sales Rep;Regional VP,yes,confirmed
2026-01-13,09:00,09:30,Leadership Sync,No,leadership,Legal;Finance,yes,confirmed
2026-01-13,10:00,11:00,Pipeline Review,No,pipeline,East Sales Director,yes,confirmed
2026-01-13,11:00,11:45,Team Coaching,No,team,East Sales Director,yes,confirmed
2026-01-13,11:45,12:45,Pipeline Review,No,pipeline,Sales Ops,yes,confirmed
2026-01-13,12:45,13:15,Team Coaching,No,team,Enablement Lead,yes,confirmed
2026-01-13,13:25,14:10,Team Coaching,No,team,Account Team;Sales Ops;Revenue Ops,no,confirmed
2026-01-14,08:00,08:45,Team Coaching,No,team,Regional VP;Account Team,yes,confirmed
2026-01-14,09:00,09:30,Pipeline Review,No,pipeline,Sales Rep;Regional VP;Enablement Lead,yes,confirmed
2026-01-14,09:30,10:00,Leadership Sync,No,leadership,Marketing VP,yes,confirmed
