date,start_time,end_time,event_title,recurring,category,attendees,leader_attending,status
2026-01-05,08:00,08:50,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-05,09:05,09:50,Internal Working Session,No,internal,Regional VP;East Sales Director,yes,confirmed
2026-01-05,10:10,11:00,Leadership Sync,No,leadership,Legal,no,confirmed
2026-01-05,11:15,12:05,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-05,12:20,12:50,Team Coaching,No,team,West Sales Director;Sales Ops;Revenue Ops,yes,confirmed
2026-01-05,13:25,14:10,Team Coaching,No,team,Sales Ops;West Sales Director,yes,confirmed
2026-01-05,14:30,15:00,Leadership Sync,No,leadership,Finance,yes,confirmed
2026-01-05,15:35,16:25,Learning Block,No,learning,,yes,confirmed
2026-01-05,16:40,17:10,Learning Block,No,learning,,no,confirmed
2026-01-06,08:00,08:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-06,09:05,09:50,Team Coaching,No,team,West Sales Director;Regional VP,yes,confirmed
2026-01-06,10:10,11:00,Leadership Sync,No,leadership,Marketing VP,yes,confirmed
2026-01-06,11:15,12:05,Leadership Sync,No,leadership,CRO,yes,confirmed
2026-01-06,12:20,12:50,Forecast Review,No,forecast,Enablement Lead;Regional VP;Sales Rep,yes,confirmed
2026-01-06,13:25,14:15,Customer / Account Review,No,customer,Customer;Sales Rep,yes,confirmed
2026-01-06,14:30,15:15,Internal Working Session,No,internal,Account Team;West Sales Director,yes,confirmed
2026-01-07,08:00,08:50,Team Coaching,No,team,Revenue Ops;Account Team;Regional VP,yes,confirmed
2026-01-07,09:05,09:55,Internal Working Session,No,internal,Enablement Lead;Finance,yes,confirmed
2026-01-07,10:10,11:00,Internal Working Session,No,internal,West Sales Director;Enablement Lead,yes,confirmed
2026-01-07,11:15,12:05,Internal Working Session,No,internal,Sales Ops;Legal,yes,confirmed
2026-01-07,12:20,13:05,Forecast Review,No,forecast,Account Team,yes,confirmed
2026-01-07,13:25,14:10,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-07,14:30,15:20,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-07,15:35,16:05,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-07,16:40,17:30,Customer / Account Review,No,customer,Customer;Sales Rep;Revenue Ops,yes,confirmed
2026-01-08,08:00,08:50,Learning Block,No,learning,,yes,confirmed
2026-01-08,09:05,09:35,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-08,10:10,10:55,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-08,11:15,12:05,Customer / Account Review,No,customer,Customer,yes,cancelled
2026-01-08,12:20,13:05,Customer / Account Review,No,customer,Customer;Sales Ops,yes,confirmed
2026-01-08,13:25,13:55,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-08,14:30,15:20,Forecast Review,No,forecast,Enablement Lead,yes,confirmed
2026-01-08,15:35,16:05,Pipeline Review,No,pipeline,Account Team,yes,confirmed
2026-01-08,16:40,17:10,Strategy & Planning,No,strategy,,no,confirmed
2026-01-09,08:00,08:45,Customer / Account Review,No,customer,Customer;Sales Rep,yes,confirmed
2026-01-09,09:05,09:55,Forecast Review,No,forecast,Sales Ops;Revenue Ops,yes,declined
2026-01-09,10:10,10:40,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-09,11:15,12:00,Pipeline Review,No,pipeline,Account Team;Sales Rep,yes,confirmed
2026-01-09,12:20,13:05,Pipeline Review,No,pipeline,Sales Rep;Revenue Ops,yes,confirmed
2026-01-09,13:25,14:10,Team Coaching,No,team,West Sales Director,yes,confirmed
2026-01-09,14:30,15:15,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-09,15:35,16:25,Learning Block,No,learning,,yes,confirmed
2026-01-12,08:00,08:45,Team Coaching,No,team,Account Team;East Sales Director;Sales Rep,yes,confirmed
2026-01-12,09:05,09:50,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-12,10:10,11:00,Customer / Account Review,No,customer,Customer,yes,cancelled
2026-01-12,11:15,12:05,Leadership Sync,No,leadership,Legal,yes,confirmed
2026-01-12,12:20,13:10,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-12,13:25,13:55,Internal Working Session,No,internal,Account Team;Sales Ops;Revenue Ops,yes,confirmed
2026-01-12,14:30,15:15,Learning Block,No,learning,,yes,confirmed
2026-01-12,15:35,16:05,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-12,16:40,17:25,Learning Block,No,learning,,yes,declined
2026-01-13,08:00,08:45,Learning Block,No,learning,,yes,confirmed
2026-01-13,09:05,09:50,Internal Working Session,No,internal,Enablement Lead,yes,confirmed
2026-01-13,10:10,10:40,Pipeline Review,No,pipeline,Sales Ops;Enablement Lead,yes,confirmed
2026-01-13,11:15,12:00,Team Coaching,No,team,East Sales Director;Regional VP,yes,confirmed
2026-01-13,12:20,13:05,Team Coaching,No,team,Sales Rep;East Sales Director;Enablement Lead,yes,declined
2026-01-13,13:25,14:10,Leadership Sync,No,leadership,CFO;Finance,yes,cancelled
2026-01-13,14:30,15:00,Forecast Review,No,forecast,Sales Ops;Sales Rep,yes,confirmed
2026-01-14,08:00,08:50,Internal Working Session,No,internal,Product VP,yes,confirmed
2026-01-14,09:05,09:50,Team Coaching,No,team,Enablement Lead;Sales Ops;West Sales Director,yes,confirmed
2026-01-14,10:10,11:00,Forecast Review,No,forecast,Revenue Ops;East Sales Director;Sales Ops,yes,confirmed
2026-01-14,11:15,11:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-14,12:20,13:10,Internal Working Session,No,internal,Sales Rep,yes,confirmed
2026-01-14,13:25,14:15,Learning Block,No,learning,,yes,confirmed
2026-01-14,14:30,15:00,Team Coaching,No,team,Sales Rep;Account Team;Revenue Ops,yes,confirmed
2026-01-14,15:35,16:20,Leadership Sync,No,leadership,Legal;Product VP,yes,confirmed
2026-01-14,16:40,17:30,Pipeline Review,No,pipeline,East Sales Director,yes,confirmed
2026-01-15,08:00,08:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-15,09:05,09:50,Customer / Account Review,No,customer,Customer;Enablement Lead;Sales Rep,yes,confirmed
2026-01-15,10:10,11:00,Internal Working Session,No,internal,West Sales Director;Sales Rep;Finance,yes,confirmed
2026-01-15,11:15,12:05,Forecast Review,No,forecast,West Sales Director;Sales Rep,yes,confirmed
2026-01-15,12:20,12:50,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-15,13:25,14:15,Forecast Review,No,forecast,Sales Rep,yes,confirmed
2026-01-15,14:30,15:20,Pipeline Review,No,pipeline,Regional VP,yes,confirmed
2026-01-16,08:00,08:50,Leadership Sync,No,leadership,Product VP;CFO,yes,confirmed
2026-01-16,09:05,09:35,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-16,10:10,10:40,Leadership Sync,No,leadership,CFO,yes,confirmed
