date,start_time,end_time,event_title,recurring,category,attendees,leader_attending,status
2026-01-05,08:00,08:45,Team Coaching,No,team,Sales Rep;Sales Ops;West Sales Director,yes,cancelled
2026-01-05,09:05,09:50,Leadership Sync,No,leadership,Legal;Marketing VP,yes,confirmed
2026-01-05,10:10,10:40,Customer / Account Review,No,customer,Customer;Regional VP;Sales Ops,yes,confirmed
2026-01-05,11:15,12:05,Learning Block,No,learning,,yes,confirmed
2026-01-05,12:20,13:10,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-05,13:25,13:55,Customer / Account Review,No,customer,Customer;West Sales Director,yes,confirmed
2026-01-05,14:30,15:15,Strategy & Planning,No,strategy,,yes,cancelled
2026-01-05,15:35,16:25,Forecast Review,No,forecast,Revenue Ops;West Sales Director;Sales Rep,no,confirmed
2026-01-06,08:00,08:50,Pipeline Review,No,pipeline,Sales Rep,yes,declined
2026-01-06,09:05,09:35,Learning Block,No,learning,,yes,confirmed
2026-01-06,10:10,10:55,Internal Working Session,No,internal,Account Team;CFO;East Sales Director,yes,confirmed
2026-01-06,11:15,11:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-06,12:20,13:05,Leadership Sync,No,leadership,CRO,yes,confirmed
2026-01-06,13:25,13:55,Pipeline Review,No,pipeline,West Sales Director;Revenue Ops;Account Team,no,confirmed
2026-01-06,14:30,15:20,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-06,15:35,16:20,Internal Working Session,No,internal,Finance;CFO,yes,confirmed
2026-01-06,16:40,17:10,Leadership Sync,No,leadership,CFO,yes,confirmed
2026-01-07,08:00,08:30,Customer / Account Review,No,customer,Customer;West Sales Director,yes,confirmed
2026-01-07,09:05,09:55,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-07,10:10,10:55,Customer / Account Review,No,customer,Customer;Sales Rep;East Sales Director,yes,confirmed
2026-01-07,11:15,12:00,Customer / Account Review,No,customer,Customer;Account Team;East Sales Director,yes,confirmed
2026-01-07,12:20,13:05,Learning Block,No,learning,,yes,confirmed
2026-01-07,13:25,14:15,Pipeline Review,No,pipeline,Regional VP;Account Team,yes,confirmed
2026-01-07,14:30,15:20,Forecast Review,No,forecast,East Sales Director;Account Team;Sales Ops,yes,confirmed
2026-01-08,08:00,08:45,Team Coaching,No,team,Sales Rep;Account Team,yes,confirmed
2026-01-08,09:05,09:50,Team Coaching,No,team,Revenue Ops;Enablement Lead;Sales Ops,yes,confirmed
2026-01-08,10:10,11:00,Customer / Account Review,No,customer,Customer;Sales Rep;Account Team,yes,confirmed
2026-01-08,11:15,12:05,Leadership Sync,No,leadership,CFO;Product VP,yes,confirmed
2026-01-08,12:20,12:50,Learning Block,No,learning,,yes,confirmed
2026-01-08,13:25,13:55,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-08,14:30,15:20,Leadership Sync,No,leadership,CRO;Product VP,yes,confirmed
2026-01-09,08:00,08:50,Pipeline Review,No,pipeline,West Sales Director,yes,confirmed
2026-01-09,09:05,09:55,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-09,10:10,11:00,Pipeline Review,No,pipeline,East Sales Director;Sales Rep,yes,confirmed
2026-01-09,11:15,11:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-09,12:20,13:05,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-09,13:25,14:15,Pipeline Review,No,pipeline,Enablement Lead,yes,confirmed
2026-01-09,14:30,15:00,Leadership Sync,No,leadership,Finance;Product VP,yes,confirmed
2026-01-09,15:35,16:25,Learning Block,No,learning,,yes,confirmed
2026-01-12,08:00,08:50,Pipeline Review,No,pipeline,Sales Ops;Revenue Ops;Regional VP,yes,confirmed
2026-01-12,09:05,09:50,Learning Block,No,learning,,yes,confirmed
2026-01-12,10:10,10:40,Forecast Review,No,forecast,Sales Rep,yes,confirmed
2026-01-12,11:15,11:45,Learning Block,No,learning,,yes,confirmed
2026-01-12,12:20,12:50,Leadership Sync,No,leadership,CRO,yes,confirmed
2026-01-12,13:25,14:15,Forecast Review,No,forecast,Revenue Ops;Sales Ops;West Sales Director,no,confirmed
2026-01-12,14:30,15:00,Customer / Account Review,No,customer,Customer;Revenue Ops,yes,confirmed
2026-01-12,15:35,16:25,Internal Working Session,No,internal,Sales Rep;Regional VP,yes,confirmed
2026-01-13,08:00,08:50,Internal Working Session,No,internal,CFO;Product VP,yes,confirmed
2026-01-13,09:05,09:35,Learning Block,No,learning,,no,confirmed
2026-01-13,10:10,10:40,Internal Working Session,No,internal,Product VP,yes,confirmed
2026-01-13,11:15,12:00,Learning Block,No,learning,,yes,confirmed
2026-01-13,12:20,13:05,Team Coaching,No,team,Regional VP;East Sales Director,no,cancelled
2026-01-13,13:25,14:10,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-13,14:30,15:20,Leadership Sync,No,leadership,Legal;CFO,yes,confirmed
2026-01-13,15:35,16:05,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-13,16:40,17:30,Leadership Sync,No,leadership,Product VP;Legal,yes,confirmed
2026-01-14,08:00,08:50,Forecast Review,No,forecast,Regional VP;Enablement Lead,yes,confirmed
2026-01-14,09:05,09:35,Learning Block,No,learning,,no,confirmed
2026-01-14,10:10,11:00,Leadership Sync,No,leadership,Legal,yes,confirmed
2026-01-14,11:15,12:00,Internal Working Session,No,internal,West Sales Director,yes,confirmed
