date,start_time,end_time,event_title,recurring,category,attendees,leader_attending,status
2026-01-05,09:15,10:00,Conflicting Commitment,No,customer,Revenue Ops;Legal,yes,tentative
2026-01-05,13:15,13:45,Conflicting Commitment,No,team,Finance;CFO,yes,tentative
2026-01-05,08:00,08:45,Learning Block,No,learning,,yes,confirmed
2026-01-05,09:15,10:00,Forecast Review,No,forecast,Sales Ops;Account Team;Regional VP,yes,confirmed
2026-01-05,10:30,11:15,Strategy & Planning,No,strategy,,no,confirmed
2026-01-05,11:45,12:30,Forecast Review,No,forecast,Sales Rep;Sales Ops,yes,confirmed
2026-01-05,13:00,13:45,Learning Block,No,learning,,yes,confirmed
2026-01-05,13:45,14:45,Learning Block,No,learning,,yes,confirmed
2026-01-05,14:55,15:25,Internal Working Session,No,internal,Account Team;West Sales Director,yes,confirmed
2026-01-05,15:25,16:10,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-06,11:10,12:10,Conflicting Commitment,No,customer,CFO;Regional VP,yes,confirmed
2026-01-06,08:00,08:30,Conflicting Commitment,No,team,East Sales Director;Revenue Ops,yes,confirmed
2026-01-06,08:00,08:45,Internal Working Session,No,internal,Account Team;Product VP;West Sales Director,yes,confirmed
2026-01-06,09:00,09:45,Internal Working Session,No,internal,East Sales Director;Revenue Ops;Sales Ops,yes,confirmed
2026-01-06,09:55,10:40,Pipeline Review,No,pipeline,Sales Rep;East Sales Director;Revenue Ops,yes,confirmed
2026-01-06,10:40,11:40,Pipeline Review,No,pipeline,Regional VP,yes,confirmed
2026-01-06,11:40,12:10,Learning Block,No,learning,,yes,confirmed
2026-01-06,12:40,13:10,Leadership Sync,No,leadership,Legal;CFO,yes,confirmed
2026-01-06,13:10,14:10,Team Coaching,No,team,Revenue Ops;Enablement Lead,yes,cancelled
2026-01-07,11:40,12:40,Conflicting Commitment,No,customer,CRO;Revenue Ops,yes,tentative
2026-01-07,13:40,14:40,Conflicting Commitment,No,leadership,Sales Ops;Product VP,yes,confirmed
2026-01-07,08:00,08:30,Learning Block,No,learning,,yes,confirmed
2026-01-07,08:40,09:10,Forecast Review,No,forecast,West Sales Director,yes,confirmed
2026-01-07,09:10,09:55,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-07,10:25,11:25,Leadership Sync,No,leadership,CFO,no,confirmed
2026-01-07,11:40,12:25,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-07,12:40,13:40,Leadership Sync,No,leadership,Finance;Legal,yes,confirmed
2026-01-07,13:40,14:40,Leadership Sync,No,leadership,Marketing VP,yes,confirmed
2026-01-07,14:40,15:25,Forecast Review,No,forecast,East Sales Director;Enablement Lead,yes,confirmed
2026-01-07,15:35,16:20,Customer / Account Review,No,customer,Customer;Sales Rep;Regional VP,yes,confirmed
2026-01-08,10:40,11:10,Conflicting Commitment,No,team,Sales Ops;Marketing VP,yes,tentative
2026-01-08,12:20,12:50,Conflicting Commitment,No,customer,CFO;CRO,yes,confirmed
2026-01-08,11:05,11:35,Conflicting Commitment,No,leadership,Sales Ops;Legal,yes,tentative
2026-01-08,08:00,08:45,Pipeline Review,No,pipeline,Sales Ops;East Sales Director,yes,confirmed
2026-01-08,08:55,09:40,Learning Block,No,learning,,yes,confirmed
2026-01-08,10:10,10:55,Forecast Review,No,forecast,Account Team,yes,cancelled
2026-01-08,11:05,12:05,Learning Block,No,learning,,yes,confirmed
2026-01-08,12:05,12:35,Team Coaching,No,team,East Sales Director;Enablement Lead,yes,confirmed
2026-01-08,13:05,13:50,Leadership Sync,No,leadership,Finance,yes,declined
2026-01-08,13:50,14:20,Internal Working Session,No,internal,Revenue Ops;Sales Rep,yes,confirmed
2026-01-09,13:55,14:25,Conflicting Commitment,No,leadership,Enablement Lead;Revenue Ops,yes,confirmed
2026-01-09,08:00,08:30,Team Coaching,No,team,Regional VP,no,confirmed
2026-01-09,08:30,09:15,Pipeline Review,No,pipeline,Sales Rep;Account Team,yes,confirmed
2026-01-09,09:30,10:30,Leadership Sync,No,leadership,Finance,yes,confirmed
2026-01-09,10:40,11:25,Customer / Account Review,No,customer,Customer;East Sales Director;Enablement Lead,yes,confirmed
2026-01-09,11:40,12:10,Pipeline Review,No,pipeline,East Sales Director,yes,confirmed
2026-01-09,12:10,12:55,Learning Block,No,learning,,yes,confirmed
2026-01-09,13:25,13:55,Customer / Account Review,No,customer,Customer;Sales Ops,yes,confirmed
2026-01-09,14:10,14:55,Forecast Review,No,forecast,Sales Rep;Enablement Lead;East Sales Director,no,confirmed
2026-01-09,14:55,15:25,Strategy & Planning,No,strategy,,yes,cancelled
2026-01-12,15:10,16:10,Conflicting Commitment,No,team,West Sales Director;Regional VP,yes,confirmed
2026-01-12,08:00,08:45,Conflicting Commitment,No,leadership,Finance;Sales Rep,yes,confirmed
2026-01-12,16:50,17:20,Conflicting Commitment,No,customer,Revenue Ops;Product VP,yes,tentative
2026-01-12,08:00,09:00,Internal Working Session,No,internal,Legal;Regional VP;Marketing VP,yes,confirmed
2026-01-12,09:00,09:30,Learning Block,No,learning,,yes,confirmed
2026-01-12,10:00,11:00,Leadership Sync,No,leadership,Product VP,yes,confirmed
2026-01-12,11:10,12:10,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-12,12:40,13:40,Learning Block,No,learning,,yes,confirmed
2026-01-12,13:40,14:40,Leadership Sync,No,leadership,CFO,yes,confirmed
2026-01-12,15:10,16:10,Team Coaching,No,team,Enablement Lead;Revenue Ops,yes,declined
2026-01-12,16:20,16:50,Customer / Account Review,No,customer,Customer,yes,declined
2026-01-12,16:50,17:30,Team Coaching,No,team,Sales Rep,yes,confirmed
2026-01-13,15:10,16:10,Conflicting Commitment,No,customer,Account Team;Finance,yes,confirmed
2026-01-13,10:10,11:10,Conflicting Commitment,No,customer,Finance;CRO,yes,tentative
2026-01-13,08:00,08:30,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-13,08:40,09:40,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-13,09:40,10:25,Internal Working Session,No,internal,West Sales Director,yes,confirmed
2026-01-13,10:55,11:55,Leadership Sync,No,leadership,CFO,yes,confirmed
2026-01-13,11:55,12:40,Team Coaching,No,team,Enablement Lead;West Sales Director;Sales Ops,yes,confirmed
2026-01-13,12:55,13:25,Leadership Sync,No,leadership,Finance,yes,confirmed
