date,start_time,end_time,event_title,recurring,category,attendees,leader_attending,status
2026-01-05,08:00,09:00,Pipeline Review,No,pipeline,East Sales Director,yes,confirmed
2026-01-05,09:00,09:45,Team Coaching,No,team,Sales Rep;Revenue Ops;Sales Ops,yes,confirmed
2026-01-05,09:45,10:30,Team Coaching,No,team,Enablement Lead;Account Team,yes,confirmed
2026-01-05,11:00,12:00,Team Coaching,No,team,Sales Ops,yes,confirmed
2026-01-05,12:00,13:00,Pipeline Review,No,pipeline,Account Team;Sales Rep;East Sales Director,no,confirmed
2026-01-05,13:00,14:00,Team Coaching,No,team,Sales Rep,yes,confirmed
2026-01-05,14:10,15:10,Pipeline Review,No,pipeline,Regional VP;Account Team,yes,confirmed
2026-01-06,08:00,08:30,Team Coaching,No,team,East Sales Director;Revenue Ops;Enablement Lead,yes,confirmed
2026-01-06,08:30,09:00,Leadership Sync,No,leadership,CRO;Product VP,yes,confirmed
2026-01-06,09:10,10:10,Team Coaching,No,team,Revenue Ops;Regional VP,yes,confirmed
2026-01-06,10:20,10:50,Pipeline Review,No,pipeline,East Sales Director;Regional VP,yes,confirmed
2026-01-06,11:00,11:30,Team Coaching,No,team,Revenue Ops,yes,confirmed
2026-01-06,11:30,12:00,Team Coaching,No,team,Sales Rep;East Sales Director,yes,confirmed
2026-01-06,12:00,13:00,Team Coaching,No,team,Sales Ops,yes,confirmed
2026-01-06,13:00,14:00,Team Coaching,No,team,Sales Ops,yes,confirmed
2026-01-07,08:00,08:30,Team Coaching,No,team,West Sales Director,yes,confirmed
2026-01-07,08:40,09:40,Team Coaching,No,team,Account Team;Sales Ops;East Sales Director,yes,confirmed
2026-01-07,09:40,10:10,Pipeline Review,No,pipeline,Enablement Lead;West Sales Director;Account Team,yes,confirmed
2026-01-07,10:10,11:10,Team Coaching,No,team,Revenue Ops;West Sales Director;East Sales Director,yes,confirmed
2026-01-07,11:10,11:40,Pipeline Review,No,pipeline,Sales Rep;Enablement Lead;Regional VP,yes,confirmed
2026-01-07,11:50,12:20,Team Coaching,No,team,Sales Rep;Sales Ops;Regional VP,yes,confirmed
2026-01-07,12:50,13:35,Team Coaching,No,team,Account Team,yes,confirmed
2026-01-08,08:00,08:45,Pipeline Review,No,pipeline,East Sales Director;Regional VP,yes,confirmed
2026-01-08,08:55,09:40,Pipeline Review,No,pipeline,Sales Ops;Sales Rep,yes,confirmed
2026-01-08,09:50,10:20,Pipeline Review,No,pipeline,Account Team;Sales Rep,yes,cancelled
2026-01-08,10:20,10:50,Pipeline Review,No,pipeline,Sales Ops;East Sales Director,yes,confirmed
2026-01-08,10:50,11:35,Team Coaching,No,team,Sales Rep,yes,confirmed
2026-01-08,11:45,12:45,Pipeline Review,No,pipeline,Regional VP,yes,confirmed
2026-01-08,12:55,13:25,Leadership Sync,No,leadership,CFO,yes,confirmed
2026-01-08,13:35,14:05,Team Coaching,No,team,East Sales Director;West Sales Director;Revenue Ops,yes,confirmed
2026-01-08,14:20,14:50,Team Coaching,No,team,Revenue Ops;Regional VP,yes,confirmed
2026-01-09,08:00,08:30,Leadership Sync,No,leadership,Legal;Finance,yes,confirmed
2026-01-09,08:45,09:15,Leadership Sync,No,leadership,Product VP,yes,confirmed
2026-01-09,09:15,10:15,Team Coaching,No,team,Sales Rep;West Sales Director,yes,confirmed
2026-01-09,10:15,11:15,Team Coaching,No,team,East Sales Director;Sales Ops;Regional VP,yes,confirmed
2026-01-09,11:30,12:00,Team Coaching,No,team,Revenue Ops;East Sales Director;West Sales Director,yes,confirmed
2026-01-09,12:30,13:30,Pipeline Review,No,pipeline,Sales Ops;Revenue Ops;West Sales Director,yes,confirmed
2026-01-09,13:30,14:00,Pipeline Review,No,pipeline,Enablement Lead;Sales Ops;West Sales Director,yes,declined
2026-01-09,14:00,15:00,Team Coaching,No,team,Account Team;Enablement Lead,yes,confirmed
2026-01-12,08:00,09:00,Team Coaching,No,team,Sales Ops,yes,confirmed
2026-01-12,09:00,10:00,Team Coaching,No,team,Regional VP;East Sales Director;Revenue Ops,yes,confirmed
2026-01-12,10:00,11:00,Pipeline Review,No,pipeline,East Sales Director;Account Team,yes,confirmed
2026-01-12,11:00,11:30,Team Coaching,No,team,Revenue Ops,yes,confirmed
2026-01-12,11:40,12:10,Team Coaching,No,team,Sales Rep;Sales Ops;Revenue Ops,yes,confirmed
2026-01-12,12:40,13:10,Pipeline Review,No,pipeline,West Sales Director;Revenue Ops,yes,declined
2026-01-12,13:10,13:40,Team Coaching,No,team,Sales Ops;Enablement Lead;Sales Rep,yes,confirmed
2026-01-12,14:10,14:40,Pipeline Review,No,pipeline,Sales Rep,yes,confirmed
2026-01-12,15:10,16:10,Pipeline Review,No,pipeline,Revenue Ops;Regional VP;Enablement Lead,yes,confirmed
2026-01-13,08:00,08:45,Leadership Sync,No,leadership,Legal;Finance,yes,confirmed
2026-01-13,09:15,09:45,Pipeline Review,No,pipeline,Account Team;Regional VP,yes,confirmed
2026-01-13,09:55,10:40,Team Coaching,No,team,East Sales Director;Revenue Ops;Account Team,yes,confirmed
