date,start_time,end_time,event_title,recurring,category,attendees,leader_attending,status
2026-01-05,08:00,08:30,Learning Block,No,learning,,yes,tentative
2026-01-05,09:00,09:45,Strategy & Planning,No,strategy,,yes,tentative
2026-01-05,09:45,10:15,Learning Block,No,learning,,yes,tentative
2026-01-05,10:45,11:15,Team Coaching,No,team,Sales Rep,yes,tentative
2026-01-05,11:15,12:15,Team Coaching,No,team,Revenue Ops;Regional VP;Enablement Lead,yes,tentative
2026-01-05,12:15,13:00,Leadership Sync,No,leadership,Marketing VP,yes,tentative
2026-01-06,08:00,09:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-06,09:10,10:10,Pipeline Review,No,pipeline,East Sales Director;Sales Rep;Enablement Lead,yes,tentative
2026-01-06,10:10,10:55,Forecast Review,No,forecast,Revenue Ops;West Sales Director;Regional VP,yes,confirmed
2026-01-06,11:10,12:10,Pipeline Review,No,pipeline,Sales Rep;Regional VP,yes,confirmed
2026-01-06,12:10,12:55,Customer / Account Review,No,customer,Customer;Enablement Lead,yes,tentative
2026-01-06,12:55,13:55,Pipeline Review,No,pipeline,Enablement Lead,yes,confirmed
2026-01-06,14:25,15:10,Team Coaching,No,team,West Sales Director;Enablement Lead,yes,tentative
2026-01-07,08:00,09:00,Forecast Review,No,forecast,West Sales Director;Revenue Ops;Sales Rep,yes,tentative
2026-01-07,09:00,10:00,Forecast Review,No,forecast,Account Team;East Sales Director;Sales Ops,yes,confirmed
2026-01-07,10:15,10:45,Strategy & Planning,No,strategy,,no,declined
2026-01-07,11:00,11:45,Team Coaching,No,team,Revenue Ops;Sales Rep;Enablement Lead,yes,tentative
2026-01-07,11:55,12:25,Learning Block,No,learning,,yes,tentative
2026-01-07,12:35,13:35,Forecast Review,No,forecast,East Sales Director;West Sales Director;Enablement Lead,yes,confirmed
2026-01-08,08:00,08:45,Pipeline Review,No,pipeline,Sales Rep,yes,tentative
2026-01-08,08:45,09:30,Leadership Sync,No,leadership,CFO;Marketing VP,yes,confirmed
2026-01-08,09:30,10:30,Leadership Sync,No,leadership,Product VP;Legal,yes,confirmed
2026-01-08,10:40,11:25,Learning Block,No,learning,,yes,tentative
2026-01-08,11:35,12:35,Forecast Review,No,forecast,West Sales Director;Regional VP,yes,declined
2026-01-08,13:05,13:50,Team Coaching,No,team,Sales Ops;Account Team,yes,declined
2026-01-09,08:00,08:30,Leadership Sync,No,leadership,Product VP,yes,tentative
2026-01-09,09:00,09:30,Customer / Account Review,No,customer,Customer;Sales Ops;Enablement Lead,yes,tentative
2026-01-09,09:45,10:15,Internal Working Session,No,internal,CRO;East Sales Director;Finance,yes,confirmed
2026-01-09,10:45,11:15,Leadership Sync,No,leadership,Marketing VP,yes,tentative
2026-01-09,11:15,12:00,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-09,12:00,13:00,Forecast Review,No,forecast,Enablement Lead;Account Team,yes,tentative
2026-01-09,13:10,13:55,Leadership Sync,No,leadership,CFO,yes,confirmed
2026-01-09,14:25,15:10,Internal Working Session,No,internal,CRO,yes,confirmed
2026-01-12,08:00,08:30,Learning Block,No,learning,,yes,confirmed
2026-01-12,08:30,09:15,Learning Block,No,learning,,yes,confirmed
2026-01-12,09:15,10:15,Learning Block,No,learning,,yes,confirmed
2026-01-12,10:25,10:55,Internal Working Session,No,internal,Revenue Ops;Enablement Lead;Product VP,yes,declined
2026-01-12,10:55,11:40,Pipeline Review,No,pipeline,West Sales Director;Enablement Lead;Regional VP,yes,confirmed
2026-01-12,11:40,12:25,Leadership Sync,No,leadership,Marketing VP;Product VP,no,confirmed
2026-01-12,12:40,13:40,Leadership Sync,No,leadership,Marketing VP,yes,tentative
2026-01-12,13:40,14:10,Leadership Sync,No,leadership,CFO,yes,tentative
2026-01-13,08:00,09:00,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-13,09:30,10:30,Forecast Review,No,forecast,East Sales Director;Sales Ops,yes,confirmed
2026-01-13,10:40,11:10,Leadership Sync,No,leadership,Marketing VP,yes,tentative
2026-01-13,11:10,11:40,Internal Working Session,No,internal,Legal;Product VP;Finance,yes,confirmed
2026-01-13,12:10,13:10,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-13,13:20,14:20,Team Coaching,No,team,Revenue Ops;West Sales Director,yes,confirmed
2026-01-13,14:50,15:50,Internal Working Session,No,internal,Enablement Lead;CRO,yes,confirmed
2026-01-14,08:00,09:00,Leadership Sync,No,leadership,Legal,yes,confirmed
2026-01-14,09:15,10:00,Customer / Account Review,No,customer,Customer;East Sales Director,no,confirmed
2026-01-14,10:30,11:00,Leadership Sync,No,leadership,Product VP;Legal,yes,tentative
2026-01-14,11:10,11:40,Strategy & Planning,No,strategy,,yes,tentative
2026-01-14,12:10,12:55,Learning Block,No,learning,,yes,tentative
2026-01-14,13:10,14:10,Learning Block,No,learning,,no,confirmed
2026-01-14,14:20,15:20,Learning Block,No,learning,,no,cancelled
2026-01-14,15:20,16:20,Leadership Sync,No,leadership,Marketing VP;Finance,yes,confirmed
2026-01-15,08:00,09:00,Learning Block,No,learning,,yes,confirmed
2026-01-15,09:15,10:15,Internal Working Session,No,internal,Finance;Enablement Lead,yes,tentative
2026-01-15,10:45,11:15,Strategy & Planning,No,strategy,,yes,tentative
2026-01-15,11:45,12:30,Learning Block,No,learning,,yes,confirmed
2026-01-15,12:45,13:15,Team Coaching,No,team,East Sales Director;Sales Ops;Enablement Lead,yes,tentative
2026-01-15,13:25,13:55,Leadership Sync,No,leadership,Finance,yes,tentative
2026-01-16,08:00,08:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-16,08:45,09:15,Team Coaching,No,team,Revenue Ops,yes,tentative
2026-01-16,09:15,10:00,Pipeline Review,No,pipeline,Sales Rep,yes,tentative
2026-01-16,10:30,11:00,Forecast Review,No,forecast,Regional VP,yes,confirmed
2026-01-16,11:00,11:45,Forecast Review,No,forecast,Revenue Ops;Account Team,no,tentative
2026-01-16,11:55,12:55,Team Coaching,No,team,Sales Ops,yes,tentative
2026-01-16,12:55,13:40,Internal Working Session,No,internal,Finance,yes,confirmed
2026-01-19,08:00,09:00,Team Coaching,No,team,Sales Ops;Sales Rep;Enablement Lead,yes,confirmed
2026-01-19,09:00,09:30,Internal Working Session,No,internal,Product VP;Finance,yes,confirmed
2026-01-19,09:30,10:15,Learning Block,No,learning,,yes,confirmed
2026-01-19,10:25,11:25,Internal Working Session,No,internal,Sales Rep;Legal;West Sales Director,yes,confirmed
2026-01-19,11:35,12:35,Pipeline Review,No,pipeline,Sales Rep;East Sales Director,yes,tentative
2026-01-19,13:05,13:50,Forecast Review,No,forecast,Sales Ops;East Sales Director;Enablement Lead,yes,confirmed
