date,start_time,end_time,event_title,recurring,category,attendees,leader_attending,status
2026-01-05,08:00,08:50,Forecast Review,No,forecast,Account Team;Sales Ops;West Sales Director,yes,confirmed
2026-01-05,09:05,09:55,Team Coaching,No,team,East Sales Director;Regional VP,yes,confirmed
2026-01-05,10:10,10:55,Leadership Sync,No,leadership,Marketing VP,no,confirmed
2026-01-05,11:15,12:00,Learning Block,No,learning,,yes,confirmed
2026-01-05,12:20,12:50,Internal Working Session,No,internal,East Sales Director,yes,confirmed
2026-01-05,13:25,14:10,Forecast Review,No,forecast,Revenue Ops;Regional VP,yes,confirmed
2026-01-05,14:30,15:00,Internal Working Session,No,internal,CRO,yes,confirmed
2026-01-05,15:35,16:25,Team Coaching,No,team,Enablement Lead,yes,confirmed
2026-01-05,16:40,17:25,Forecast Review,No,forecast,Account Team,yes,confirmed
2026-01-06,08:00,08:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-06,09:05,09:50,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-06,10:10,10:55,Leadership Sync,No,leadership,CFO;CRO,yes,confirmed
2026-01-06,11:15,12:05,Forecast Review,No,forecast,East Sales Director;Regional VP,yes,confirmed
2026-01-06,12:20,13:05,Learning Block,No,learning,,yes,confirmed
2026-01-06,13:25,13:55,Learning Block,No,learning,,yes,confirmed
2026-01-06,14:30,15:15,Internal Working Session,No,internal,CRO;West Sales Director;Regional VP,yes,confirmed
2026-01-06,15:35,16:05,Learning Block,No,learning,,yes,confirmed
2026-01-07,08:00,08:50,Team Coaching,No,team,Enablement Lead;Regional VP;West Sales Director,yes,confirmed
2026-01-07,09:05,09:35,Team Coaching,No,team,Account Team,yes,confirmed
2026-01-07,10:10,11:00,Forecast Review,No,forecast,Enablement Lead;Sales Rep,yes,confirmed
2026-01-07,11:15,11:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-07,12:20,13:05,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-07,13:25,14:10,Strategy & Planning,No,strategy,,yes,cancelled
2026-01-07,14:30,15:00,Learning Block,No,learning,,yes,confirmed
2026-01-07,15:35,16:20,Leadership Sync,No,leadership,Marketing VP,yes,confirmed
2026-01-07,16:40,17:10,Internal Working Session,No,internal,Sales Rep,yes,confirmed
2026-01-08,08:00,08:45,Leadership Sync,No,leadership,CRO,yes,confirmed
2026-01-08,09:05,09:55,Leadership Sync,No,leadership,CFO;Legal,yes,confirmed
2026-01-08,10:10,10:40,Leadership Sync,No,leadership,Legal;Finance,no,confirmed
2026-01-08,11:15,12:05,Learning Block,No,learning,,yes,confirmed
2026-01-08,12:20,12:50,Customer / Account Review,No,customer,Customer;Enablement Lead,yes,confirmed
2026-01-08,13:25,14:10,Leadership Sync,No,leadership,Finance;Legal,yes,confirmed
2026-01-08,14:30,15:20,Internal Working Session,No,internal,CRO,yes,confirmed
2026-01-08,15:35,16:25,Internal Working Session,No,internal,CRO;Regional VP;Revenue Ops,yes,confirmed
2026-01-09,08:00,08:30,Internal Working Session,No,internal,Sales Rep,yes,confirmed
2026-01-09,09:05,09:50,Pipeline Review,No,pipeline,Sales Ops,yes,confirmed
2026-01-09,10:10,10:55,Leadership Sync,No,leadership,Finance;Legal,yes,confirmed
2026-01-09,11:15,12:00,Pipeline Review,No,pipeline,Sales Ops;West Sales Director;East Sales Director,yes,confirmed
2026-01-09,12:20,13:05,Learning Block,No,learning,,yes,confirmed
2026-01-09,13:25,14:15,Forecast Review,No,forecast,Sales Rep;West Sales Director;Account Team,yes,confirmed
2026-01-09,14:30,15:00,Forecast Review,No,forecast,Revenue Ops;Regional VP,yes,confirmed
2026-01-09,15:35,16:05,Forecast Review,No,forecast,East Sales Director,yes,confirmed
2026-01-12,08:00,08:30,Forecast Review,No,forecast,Sales Rep,yes,confirmed
2026-01-12,09:05,09:55,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-12,10:10,10:40,Forecast Review,No,forecast,Revenue Ops,yes,confirmed
2026-01-12,11:15,11:45,Forecast Review,No,forecast,Regional VP;Enablement Lead,yes,confirmed
2026-01-12,12:20,12:50,Customer / Account Review,No,customer,Customer;Account Team,yes,confirmed
2026-01-12,13:25,14:10,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-12,14:30,15:20,Pipeline Review,No,pipeline,Sales Rep,yes,confirmed
2026-01-12,15:35,16:25,Learning Block,No,learning,,yes,confirmed
2026-01-12,16:40,17:25,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-13,08:00,08:30,Learning Block,No,learning,,yes,confirmed
2026-01-13,09:05,09:35,Forecast Review,No,forecast,Sales Rep,yes,confirmed
2026-01-13,10:10,10:55,Learning Block,No,learning,,yes,declined
2026-01-13,11:15,12:00,Leadership Sync,No,leadership,Finance;CRO,yes,confirmed
2026-01-13,12:20,12:50,Learning Block,No,learning,,yes,confirmed
2026-01-13,13:25,14:10,Team Coaching,No,team,Sales Ops;East Sales Director;Regional VP,yes,confirmed
2026-01-13,14:30,15:15,Forecast Review,No,forecast,Enablement Lead,yes,confirmed
2026-01-14,08:00,08:30,Learning Block,No,learning,,yes,confirmed
2026-01-14,09:05,09:55,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-14,10:10,10:40,Learning Block,No,learning,,yes,confirmed
2026-01-14,11:15,12:00,Forecast Review,No,forecast,Account Team;West Sales Director;Revenue Ops,no,confirmed
2026-01-14,12:20,13:10,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-14,13:25,13:55,Forecast Review,No,forecast,East Sales Director;Sales Rep;Revenue Ops,yes,confirmed
2026-01-14,14:30,15:15,Forecast Review,No,forecast,Sales Rep;Regional VP;Enablement Lead,yes,confirmed
2026-01-15,08:00,08:30,Customer / Account Review,No,customer,Customer;East Sales Director;Sales Rep,no,confirmed
2026-01-15,09:05,09:55,Leadership Sync,No,leadership,CRO,yes,confirmed
2026-01-15,10:10,11:00,Forecast Review,No,forecast,Regional VP,yes,confirmed
2026-01-15,11:15,12:00,Learning Block,No,learning,,yes,confirmed
2026-01-15,12:20,12:50,Internal Working Session,No,internal,Regional VP,yes,confirmed
2026-01-15,13:25,14:15,Team Coaching,No,team,Sales Ops;Revenue Ops,yes,confirmed
2026-01-15,14:30,15:20,Team Coaching,No,team,East Sales Director,yes,confirmed
2026-01-15,15:35,16:25,Learning Block,No,learning,,yes,confirmed
2026-01-15,16:40,17:25,Internal Working Session,No,internal,Product VP,yes,confirmed
2026-01-16,08:00,08:50,Learning Block,No,learning,,yes,confirmed
2026-01-16,09:05,09:50,Internal Working Session,No,internal,CRO;West Sales Director;Sales Ops,yes,confirmed
2026-01-16,10:10,11:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-16,11:15,12:05,Team Coaching,No,team,Sales Ops;Account Team,no,confirmed
2026-01-16,12:20,13:10,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-16,13:25,14:15,Forecast Review,No,forecast,Revenue Ops,yes,confirmed
2026-01-16,14:30,15:20,Team Coaching,No,team,Account Team,yes,confirmed
2026-01-19,08:00,08:45,Leadership Sync,No,leadership,Finance;Product VP,yes,confirmed
2026-01-19,09:05,09:35,Forecast Review,No,forecast,Sales Rep;Enablement Lead,yes,confirmed
2026-01-19,10:10,10:55,Learning Block,No,learning,,yes,confirmed
2026-01-19,11:15,12:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-19,12:20,13:10,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-19,13:25,13:55,Learning Block,No,learning,,yes,confirmed
2026-01-19,14:30,15:20,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-19,15:35,16:25,Learning Block,No,learning,,yes,confirmed
2026-01-19,16:40,17:10,Team Coaching,No,team,Sales Rep;East Sales Director,yes,declined
2026-01-20,08:00,08:45,Leadership Sync,No,leadership,CRO,yes,confirmed
2026-01-20,09:05,09:50,Forecast Review,No,forecast,Regional VP;East Sales Director;Sales Ops,yes,confirmed
2026-01-20,10:10,11:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-20,11:15,12:00,Leadership Sync,No,leadership,Finance;Legal,yes,confirmed
2026-01-20,12:20,12:50,Pipeline Review,No,pipeline,Sales Ops;East Sales Director,yes,confirmed
2026-01-20,13:25,14:15,Internal Working Session,No,internal,Marketing VP,yes,confirmed
2026-01-20,14:30,15:15,Learning Block,No,learning,,yes,confirmed
2026-01-21,08:00,08:45,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-21,09:05,09:55,Leadership Sync,No,leadership,CFO;CRO,yes,confirmed
2026-01-21,10:10,10:55,Pipeline Review,No,pipeline,Sales Rep,yes,confirmed
2026-01-21,11:15,11:45,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-21,12:20,13:05,Leadership Sync,No,leadership,Finance;Legal,yes,confirmed
2026-01-21,13:25,14:15,Pipeline Review,No,pipeline,Enablement Lead;East Sales Director,yes,confirmed
2026-01-21,14:30,15:00,Leadership Sync,No,leadership,Product VP;Legal,yes,confirmed
2026-01-21,15:35,16:20,Customer / Account Review,No,customer,Customer;Sales Rep,yes,confirmed
2026-01-22,08:00,08:50,Team Coaching,No,team,West Sales Director;Sales Rep,yes,confirmed
2026-01-22,09:05,09:55,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-22,10:10,11:00,Learning Block,No,learning,,yes,confirmed
2026-01-22,11:15,12:00,Customer / Account Review,No,customer,Customer;Account Team,yes,confirmed
2026-01-22,12:20,13:05,Learning Block,No,learning,,yes,confirmed
2026-01-22,13:25,14:10,Internal Working Session,No,internal,Sales Rep;Revenue Ops,yes,confirmed
2026-01-22,14:30,15:15,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-22,15:35,16:05,Learning Block,No,learning,,yes,cancelled
2026-01-23,08:00,08:45,Pipeline Review,No,pipeline,East Sales Director;Revenue Ops;Regional VP,yes,confirmed
2026-01-23,09:05,09:50,Internal Working Session,No,internal,East Sales Director;Revenue Ops,yes,confirmed
2026-01-23,10:10,11:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-23,11:15,12:00,Internal Working Session,No,internal,East Sales Director,yes,confirmed
2026-01-23,12:20,13:05,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-23,13:25,14:15,Team Coaching,No,team,Sales Rep;Enablement Lead,yes,confirmed
2026-01-23,14:30,15:00,Learning Block,No,learning,,yes,confirmed
2026-01-23,15:35,16:05,Customer / Account Review,No,customer,Customer;Revenue Ops;Enablement Lead,yes,confirmed
2026-01-26,08:00,08:50,Pipeline Review,No,pipeline,East Sales Director;Sales Ops,yes,confirmed
2026-01-26,09:05,09:55,Internal Working Session,No,internal,West Sales Director;Product VP,yes,confirmed
2026-01-26,10:10,10:55,Leadership Sync,No,leadership,Legal,yes,confirmed
2026-01-26,11:15,12:00,Team Coaching,No,team,Regional VP;Account Team;East Sales Director,yes,confirmed
2026-01-26,12:20,13:10,Pipeline Review,No,pipeline,Sales Ops;West Sales Director,yes,confirmed
2026-01-26,13:25,14:15,Leadership Sync,No,leadership,CRO,yes,confirmed
2026-01-26,14:30,15:15,Internal Working Session,No,internal,Sales Ops;CFO,yes,confirmed
2026-01-27,08:00,08:45,Leadership Sync,No,leadership,Finance;CRO,yes,confirmed
2026-01-27,09:05,09:35,Internal Working Session,No,internal,Marketing VP;East Sales Director;Regional VP,yes,confirmed
2026-01-27,10:10,10:55,Pipeline Review,No,pipeline,Account Team,yes,confirmed
2026-01-27,11:15,11:45,Forecast Review,No,forecast,Sales Rep,yes,confirmed
2026-01-27,12:20,13:10,Team Coaching,No,team,Revenue Ops,yes,declined
2026-01-27,13:25,14:10,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-27,14:30,15:15,Learning Block,No,learning,,no,confirmed
2026-01-27,15:35,16:20,Leadership Sync,No,leadership,Legal,yes,confirmed
2026-01-28,08:00,08:45,Team Coaching,No,team,Regional VP;Sales Ops;Account Team,yes,confirmed
2026-01-28,09:05,09:55,Internal Working Session,No,internal,Finance,yes,confirmed
2026-01-28,10:10,10:55,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-28,11:15,12:00,Forecast Review,No,forecast,Account Team,yes,confirmed
2026-01-28,12:20,13:10,Forecast Review,No,forecast,Revenue Ops,yes,confirmed
2026-01-28,13:25,13:55,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-28,14:30,15:20,Team Coaching,No,team,East Sales Director,yes,confirmed
2026-01-29,08:00,08:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-29,09:05,09:50,Leadership Sync,No,leadership,CFO,yes,confirmed
2026-01-29,10:10,10:40,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-29,11:15,12:00,Learning Block,No,learning,,yes,confirmed
2026-01-29,12:20,12:50,Pipeline Review,No,pipeline,Sales Ops;Regional VP,yes,confirmed
2026-01-29,13:25,14:10,Internal Working Session,No,internal,Revenue Ops,yes,confirmed
2026-01-29,14:30,15:00,Team Coaching,No,team,Enablement Lead;Revenue Ops;West Sales Director,yes,confirmed
2026-01-29,15:35,16:20,Customer / Account Review,No,customer,Customer;Sales Ops,yes,confirmed
2026-01-30,08:00,08:30,Forecast Review,No,forecast,Sales Ops,yes,cancelled
