date,start_time,end_time,event_title,recurring,category,attendees,leader_attending,status
2026-01-05,08:00,08:30,Team Coaching,No,team,Sales Rep;Account Team,yes,confirmed
2026-01-05,08:30,09:00,Team Coaching,No,team,East Sales Director;Sales Rep,yes,confirmed
2026-01-05,09:00,09:30,Leadership Sync,No,leadership,Marketing VP;Product VP,yes,confirmed
2026-01-05,09:30,10:00,Pipeline Review,No,pipeline,Account Team;East Sales Director,yes,confirmed
2026-01-05,10:00,11:00,Team Coaching,No,team,West Sales Director,yes,confirmed
2026-01-05,11:00,11:30,Pipeline Review,No,pipeline,West Sales Director;Sales Ops,yes,confirmed
2026-01-05,11:30,12:15,Team Coaching,No,team,East Sales Director,yes,confirmed
2026-01-05,12:15,13:15,Pipeline Review,No,pipeline,Account Team;East Sales Director,yes,confirmed
2026-01-06,08:00,08:30,Team Coaching,No,team,Sales Rep,yes,confirmed
2026-01-06,08:30,09:30,Team Coaching,No,team,Regional VP,yes,confirmed
2026-01-06,09:45,10:30,Team Coaching,No,team,Sales Rep;Account Team,yes,confirmed
2026-01-06,10:30,11:00,Pipeline Review,No,pipeline,East Sales Director;West Sales Director,yes,confirmed
2026-01-06,11:00,12:00,Team Coaching,No,team,Revenue Ops;Account Team,yes,confirmed
2026-01-06,12:30,13:15,Team Coaching,No,team,West Sales Director;Sales Rep;Sales Ops,yes,confirmed
2026-01-06,13:30,14:15,Team Coaching,No,team,East Sales Director;Sales Rep;Sales Ops,yes,confirmed
2026-01-06,14:15,14:45,Team Coaching,No,team,Enablement Lead;Account Team,yes,confirmed
2026-01-07,08:00,08:30,Team Coaching,No,team,Sales Ops;Revenue Ops;Account Team,yes,confirmed
2026-01-07,08:45,09:15,Team Coaching,No,team,Account Team;Revenue Ops;Regional VP,yes,confirmed
2026-01-07,09:15,10:15,Team Coaching,No,team,Revenue Ops;Sales Rep;Enablement Lead,yes,confirmed
2026-01-07,10:15,10:45,Pipeline Review,No,pipeline,Revenue Ops,yes,confirmed
2026-01-07,11:00,11:45,Team Coaching,No,team,Regional VP;Sales Rep;Account Team,yes,confirmed
2026-01-07,12:15,13:15,Leadership Sync,No,leadership,Finance,yes,confirmed
2026-01-07,13:30,14:30,Team Coaching,No,team,Revenue Ops,yes,confirmed
2026-01-07,14:45,15:15,Pipeline Review,No,pipeline,Sales Ops,yes,confirmed
2026-01-07,15:15,15:45,Team Coaching,No,team,Revenue Ops,yes,confirmed
2026-01-08,08:00,09:00,Leadership Sync,No,leadership,CRO;Finance,no,confirmed
2026-01-08,09:30,10:30,Team Coaching,No,team,Account Team,yes,confirmed
2026-01-08,10:45,11:45,Team Coaching,No,team,Sales Ops,yes,confirmed
2026-01-08,12:15,13:00,Team Coaching,No,team,Sales Ops;West Sales Director;Sales Rep,yes,confirmed
2026-01-08,13:00,14:00,Leadership Sync,No,leadership,Legal;Product VP,yes,cancelled
2026-01-08,14:00,14:30,Team Coaching,No,team,Regional VP;East Sales Director;Sales Rep,yes,confirmed
2026-01-08,14:45,15:45,Team Coaching,No,team,Account Team;Sales Ops,yes,confirmed
2026-01-09,08:00,08:45,Pipeline Review,No,pipeline,Sales Rep,yes,confirmed
2026-01-09,08:55,09:55,Team Coaching,No,team,Sales Rep,yes,confirmed
2026-01-09,09:55,10:40,Team Coaching,No,team,Regional VP;West Sales Director,yes,confirmed
2026-01-09,10:55,11:55,Leadership Sync,No,leadership,Legal;Product VP,yes,confirmed
2026-01-09,12:10,12:40,Team Coaching,No,team,East Sales Director;Revenue Ops,yes,confirmed
2026-01-09,12:40,13:40,Leadership Sync,No,leadership,CFO,yes,cancelled
2026-01-09,13:55,14:55,Team Coaching,No,team,Sales Rep,yes,confirmed
2026-01-09,14:55,15:55,Team Coaching,No,team,East Sales Director,yes,confirmed
2026-01-12,08:00,09:00,Team Coaching,No,team,Sales Rep;West Sales Director,yes,confirmed
2026-01-12,09:00,10:00,Team Coaching,No,team,East Sales Director;Sales Ops;Sales Rep,yes,confirmed
2026-01-12,10:10,10:55,Pipeline Review,No,pipeline,East Sales Director;West Sales Director;Revenue Ops,yes,confirmed
2026-01-12,11:25,12:10,Pipeline Review,No,pipeline,Revenue Ops;East Sales Director,yes,confirmed
2026-01-12,12:20,13:05,Team Coaching,No,team,Regional VP;Enablement Lead;East Sales Director,yes,confirmed
2026-01-12,13:20,14:20,Team Coaching,No,team,Enablement Lead;Sales Ops;Account Team,yes,confirmed
2026-01-12,14:20,15:05,Leadership Sync,No,leadership,Legal,yes,confirmed
2026-01-13,08:00,09:00,Leadership Sync,No,leadership,Finance;Product VP,yes,confirmed
2026-01-13,09:30,10:15,Pipeline Review,No,pipeline,Sales Ops,yes,confirmed
2026-01-13,10:30,11:00,Team Coaching,No,team,Sales Rep;Account Team;Enablement Lead,yes,declined
2026-01-13,11:30,12:00,Team Coaching,No,team,Enablement Lead;Account Team,yes,confirmed
2026-01-13,12:00,12:45,Team Coaching,No,team,East Sales Director;Sales Rep;Revenue Ops,yes,confirmed
2026-01-13,12:45,13:45,Team Coaching,No,team,Revenue Ops;Account Team;East Sales Director,yes,confirmed
2026-01-13,14:15,15:15,Team Coaching,No,team,Enablement Lead;West Sales Director;Sales Rep,yes,confirmed
2026-01-13,15:15,15:45,Team Coaching,No,team,Account Team,yes,confirmed
