date,start_time,end_time,event_title,recurring,category,attendees,leader_attending,status
2026-01-05,08:00,08:30,Internal Working Session,No,internal,Sales Rep,yes,confirmed
2026-01-05,09:05,09:35,Customer / Account Review,No,customer,Customer;West Sales Director;Sales Ops,no,confirmed
2026-01-05,10:10,11:00,Forecast Review,No,forecast,Sales Ops;Revenue Ops,yes,confirmed
2026-01-05,11:15,12:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-05,12:20,13:05,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-05,13:25,14:10,Internal Working Session,No,internal,Revenue Ops,yes,confirmed
2026-01-05,14:30,15:20,Learning Block,No,learning,,no,confirmed
2026-01-06,08:00,08:30,Leadership Sync,No,leadership,Marketing VP,yes,confirmed
2026-01-06,09:05,09:35,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-06,10:10,11:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-06,11:15,11:45,Learning Block,No,learning,,yes,confirmed
2026-01-06,12:20,13:05,Leadership Sync,No,leadership,Marketing VP,yes,confirmed
2026-01-06,13:25,14:15,Pipeline Review,No,pipeline,West Sales Director;Account Team;Sales Rep,yes,confirmed
2026-01-06,14:30,15:00,Customer / Account Review,No,customer,Customer;Regional VP;West Sales Director,no,confirmed
2026-01-06,15:35,16:20,Forecast Review,No,forecast,Enablement Lead;East Sales Director,yes,confirmed
2026-01-06,16:40,17:30,Internal Working Session,No,internal,Marketing VP;Regional VP;CRO,no,confirmed
2026-01-07,08:00,08:30,Team Coaching,No,team,East Sales Director,yes,confirmed
2026-01-07,09:05,09:55,Customer / Account Review,No,customer,Customer;Revenue Ops,yes,confirmed
2026-01-07,10:10,10:40,Team Coaching,No,team,Account Team,yes,confirmed
2026-01-07,11:15,11:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-07,12:20,12:50,Team Coaching,No,team,Enablement Lead,yes,confirmed
2026-01-07,13:25,14:15,Customer / Account Review,No,customer,Customer;Enablement Lead,yes,confirmed
2026-01-07,14:30,15:00,Internal Working Session,No,internal,Sales Rep;East Sales Director;CRO,yes,confirmed
2026-01-08,08:00,08:50,Team Coaching,No,team,Revenue Ops,no,confirmed
2026-01-08,09:05,09:50,Internal Working Session,No,internal,Account Team,yes,confirmed
2026-01-08,10:10,11:00,Customer / Account Review,No,customer,Customer;Account Team,yes,confirmed
2026-01-08,11:15,11:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-08,12:20,13:10,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-08,13:25,14:15,Forecast Review,No,forecast,East Sales Director;Revenue Ops;Sales Ops,yes,confirmed
2026-01-08,14:30,15:15,Forecast Review,No,forecast,Account Team;Sales Rep,yes,confirmed
2026-01-09,08:00,08:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-09,09:05,09:55,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-09,10:10,11:00,Forecast Review,No,forecast,Revenue Ops,yes,confirmed
2026-01-09,11:15,11:45,Learning Block,No,learning,,yes,confirmed
2026-01-09,12:20,13:05,Customer / Account Review,No,customer,Customer;Revenue Ops,yes,confirmed
2026-01-09,13:25,14:10,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-09,14:30,15:15,Pipeline Review,No,pipeline,Regional VP,yes,confirmed
2026-01-09,15:35,16:25,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-12,08:00,08:30,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-12,09:05,09:35,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-12,10:10,10:55,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-12,11:15,12:05,Leadership Sync,No,leadership,CRO,no,confirmed
2026-01-12,12:20,13:05,Internal Working Session,No,internal,East Sales Director,yes,confirmed
2026-01-12,13:25,14:10,Customer / Account Review,No,customer,Customer;Regional VP,yes,confirmed
2026-01-12,14:30,15:15,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-12,15:35,16:20,Team Coaching,No,team,East Sales Director,yes,confirmed
2026-01-12,16:40,17:10,Customer / Account Review,No,customer,Customer;Revenue Ops;Sales Ops,yes,confirmed
2026-01-13,08:00,08:45,Pipeline Review,No,pipeline,Revenue Ops;Enablement Lead,yes,confirmed
2026-01-13,09:05,09:35,Learning Block,No,learning,,yes,confirmed
2026-01-13,10:10,10:40,Pipeline Review,No,pipeline,Enablement Lead;Revenue Ops;Regional VP,yes,confirmed
2026-01-13,11:15,11:45,Strategy & Planning,No,strategy,,yes,cancelled
2026-01-13,12:20,13:05,Leadership Sync,No,leadership,CRO;Finance,yes,confirmed
2026-01-13,13:25,14:10,Leadership Sync,No,leadership,Finance;CRO,yes,confirmed
2026-01-13,14:30,15:20,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-13,15:35,16:25,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-13,16:40,17:25,Learning Block,No,learning,,yes,confirmed
2026-01-14,08:00,08:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-14,09:05,09:50,Customer / Account Review,No,customer,Customer;East Sales Director,yes,confirmed
2026-01-14,10:10,11:00,Learning Block,No,learning,,yes,confirmed
2026-01-14,11:15,12:00,Leadership Sync,No,leadership,CRO,yes,confirmed
2026-01-14,12:20,13:05,Forecast Review,No,forecast,East Sales Director,yes,confirmed
2026-01-14,13:25,13:55,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-14,14:30,15:00,Forecast Review,No,forecast,Revenue Ops;Account Team,yes,confirmed
2026-01-15,08:00,08:30,Forecast Review,No,forecast,Regional VP;Sales Ops;Revenue Ops,yes,confirmed
2026-01-15,09:05,09:50,Leadership Sync,No,leadership,Finance,yes,confirmed
2026-01-15,10:10,10:55,Strategy & Planning,No,strategy,,no,confirmed
2026-01-15,11:15,12:00,Internal Working Session,No,internal,Marketing VP;CFO,yes,confirmed
2026-01-15,12:20,13:05,Leadership Sync,No,leadership,CFO;Finance,yes,confirmed
2026-01-15,13:25,14:10,Leadership Sync,No,leadership,Product VP;Legal,yes,confirmed
2026-01-15,14:30,15:00,Pipeline Review,No,pipeline,Sales Ops;East Sales Director,yes,confirmed
2026-01-16,08:00,08:30,Forecast Review,No,forecast,Sales Rep;Regional VP;Revenue Ops,yes,cancelled
2026-01-16,09:05,09:35,Pipeline Review,No,pipeline,East Sales Director;Sales Ops;Sales Rep,yes,confirmed
2026-01-16,10:10,10:55,Forecast Review,No,forecast,Sales Ops;Sales Rep;West Sales Director,yes,confirmed
2026-01-16,11:15,11:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-16,12:20,13:05,Pipeline Review,No,pipeline,West Sales Director;Sales Ops;Sales Rep,yes,confirmed
2026-01-16,13:25,14:10,Team Coaching,No,team,Sales Rep,yes,confirmed
2026-01-16,14:30,15:15,Customer / Account Review,No,customer,Customer;Sales Rep,no,confirmed
2026-01-16,15:35,16:20,Leadership Sync,No,leadership,Product VP,yes,confirmed
2026-01-16,16:40,17:10,Forecast Review,No,forecast,Account Team,yes,confirmed
2026-01-19,08:00,08:30,Learning Block,No,learning,,yes,confirmed
2026-01-19,09:05,09:35,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-19,10:10,10:55,Internal Working Session,No,internal,Sales Rep;CRO;CFO,yes,confirmed
2026-01-19,11:15,12:00,Learning Block,No,learning,,yes,confirmed
2026-01-19,12:20,13:10,Learning Block,No,learning,,yes,confirmed
2026-01-19,13:25,14:10,Customer / Account Review,No,customer,Customer;West Sales Director;Revenue Ops,yes,confirmed
2026-01-19,14:30,15:15,Learning Block,No,learning,,no,confirmed
2026-01-19,15:35,16:25,Customer / Account Review,No,customer,Customer;Revenue Ops,yes,confirmed
2026-01-19,16:40,17:10,Strategy & Planning,No,strategy,,yes,cancelled
2026-01-20,08:00,08:30,Team Coaching,No,team,Sales Ops;Enablement Lead;Regional VP,yes,confirmed
2026-01-20,09:05,09:35,Leadership Sync,No,leadership,CRO,yes,confirmed
2026-01-20,10:10,11:00,Team Coaching,No,team,Revenue Ops,yes,confirmed
2026-01-20,11:15,12:00,Forecast Review,No,forecast,Account Team;Sales Ops;West Sales Director,yes,confirmed
2026-01-20,12:20,13:05,Forecast Review,No,forecast,Revenue Ops;Regional VP,yes,confirmed
2026-01-20,13:25,14:10,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-20,14:30,15:20,Pipeline Review,No,pipeline,West Sales Director,yes,confirmed
2026-01-21,08:00,08:30,Customer / Account Review,No,customer,Customer;Account Team;East Sales Director,yes,confirmed
2026-01-21,09:05,09:50,Forecast Review,No,forecast,Revenue Ops;Regional VP;Enablement Lead,yes,confirmed
2026-01-21,10:10,10:55,Pipeline Review,No,pipeline,Regional VP,yes,confirmed
2026-01-21,11:15,12:05,Learning Block,No,learning,,yes,confirmed
2026-01-21,12:20,13:05,Pipeline Review,No,pipeline,East Sales Director,yes,cancelled
2026-01-21,13:25,13:55,Internal Working Session,No,internal,Enablement Lead;Product VP,yes,confirmed
2026-01-21,14:30,15:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-21,15:35,16:25,Customer / Account Review,No,customer,Customer;West Sales Director,yes,confirmed
2026-01-22,08:00,08:30,Team Coaching,No,team,Sales Ops,yes,confirmed
2026-01-22,09:05,09:55,Learning Block,No,learning,,yes,confirmed
2026-01-22,10:10,10:55,Customer / Account Review,No,customer,Customer,no,confirmed
2026-01-22,11:15,12:05,Internal Working Session,No,internal,East Sales Director;Product VP;Revenue Ops,yes,confirmed
2026-01-22,12:20,12:50,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-22,13:25,14:15,Team Coaching,No,team,Regional VP;Sales Rep,yes,confirmed
2026-01-22,14:30,15:00,Leadership Sync,No,leadership,Legal,yes,confirmed
2026-01-22,15:35,16:05,Forecast Review,No,forecast,Account Team;Enablement Lead,yes,confirmed
2026-01-23,08:00,08:50,Learning Block,No,learning,,yes,confirmed
2026-01-23,09:05,09:50,Internal Working Session,No,internal,Sales Ops,yes,confirmed
