date,start_time,end_time,event_title,recurring,category,attendees,leader_attending,status
2026-01-05,08:00,09:00,Pipeline Review,No,pipeline,West Sales Director;Sales Rep,yes,confirmed
2026-01-05,09:00,09:45,Team Coaching,No,team,Account Team,yes,confirmed
2026-01-05,09:55,10:55,Pipeline Review,No,pipeline,West Sales Director;Sales Rep,yes,confirmed
2026-01-05,11:10,12:10,Team Coaching,No,team,East Sales Director;Regional VP,yes,confirmed
2026-01-05,12:20,12:50,Team Coaching,No,team,Account Team,yes,confirmed
2026-01-05,13:20,14:05,Pipeline Review,No,pipeline,Sales Rep;Sales Ops,yes,confirmed
2026-01-05,14:05,14:50,Team Coaching,No,team,Enablement Lead;Regional VP;Account Team,yes,confirmed
2026-01-05,15:00,16:00,Team Coaching,No,team,Sales Rep;Enablement Lead,yes,confirmed
2026-01-05,16:10,16:40,Pipeline Review,No,pipeline,Sales Ops;Regional VP,yes,confirmed
2026-01-06,08:00,08:45,Pipeline Review,No,pipeline,West Sales Director;East Sales Director;Sales Ops,yes,confirmed
2026-01-06,09:00,09:30,Pipeline Review,No,pipeline,West Sales Director,yes,confirmed
2026-01-06,09:45,10:45,Leadership Sync,No,leadership,Finance,yes,confirmed
2026-01-06,10:45,11:45,Team Coaching,No,team,Sales Ops;West Sales Director;Account Team,yes,confirmed
2026-01-06,11:55,12:55,Team Coaching,No,team,Account Team,yes,confirmed
2026-01-06,12:55,13:40,Pipeline Review,No,pipeline,Account Team,yes,confirmed
2026-01-06,13:40,14:25,Pipeline Review,No,pipeline,Enablement Lead,yes,confirmed
2026-01-06,14:55,15:55,Team Coaching,No,team,Sales Rep,yes,confirmed
2026-01-07,08:00,08:45,Team Coaching,No,team,West Sales Director;East Sales Director;Account Team,yes,confirmed
2026-01-07,09:15,09:45,Pipeline Review,No,pipeline,Enablement Lead;East Sales Director,yes,confirmed
2026-01-07,10:00,11:00,Team Coaching,No,team,East Sales Director;West Sales Director,yes,confirmed
2026-01-07,11:15,12:00,Pipeline Review,No,pipeline,West Sales Director;East Sales Director;Enablement Lead,no,cancelled
2026-01-07,12:30,13:15,Leadership Sync,No,leadership,Legal;Product VP,yes,confirmed
2026-01-07,13:45,14:45,Pipeline Review,No,pipeline,East Sales Director;Revenue Ops;Regional VP,yes,confirmed
2026-01-07,14:45,15:15,Team Coaching,No,team,Sales Ops;East Sales Director;Enablement Lead,yes,confirmed
2026-01-07,15:25,16:10,Pipeline Review,No,pipeline,Enablement Lead;Sales Ops;Regional VP,yes,confirmed
2026-01-08,08:00,08:30,Team Coaching,No,team,Sales Rep;Revenue Ops;Regional VP,yes,confirmed
2026-01-08,08:40,09:40,Team Coaching,No,team,West Sales Director;Sales Ops,no,confirmed
2026-01-08,10:10,10:55,Leadership Sync,No,leadership,CRO;Product VP,yes,confirmed
2026-01-08,10:55,11:55,Leadership Sync,No,leadership,Product VP,yes,confirmed
2026-01-08,11:55,12:55,Team Coaching,No,team,Enablement Lead;Account Team;Sales Rep,yes,confirmed
2026-01-08,13:10,13:40,Team Coaching,No,team,Revenue Ops,yes,confirmed
2026-01-08,13:55,14:55,Team Coaching,No,team,Enablement Lead,yes,confirmed
2026-01-09,08:00,08:45,Team Coaching,No,team,Enablement Lead;East Sales Director;Sales Rep,yes,confirmed
2026-01-09,08:45,09:15,Leadership Sync,No,leadership,CRO;Marketing VP,yes,confirmed
2026-01-09,09:30,10:15,Pipeline Review,No,pipeline,East Sales Director;Sales Rep;Account Team,yes,confirmed
2026-01-09,10:45,11:45,Team Coaching,No,team,East Sales Director;Sales Rep;Revenue Ops,yes,confirmed
2026-01-09,11:45,12:45,Team Coaching,No,team,Enablement Lead,yes,cancelled
2026-01-09,12:45,13:15,Team Coaching,No,team,Account Team;Sales Ops;Regional VP,yes,confirmed
2026-01-09,13:25,14:10,Team Coaching,No,team,Enablement Lead,yes,confirmed
2026-01-09,14:25,14:55,Team Coaching,No,team,East Sales Director;Account Team;Enablement Lead,no,confirmed
2026-01-12,08:00,08:45,Team Coaching,No,team,Regional VP,yes,confirmed
2026-01-12,09:15,10:15,Team Coaching,No,team,Regional VP;Sales Ops;Account Team,yes,confirmed
2026-01-12,10:15,11:15,Pipeline Review,No,pipeline,Enablement Lead,yes,confirmed
2026-01-12,11:30,12:30,Team Coaching,No,team,Account Team,yes,confirmed
2026-01-12,12:40,13:40,Pipeline Review,No,pipeline,Enablement Lead;Sales Rep,yes,confirmed
