date,start_time,end_time,event_title,recurring,category,attendees,leader_attending,status
2026-01-05,08:00,08:45,Team Coaching,No,team,West Sales Director;Sales Ops,yes,confirmed
2026-01-05,08:45,09:15,Leadership Sync,No,leadership,Finance,no,confirmed
2026-01-05,09:25,09:55,Learning Block,No,learning,,yes,declined
2026-01-05,10:25,11:25,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-05,11:40,12:40,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-05,12:50,13:35,Customer / Account Review,No,customer,Customer;West Sales Director;Revenue Ops,yes,confirmed
2026-01-05,14:05,15:05,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-05,15:05,15:35,Internal Working Session,No,internal,Account Team;West Sales Director;CFO,yes,confirmed
2026-01-05,16:05,16:50,Internal Working Session,No,internal,Enablement Lead,yes,confirmed
2026-01-06,08:00,09:00,Pipeline Review,No,pipeline,Enablement Lead;West Sales Director,yes,confirmed
2026-01-06,09:15,09:45,Internal Working Session,No,internal,Enablement Lead,yes,confirmed
2026-01-06,09:45,10:45,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-06,10:55,11:55,Pipeline Review,No,pipeline,Revenue Ops,no,confirmed
2026-01-06,11:55,12:25,Learning Block,No,learning,,yes,confirmed
2026-01-06,12:35,13:20,Internal Working Session,No,internal,Legal;Product VP,yes,confirmed
2026-01-06,13:20,14:20,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-06,14:50,15:20,Internal Working Session,No,internal,West Sales Director,yes,confirmed
2026-01-07,08:00,08:30,Forecast Review,No,forecast,West Sales Director,yes,confirmed
2026-01-07,09:00,10:00,Learning Block,No,learning,,yes,cancelled
2026-01-07,10:30,11:30,Leadership Sync,No,leadership,Finance,yes,confirmed
2026-01-07,12:00,12:30,Internal Working Session,No,internal,CRO;Legal,yes,confirmed
2026-01-07,12:30,13:00,Leadership Sync,No,leadership,Product VP,yes,confirmed
2026-01-07,13:30,14:00,Forecast Review,No,forecast,Sales Rep;Regional VP,yes,confirmed
2026-01-07,14:00,14:45,Pipeline Review,No,pipeline,East Sales Director;Revenue Ops;Sales Rep,yes,declined
2026-01-07,14:45,15:15,Customer / Account Review,No,customer,Customer;Sales Ops;East Sales Director,yes,confirmed
2026-01-07,15:15,16:15,Leadership Sync,No,leadership,Legal,yes,confirmed
2026-01-08,08:00,09:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-08,09:00,09:30,Pipeline Review,No,pipeline,Sales Rep;Regional VP,yes,confirmed
2026-01-08,09:45,10:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-08,10:30,11:00,Team Coaching,No,team,Sales Rep;Enablement Lead;East Sales Director,yes,confirmed
2026-01-08,11:10,11:40,Forecast Review,No,forecast,Sales Ops,yes,confirmed
2026-01-08,11:55,12:40,Learning Block,No,learning,,yes,confirmed
2026-01-08,12:55,13:40,Internal Working Session,No,internal,Finance,yes,confirmed
2026-01-08,13:50,14:50,Customer / Account Review,No,customer,Customer;Regional VP,yes,confirmed
