date,start_time,end_time,event_title,recurring,category,attendees,leader_attending,status
2026-01-05,08:00,09:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-05,09:00,09:30,Learning Block,No,learning,,yes,confirmed
2026-01-05,09:30,10:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-05,10:30,11:15,Learning Block,No,learning,,yes,confirmed
2026-01-05,11:45,12:30,Team Coaching,No,team,Sales Ops;West Sales Director;Regional VP,yes,confirmed
2026-01-06,08:00,09:00,Leadership Sync,No,leadership,Product VP;Marketing VP,yes,confirmed
2026-01-06,09:00,09:30,Pipeline Review,No,pipeline,Regional VP,yes,confirmed
2026-01-06,09:30,10:00,Pipeline Review,No,pipeline,Sales Rep;Enablement Lead,yes,confirmed
2026-01-06,10:10,11:10,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-07,08:00,08:45,Leadership Sync,No,leadership,Product VP,yes,confirmed
2026-01-07,08:45,09:15,Pipeline Review,No,pipeline,Account Team;East Sales Director;Sales Ops,yes,confirmed
2026-01-07,09:25,09:55,Pipeline Review,No,pipeline,Sales Rep;Revenue Ops;Account Team,yes,confirmed
2026-01-07,10:05,10:50,Leadership Sync,No,leadership,CFO,yes,confirmed
2026-01-07,10:50,11:20,Leadership Sync,No,leadership,Legal;Finance,yes,confirmed
2026-01-07,11:50,12:35,Leadership Sync,No,leadership,Product VP,yes,confirmed
2026-01-08,08:00,09:00,Pipeline Review,No,pipeline,Sales Ops,no,cancelled
2026-01-08,09:15,10:00,Learning Block,No,learning,,yes,confirmed
2026-01-08,10:00,10:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-08,11:00,12:00,Internal Working Session,No,internal,West Sales Director;Enablement Lead;Regional VP,yes,confirmed
2026-01-08,12:00,12:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-08,12:45,13:30,Leadership Sync,No,leadership,CFO,yes,confirmed
2026-01-09,08:00,09:00,Learning Block,No,learning,,yes,confirmed
2026-01-09,09:10,10:10,Team Coaching,No,team,Account Team,yes,confirmed
2026-01-09,10:40,11:25,Pipeline Review,No,pipeline,West Sales Director,no,confirmed
2026-01-09,11:40,12:10,Forecast Review,No,forecast,Regional VP;Sales Rep,yes,confirmed
2026-01-09,12:40,13:25,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-12,08:00,08:45,Leadership Sync,No,leadership,Legal,yes,confirmed
2026-01-12,08:45,09:30,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-12,10:00,10:45,Strategy & Planning,No,strategy,,yes,cancelled
2026-01-12,10:55,11:40,Leadership Sync,No,leadership,Marketing VP,no,confirmed
2026-01-12,11:40,12:10,Pipeline Review,No,pipeline,Revenue Ops,yes,confirmed
2026-01-12,12:40,13:25,Pipeline Review,No,pipeline,Sales Rep;East Sales Director,yes,confirmed
2026-01-13,08:00,08:45,Team Coaching,No,team,Account Team;Regional VP,yes,confirmed
