date,start_time,end_time,event_title,recurring,category,attendees,leader_attending,status
2026-01-05,08:00,08:30,Team Coaching,No,team,West Sales Director;Revenue Ops;Account Team,yes,confirmed
2026-01-05,09:00,10:00,Pipeline Review,No,pipeline,West Sales Director;Sales Ops,yes,confirmed
2026-01-05,10:00,11:00,Strategy & Planning,No,strategy,,yes,declined
2026-01-05,11:10,12:10,Learning Block,No,learning,,yes,confirmed
2026-01-05,12:25,13:10,Forecast Review,No,forecast,Account Team;Enablement Lead,yes,confirmed
2026-01-05,13:40,14:40,Forecast Review,No,forecast,Sales Rep;East Sales Director;Sales Ops,yes,confirmed
2026-01-05,15:10,15:55,Learning Block,No,learning,,yes,declined
2026-01-05,16:05,16:50,Internal Working Session,No,internal,Account Team;CFO;Enablement Lead,no,confirmed
2026-01-06,08:00,08:45,Customer / Account Review,No,customer,Customer;Revenue Ops;Sales Rep,yes,confirmed
2026-01-06,08:55,09:40,Forecast Review,No,forecast,Regional VP;East Sales Director;Account Team,yes,confirmed
2026-01-06,10:10,11:10,Pipeline Review,No,pipeline,East Sales Director;Enablement Lead,no,confirmed
2026-01-06,11:10,11:55,Team Coaching,No,team,West Sales Director;Sales Ops,no,confirmed
2026-01-06,12:25,13:25,Learning Block,No,learning,,yes,confirmed
2026-01-06,13:25,14:25,Team Coaching,No,team,Sales Ops,yes,confirmed
2026-01-06,14:35,15:05,Learning Block,No,learning,,yes,confirmed
2026-01-06,15:15,16:00,Learning Block,No,learning,,yes,confirmed
2026-01-07,08:00,09:00,Learning Block,No,learning,,yes,confirmed
2026-01-07,09:30,10:00,Team Coaching,No,team,Regional VP;Sales Rep,yes,confirmed
2026-01-07,10:15,11:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-07,11:15,11:45,Customer / Account Review,No,customer,Customer;Enablement Lead;West Sales Director,yes,confirmed
2026-01-07,11:55,12:25,Learning Block,No,learning,,yes,cancelled
2026-01-07,12:40,13:40,Leadership Sync,No,leadership,Product VP;CRO,yes,confirmed
2026-01-07,14:10,14:40,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-07,14:40,15:25,Customer / Account Review,No,customer,Customer;Account Team,yes,confirmed
2026-01-08,08:00,08:30,Leadership Sync,No,leadership,Finance,yes,confirmed
2026-01-08,08:45,09:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-08,09:45,10:45,Forecast Review,No,forecast,Account Team;Sales Rep,yes,cancelled
2026-01-08,10:45,11:30,Forecast Review,No,forecast,East Sales Director,no,cancelled
2026-01-08,11:45,12:45,Pipeline Review,No,pipeline,Account Team;Revenue Ops,yes,confirmed
2026-01-08,13:00,13:30,Leadership Sync,No,leadership,Marketing VP;Finance,yes,confirmed
2026-01-08,14:00,14:45,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-08,14:45,15:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-08,15:45,16:30,Forecast Review,No,forecast,Regional VP;East Sales Director,yes,confirmed
2026-01-08,17:00,17:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-09,08:00,09:00,Internal Working Session,No,internal,CRO,yes,confirmed
2026-01-09,09:00,09:45,Learning Block,No,learning,,yes,confirmed
2026-01-09,09:45,10:15,Internal Working Session,No,internal,Account Team,yes,confirmed
2026-01-09,10:30,11:00,Team Coaching,No,team,Sales Rep;East Sales Director;Revenue Ops,yes,confirmed
2026-01-09,11:30,12:00,Customer / Account Review,No,customer,Customer;Sales Rep,yes,confirmed
2026-01-09,12:00,12:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-09,12:45,13:45,Internal Working Session,No,internal,Account Team,yes,confirmed
2026-01-09,13:45,14:30,Team Coaching,No,team,East Sales Director;Account Team,yes,confirmed
2026-01-09,14:30,15:15,Internal Working Session,No,internal,Sales Ops;West Sales Director,yes,confirmed
2026-01-12,08:00,09:00,Pipeline Review,No,pipeline,Account Team;West Sales Director;East Sales Director,yes,confirmed
2026-01-12,09:10,09:40,Team Coaching,No,team,Enablement Lead,yes,confirmed
2026-01-12,09:40,10:10,Team Coaching,No,team,Sales Rep;East Sales Director,yes,confirmed
2026-01-12,10:20,11:20,Forecast Review,No,forecast,East Sales Director;Enablement Lead;Account Team,yes,confirmed
2026-01-12,11:50,12:35,Pipeline Review,No,pipeline,Sales Ops,yes,confirmed
2026-01-12,13:05,13:50,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-12,14:05,15:05,Team Coaching,No,team,Sales Ops,yes,confirmed
2026-01-12,15:20,16:20,Leadership Sync,No,leadership,Legal;Product VP,yes,confirmed
2026-01-12,16:50,17:30,Internal Working Session,No,internal,Marketing VP;CFO,yes,confirmed
2026-01-13,08:00,08:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-13,08:30,09:15,Leadership Sync,No,leadership,Legal;Marketing VP,yes,confirmed
2026-01-13,09:25,09:55,Customer / Account Review,No,customer,Customer;East Sales Director,yes,confirmed
2026-01-13,09:55,10:55,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-13,11:05,12:05,Internal Working Session,No,internal,Legal;CRO,yes,confirmed
2026-01-13,12:05,12:35,Pipeline Review,No,pipeline,West Sales Director;Enablement Lead,yes,confirmed
2026-01-13,12:35,13:05,Team Coaching,No,team,Sales Rep;East Sales Director;Revenue Ops,yes,confirmed
2026-01-13,13:05,13:35,Internal Working Session,No,internal,CFO,yes,confirmed
