date,start_time,end_time,event_title,recurring,category,attendees,leader_attending,status
2026-01-05,08:00,08:30,Leadership Sync,No,leadership,Legal;CRO,yes,tentative
2026-01-05,09:00,09:30,Learning Block,No,learning,,yes,tentative
2026-01-05,09:45,10:30,Learning Block,No,learning,,yes,confirmed
2026-01-05,10:30,11:00,Customer / Account Review,No,customer,Customer;Account Team;East Sales Director,yes,confirmed
2026-01-05,11:00,12:00,Leadership Sync,No,leadership,Legal,yes,tentative
2026-01-05,12:00,12:45,Team Coaching,No,team,East Sales Director;Revenue Ops,yes,confirmed
2026-01-05,12:45,13:45,Leadership Sync,No,leadership,CRO,yes,confirmed
2026-01-05,13:45,14:15,Strategy & Planning,No,strategy,,yes,tentative
2026-01-06,08:00,09:00,Learning Block,No,learning,,yes,confirmed
2026-01-06,09:15,10:00,Customer / Account Review,No,customer,Customer,yes,tentative
2026-01-06,10:10,10:40,Leadership Sync,No,leadership,CRO;Marketing VP,yes,tentative
2026-01-06,10:50,11:20,Leadership Sync,No,leadership,CFO;Marketing VP,yes,tentative
2026-01-06,11:20,11:50,Pipeline Review,No,pipeline,East Sales Director;Revenue Ops,yes,tentative
2026-01-06,11:50,12:20,Pipeline Review,No,pipeline,Revenue Ops;Regional VP,yes,confirmed
2026-01-06,12:35,13:20,Team Coaching,No,team,Regional VP;Account Team,yes,confirmed
2026-01-07,08:00,08:45,Leadership Sync,No,leadership,Legal,yes,confirmed
2026-01-07,08:45,09:30,Forecast Review,No,forecast,Enablement Lead;West Sales Director,yes,tentative
2026-01-07,09:30,10:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-07,10:45,11:45,Customer / Account Review,No,customer,Customer;West Sales Director,yes,confirmed
2026-01-07,11:55,12:55,Customer / Account Review,No,customer,Customer;Regional VP,yes,tentative
2026-01-07,13:25,14:10,Strategy & Planning,No,strategy,,yes,tentative
2026-01-07,14:10,15:10,Leadership Sync,No,leadership,Finance;Legal,yes,tentative
2026-01-08,08:00,09:00,Pipeline Review,No,pipeline,Revenue Ops;West Sales Director,yes,tentative
2026-01-08,09:30,10:15,Learning Block,No,learning,,yes,tentative
2026-01-08,10:45,11:30,Pipeline Review,No,pipeline,Regional VP;East Sales Director;Revenue Ops,yes,confirmed
2026-01-08,11:45,12:45,Leadership Sync,No,leadership,Finance;CFO,no,tentative
2026-01-08,12:55,13:25,Internal Working Session,No,internal,Sales Ops;Regional VP;Revenue Ops,yes,confirmed
2026-01-08,13:35,14:20,Pipeline Review,No,pipeline,Revenue Ops,yes,tentative
2026-01-08,14:20,14:50,Pipeline Review,No,pipeline,Regional VP,yes,tentative
2026-01-08,14:50,15:50,Customer / Account Review,No,customer,Customer,yes,tentative
2026-01-09,08:00,08:30,Learning Block,No,learning,,yes,confirmed
2026-01-09,09:00,09:30,Pipeline Review,No,pipeline,Account Team,yes,confirmed
2026-01-09,09:30,10:15,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-09,10:25,10:55,Team Coaching,No,team,Sales Rep,yes,confirmed
2026-01-09,10:55,11:25,Customer / Account Review,No,customer,Customer;Account Team;West Sales Director,yes,tentative
2026-01-09,11:25,12:10,Forecast Review,No,forecast,Regional VP;Sales Ops;Revenue Ops,yes,cancelled
2026-01-12,08:00,08:45,Pipeline Review,No,pipeline,Sales Rep;West Sales Director;Enablement Lead,yes,tentative
2026-01-12,09:00,09:30,Team Coaching,No,team,Revenue Ops;Enablement Lead;Regional VP,yes,tentative
2026-01-12,09:30,10:00,Leadership Sync,No,leadership,Legal,no,tentative
2026-01-12,10:30,11:00,Learning Block,No,learning,,yes,tentative
2026-01-12,11:15,11:45,Customer / Account Review,No,customer,Customer;Enablement Lead;Sales Ops,yes,tentative
2026-01-12,11:45,12:15,Team Coaching,No,team,West Sales Director;Sales Ops,yes,cancelled
2026-01-12,12:15,12:45,Strategy & Planning,No,strategy,,yes,tentative
2026-01-12,13:00,13:30,Learning Block,No,learning,,yes,tentative
2026-01-13,08:00,08:45,Customer / Account Review,No,customer,Customer;Account Team;West Sales Director,yes,tentative
2026-01-13,08:45,09:15,Internal Working Session,No,internal,Enablement Lead,yes,confirmed
2026-01-13,09:15,10:00,Strategy & Planning,No,strategy,,yes,tentative
2026-01-13,10:10,10:40,Pipeline Review,No,pipeline,Enablement Lead;Account Team,yes,confirmed
2026-01-13,10:40,11:10,Customer / Account Review,No,customer,Customer;Sales Rep,yes,confirmed
2026-01-13,11:25,11:55,Pipeline Review,No,pipeline,Sales Ops;Regional VP,yes,confirmed
2026-01-13,11:55,12:40,Forecast Review,No,forecast,Enablement Lead;Regional VP;Sales Rep,yes,confirmed
2026-01-14,08:00,08:30,Customer / Account Review,No,customer,Customer;Sales Ops;East Sales Director,yes,tentative
2026-01-14,09:00,09:45,Learning Block,No,learning,,yes,confirmed
2026-01-14,09:45,10:15,Forecast Review,No,forecast,Enablement Lead;Revenue Ops,yes,confirmed
2026-01-14,10:25,10:55,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-14,11:25,12:10,Learning Block,No,learning,,yes,tentative
2026-01-14,12:10,13:10,Leadership Sync,No,leadership,CRO;Finance,yes,tentative
2026-01-14,13:25,14:25,Team Coaching,No,team,Regional VP;Revenue Ops,no,confirmed
2026-01-15,08:00,09:00,Team Coaching,No,team,Revenue Ops;East Sales Director,yes,confirmed
2026-01-15,09:15,09:45,Leadership Sync,No,leadership,Legal;CRO,yes,tentative
2026-01-15,09:55,10:40,Learning Block,No,learning,,yes,tentative
2026-01-15,10:50,11:50,Forecast Review,No,forecast,Enablement Lead;East Sales Director,no,cancelled
2026-01-15,11:50,12:35,Leadership Sync,No,leadership,Legal,yes,confirmed
2026-01-15,12:35,13:05,Internal Working Session,No,internal,Enablement Lead,yes,confirmed
2026-01-15,13:05,13:35,Team Coaching,No,team,Account Team,yes,confirmed
2026-01-15,13:35,14:20,Team Coaching,No,team,East Sales Director;Account Team,yes,confirmed
2026-01-16,08:00,08:30,Internal Working Session,No,internal,Account Team,yes,tentative
2026-01-16,09:00,10:00,Internal Working Session,No,internal,Sales Ops,yes,tentative
2026-01-16,10:00,10:45,Team Coaching,No,team,Revenue Ops;West Sales Director;Sales Ops,yes,confirmed
2026-01-16,11:15,11:45,Strategy & Planning,No,strategy,,yes,tentative
2026-01-16,11:45,12:15,Internal Working Session,No,internal,Marketing VP;Sales Rep;Product VP,yes,tentative
2026-01-16,12:30,13:30,Internal Working Session,No,internal,Marketing VP;CRO;East Sales Director,yes,tentative
