date,start_time,end_time,event_title,recurring,category,attendees,leader_attending,status
2026-01-05,08:00,08:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-05,08:30,09:15,Pipeline Review,No,pipeline,Revenue Ops;East Sales Director;Regional VP,yes,confirmed
2026-01-05,09:15,09:45,Forecast Review,No,forecast,Regional VP;Sales Ops;Enablement Lead,yes,cancelled
2026-01-05,10:15,10:45,Strategy & Planning,No,strategy,,no,confirmed
2026-01-05,10:45,11:30,Team Coaching,No,team,Account Team;Regional VP,no,confirmed
2026-01-05,11:40,12:40,Learning Block,No,learning,,yes,confirmed
2026-01-06,08:00,09:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-06,09:10,10:10,Leadership Sync,No,leadership,Legal,yes,confirmed
2026-01-06,10:40,11:40,Forecast Review,No,forecast,Sales Ops,yes,confirmed
2026-01-06,12:10,12:40,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-06,12:40,13:25,Internal Working Session,No,internal,Marketing VP,yes,confirmed
2026-01-06,13:25,13:55,Customer / Account Review,No,customer,Customer;West Sales Director;Account Team,yes,confirmed
2026-01-07,08:00,08:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-07,08:45,09:45,Learning Block,No,learning,,yes,confirmed
2026-01-07,10:00,10:30,Customer / Account Review,No,customer,Customer;Enablement Lead,yes,confirmed
2026-01-07,11:00,11:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-07,12:00,12:30,Pipeline Review,No,pipeline,Account Team;West Sales Director,yes,confirmed
2026-01-07,12:30,13:00,Strategy & Planning,No,strategy,,no,confirmed
2026-01-07,13:30,14:30,Team Coaching,No,team,East Sales Director,no,confirmed
2026-01-08,08:00,09:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-08,09:15,09:45,Team Coaching,No,team,West Sales Director,yes,confirmed
2026-01-08,09:55,10:55,Forecast Review,No,forecast,Revenue Ops,yes,confirmed
2026-01-08,11:10,11:40,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-08,11:40,12:10,Learning Block,No,learning,,yes,cancelled
2026-01-08,12:25,13:25,Team Coaching,No,team,West Sales Director,yes,confirmed
2026-01-08,13:40,14:25,Leadership Sync,No,leadership,Product VP;Legal,yes,confirmed
2026-01-09,08:00,08:30,Strategy & Planning,No,strategy,,yes,declined
2026-01-09,08:40,09:25,Forecast Review,No,forecast,Sales Rep;Regional VP,yes,confirmed
2026-01-09,09:25,10:25,Forecast Review,No,forecast,Revenue Ops;Sales Ops;West Sales Director,yes,confirmed
2026-01-09,10:40,11:25,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-09,11:40,12:10,Internal Working Session,No,internal,Account Team,no,confirmed
2026-01-12,08:00,08:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-12,08:30,09:15,Internal Working Session,No,internal,Revenue Ops;East Sales Director;Sales Ops,yes,confirmed
2026-01-12,09:15,09:45,Pipeline Review,No,pipeline,Sales Ops;West Sales Director;Enablement Lead,yes,confirmed
2026-01-12,09:55,10:40,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-12,10:40,11:40,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-12,11:40,12:25,Leadership Sync,No,leadership,CRO;Legal,yes,confirmed
2026-01-12,12:25,13:25,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-13,08:00,09:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-13,09:00,10:00,Internal Working Session,No,internal,CRO,yes,confirmed
2026-01-13,10:30,11:15,Team Coaching,No,team,Enablement Lead;East Sales Director;Revenue Ops,yes,confirmed
2026-01-13,11:25,12:10,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-13,12:25,13:25,Team Coaching,No,team,Sales Rep;West Sales Director,yes,confirmed
2026-01-14,08:00,08:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-14,08:40,09:40,Team Coaching,No,team,Sales Rep,yes,confirmed
2026-01-14,09:40,10:10,Forecast Review,No,forecast,Enablement Lead;Revenue Ops,yes,confirmed
2026-01-14,10:20,11:05,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-14,11:35,12:35,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-14,12:45,13:45,Team Coaching,No,team,Regional VP;Revenue Ops;Account Team,yes,confirmed
2026-01-14,14:15,15:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-15,08:00,09:00,Strategy & Planning,No,strategy,,yes,declined
2026-01-15,09:00,10:00,Customer / Account Review,No,customer,Customer;Account Team,yes,confirmed
2026-01-15,10:30,11:15,Forecast Review,No,forecast,East Sales Director,yes,declined
2026-01-15,11:15,12:15,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-15,12:45,13:30,Customer / Account Review,No,customer,Customer;West Sales Director;Regional VP,yes,confirmed
2026-01-15,13:40,14:10,Internal Working Session,No,internal,West Sales Director;Regional VP;East Sales Director,yes,confirmed
2026-01-16,08:00,08:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-16,09:00,10:00,Learning Block,No,learning,,yes,confirmed
2026-01-16,10:00,10:30,Customer / Account Review,No,customer,Customer;East Sales Director;Revenue Ops,yes,confirmed
2026-01-16,10:30,11:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-16,11:40,12:40,Team Coaching,No,team,Account Team;Sales Rep;East Sales Director,yes,confirmed
2026-01-16,13:10,13:55,Team Coaching,No,team,Regional VP;East Sales Director;Sales Rep,yes,confirmed
2026-01-19,08:00,09:00,Strategy & Planning,No,strategy,,no,confirmed
2026-01-19,09:10,09:40,Internal Working Session,No,internal,West Sales Director;Finance,yes,confirmed
2026-01-19,09:40,10:40,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-19,11:10,11:55,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-19,12:25,13:25,Customer / Account Review,No,customer,Customer,yes,confirmed
2026-01-20,08:00,08:45,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-20,09:15,09:45,Leadership Sync,No,leadership,Legal;CRO,yes,confirmed
2026-01-20,09:45,10:30,Forecast Review,No,forecast,Sales Rep;Sales Ops,yes,confirmed
2026-01-20,10:40,11:10,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-20,11:20,12:20,Team Coaching,No,team,Enablement Lead;Sales Rep;Account Team,yes,confirmed
2026-01-21,08:00,09:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-21,09:30,10:15,Internal Working Session,No,internal,CRO;Legal;Sales Ops,yes,confirmed
2026-01-21,10:45,11:45,Pipeline Review,No,pipeline,Revenue Ops,yes,confirmed
2026-01-21,11:45,12:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-21,12:45,13:45,Internal Working Session,No,internal,East Sales Director,yes,confirmed
2026-01-21,14:00,15:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-22,08:00,08:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-22,09:00,10:00,Team Coaching,No,team,Sales Ops,yes,confirmed
2026-01-22,10:10,10:40,Customer / Account Review,No,customer,Customer;Regional VP,yes,confirmed
2026-01-22,10:40,11:10,Strategy & Planning,No,strategy,,yes,cancelled
2026-01-22,11:10,11:55,Pipeline Review,No,pipeline,Enablement Lead;Revenue Ops,yes,confirmed
2026-01-23,08:00,08:45,Strategy & Planning,No,strategy,,yes,declined
2026-01-23,09:00,10:00,Team Coaching,No,team,Account Team;East Sales Director,yes,confirmed
2026-01-23,10:00,10:45,Team Coaching,No,team,Account Team;Sales Ops,yes,confirmed
2026-01-23,10:45,11:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-23,12:00,13:00,Pipeline Review,No,pipeline,Sales Ops,yes,confirmed
2026-01-23,13:10,13:55,Internal Working Session,No,internal,Sales Ops;Revenue Ops;Finance,yes,confirmed
2026-01-23,13:55,14:25,Leadership Sync,No,leadership,CRO;CFO,yes,confirmed
2026-01-26,08:00,09:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-26,09:10,09:40,Learning Block,No,learning,,yes,confirmed
2026-01-26,09:50,10:20,Customer / Account Review,No,customer,Customer;Enablement Lead,yes,confirmed
2026-01-26,10:20,11:05,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-26,11:15,12:00,Customer / Account Review,No,customer,Customer;Sales Rep;East Sales Director,yes,confirmed
2026-01-26,12:10,12:40,Customer / Account Review,No,customer,Customer;Regional VP,yes,declined
2026-01-27,08:00,09:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-27,09:30,10:15,Leadership Sync,No,leadership,Marketing VP,yes,confirmed
2026-01-27,10:15,10:45,Pipeline Review,No,pipeline,Sales Ops;East Sales Director,no,confirmed
2026-01-27,10:55,11:40,Strategy & Planning,No,strategy,,yes,confirmed
