date,start_time,end_time,event_title,recurring,category,attendees,leader_attending,status
2026-01-05,08:00,09:00,Customer / Account Review,No,customer,Customer,no,confirmed
2026-01-05,09:15,09:45,AI Capability Development,No,learning,,yes,confirmed
2026-01-05,09:55,10:55,Team Coaching,No,team,Sales Ops;Enablement Lead;Account Team,yes,confirmed
2026-01-05,10:55,11:25,AI Capability Development,No,learning,,yes,confirmed
2026-01-05,11:35,12:35,AI Capability Development,No,learning,,yes,confirmed
2026-01-06,08:00,08:45,AI Capability Development,No,learning,,yes,confirmed
2026-01-06,08:45,09:15,AI Capability Development,No,learning,,yes,confirmed
2026-01-06,09:15,09:45,AI Capability Development,No,learning,,yes,confirmed
2026-01-06,09:55,10:55,Internal Working Session,No,internal,West Sales Director,yes,confirmed
2026-01-06,11:25,12:10,AI Capability Development,No,learning,,yes,confirmed
2026-01-06,12:10,13:10,AI Capability Development,No,learning,,yes,confirmed
2026-01-06,13:10,13:55,AI Capability Development,No,learning,,yes,confirmed
2026-01-07,08:00,09:00,Pipeline Review,No,pipeline,Revenue Ops;Account Team;Sales Rep,yes,declined
2026-01-07,09:15,10:00,AI Capability Development,No,learning,,yes,confirmed
2026-01-07,10:15,11:00,AI Capability Development,No,learning,,yes,confirmed
2026-01-07,11:30,12:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-07,13:00,13:45,AI Capability Development,No,learning,,yes,confirmed
2026-01-07,13:55,14:25,Pipeline Review,No,pipeline,Revenue Ops;West Sales Director;Sales Ops,yes,confirmed
2026-01-08,08:00,08:45,Leadership Sync,No,leadership,Legal;Product VP,yes,confirmed
2026-01-08,08:45,09:45,AI Capability Development,No,learning,,yes,confirmed
2026-01-08,10:00,10:30,Team Coaching,No,team,Account Team;West Sales Director;Regional VP,no,confirmed
2026-01-08,10:30,11:00,Pipeline Review,No,pipeline,Enablement Lead,yes,confirmed
2026-01-08,11:10,12:10,AI Capability Development,No,learning,,yes,confirmed
2026-01-08,12:40,13:40,AI Capability Development,No,learning,,yes,declined
2026-01-09,08:00,08:45,Strategy & Planning,No,strategy,,no,confirmed
2026-01-09,08:45,09:45,AI Capability Development,No,learning,,yes,confirmed
2026-01-09,09:45,10:30,Internal Working Session,No,internal,Enablement Lead;CFO,yes,confirmed
2026-01-09,10:45,11:30,Leadership Sync,No,leadership,Finance;CFO,yes,confirmed
2026-01-09,11:45,12:15,AI Capability Development,No,learning,,yes,confirmed
2026-01-09,12:15,13:00,Leadership Sync,No,leadership,Product VP,yes,confirmed
2026-01-09,13:10,13:40,Internal Working Session,No,internal,Legal,yes,confirmed
2026-01-12,08:00,09:00,AI Capability Development,No,learning,,yes,confirmed
2026-01-12,09:00,09:45,AI Capability Development,No,learning,,yes,declined
2026-01-12,10:00,11:00,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-12,11:00,12:00,Internal Working Session,No,internal,Sales Ops;Enablement Lead;CFO,yes,confirmed
2026-01-12,12:30,13:15,AI Capability Development,No,learning,,yes,confirmed
2026-01-12,13:15,13:45,Forecast Review,No,forecast,West Sales Director,yes,confirmed
2026-01-13,08:00,08:45,Customer / Account Review,No,customer,Customer,no,confirmed
2026-01-13,09:15,10:00,AI Capability Development,No,learning,,yes,confirmed
2026-01-13,10:00,11:00,Forecast Review,No,forecast,Account Team,yes,confirmed
2026-01-13,11:00,11:30,Strategy & Planning,No,strategy,,yes,confirmed
2026-01-13,12:00,12:30,AI Capability Development,No,learning,,yes,confirmed
